Artist and Title,Days,T10,Pk,(x?),PkStreams,Total
Kinny Zimmer - Jadę nocą na Mazurach 2,246,"",11,"","142,347","12,504,509"
Jan-Rapowanie - Układanka,621,"",57,"","44,992","12,498,887"
Gunna - fukumean,248,"",36,"","74,580","12,486,198"
Kwiat Jabłoni - Od nowa,196,"",19,"","128,220","12,485,762"
Dawid Podsiadło - TAZOSy,211,6,5,"","313,634","12,482,754"
Djo - End of Beginning,107,27,4,"","199,439","12,450,787"
Panic! At The Disco - High Hopes,533,45,1,(x1),"66,153","12,443,162"
Imagine Dragons - Thunder,618,174,2,(x3),"44,762","12,383,086"
Kelly Clarkson - Underneath the Tree,210,2,9,"","279,649","12,380,213"
Sentino - Rio,308,"",46,"","65,331","12,313,407"
Waima - RING RING,81,23,3,(x4),"267,781","12,295,991"
Felix Jaehn - Call It Love,288,"",38,"","78,731","12,278,152"
Kukon - only&one,315,"",41,"","74,038","12,244,487"
Mortal - Kinderki,142,35,3,(x2),"175,014","12,211,946"
sanah - najlepszy dzień w moim życiu,207,3,5,"","149,668","12,170,915"
Mata - Faka,242,"",11,"","256,091","12,158,312"
Szpaku - #Hot16Challenge2,290,46,1,(x1),"97,105","12,127,477"
Pusher - Leje Wina,202,"",25,"","92,420","12,056,985"
Elley Duhé - MIDDLE OF THE NIGHT,317,"",41,"","59,600","12,020,891"
Kukon - Kocham Cię,317,"",70,"","47,749","12,018,540"
Eminem - The Real Slim Shady,331,"",53,"","73,150","11,967,170"
Lil Nas X - Old Town Road - Remix,334,86,4,"","71,780","11,910,116"
Filipek - Dementor,499,"",27,"","32,876","11,903,242"
Zeamsone - 21 gramów,232,"",12,"","107,823","11,897,580"
Sobel - Alien,216,39,4,"","113,111","11,865,333"
Imanbek - Belly Dancer,242,"",23,"","93,322","11,847,642"
Bedoes 2115 - Delfin,531,"",16,"","34,954","11,814,984"
Dawid Kwiatkowski - Bez Ciebie,298,"",32,"","59,428","11,780,307"
Przemek.pro - Akropol,154,19,5,"","122,369","11,764,556"
Kinny Zimmer - Zegarek ze Szwajcarii,159,22,2,(x1),"225,983","11,748,139"
Minelli - Rampampam,253,"",23,"","108,044","11,705,581"
Young Igi - Małe Krople,154,35,2,(x6),"191,445","11,690,377"
Sokół - Napad na bankiet,490,28,1,(x8),"118,090","11,686,215"
GM2L - Ciapakwybujany,178,"",12,"","130,018","11,668,691"
Mata - Kurtz,182,28,2,(x1),"397,488","11,659,424"
Taco Hemingway - Całe Lata,137,16,2,(x3),"471,251","11,628,405"
mgng - BELWEDER (omamale),246,"",16,"","98,161","11,621,376"
Żabson - HOOD ANGEL,304,17,4,"","78,844","11,571,393"
Aleshen - Atlanta,187,"",16,"","126,112","11,560,180"
Young Leosia - Stonerki,215,3,7,"","185,952","11,554,448"
Mark Ronson - Nothing Breaks Like a Heart,460,51,3,(x1),"54,411","11,543,504"
Jaymes Young - Infinity,284,"",41,"","64,123","11,525,041"
sanah - Sen we śnie,229,7,3,(x1),"251,244","11,499,465"
Natasha Bedingfield - Unwritten,135,14,5,"","178,915","11,472,007"
Gedz - Kosmita,503,"",49,"","30,788","11,408,445"
Ekipa - 3KIPA,173,44,1,(x10),"258,316","11,386,976"
Topic - Breaking Me,366,"",21,"","52,133","11,379,872"
sanah - No sory,398,"",23,"","51,987","11,377,883"
Sentino - Powww!,169,8,1,(x3),"195,546","11,365,833"
Mata - 2 IZOTEKI,115,31,1,(x1),"436,040","11,349,373"
club2020 - club2020,176,14,1,(x1),"327,355","11,321,869"
Przemek.pro - Fatamorgana,163,39,4,"","135,507","11,315,926"
"Billie Eilish - What Was I Made For? [From The Motion Picture ""Barbie""]",213,"",11,"","118,749","11,272,875"
sanah - Invisible dress - Maro Music x Skytech Remix / Short Edit,297,"",19,"","71,487","11,235,840"
Kungs - Never Going Home,226,"",17,"","98,477","11,205,275"
Paluch - Mam Cię,128,14,3,(x4),"190,047","11,118,137"
FRIZ - Awaryjne światła,138,25,6,"","197,732","11,110,336"
Mata - SKUTE BOBO,137,12,5,"","304,191","11,097,436"
Dawid Podsiadło - POST,169,3,3,(x1),"275,339","11,084,448"
Dua Lipa - IDGAF,534,82,1,(x14),"58,603","11,047,927"
White 2115 - Booker (baw się),220,12,7,"","155,943","11,022,006"
Sobel - Daj Mi Znać,373,"",39,"","42,406","11,020,447"
Malik Montana - Self Made,197,1,9,"","171,792","10,996,685"
Dua Lipa - Break My Heart,281,9,4,"","93,348","10,989,711"
Kizo - Czempion,571,"",93,"","26,888","10,969,682"
The Weeknd - One Of The Girls,200,"",35,"","81,270","10,964,928"
Jonas Blue - Rise,467,33,8,"","51,992","10,960,640"
Taco Hemingway - Europa,263,42,1,(x5),"350,887","10,953,282"
Disturbed - The Sound of Silence - CYRIL Remix,95,"",11,"","199,362","10,951,046"
Mata - 3,131,19,1,(x10),"420,594","10,930,643"
Adele - Easy On Me,206,6,7,"","212,353","10,902,300"
Chivas - Death note,140,15,2,(x3),"255,696","10,857,173"
Grubson - Na Szczycie,308,"",88,"","46,778","10,849,032"
Oki - ILE LAT?,37,36,1,(x3),"516,874","10,835,615"
Post Malone - Circles,324,"",16,"","50,138","10,788,436"
Taco Hemingway - Nametag,135,14,3,(x3),"476,298","10,777,335"
ThxSoMch - SPIT IN MY FACE!,234,"",26,"","70,990","10,770,475"
Mabel - Don't Call Me Up,489,17,5,"","45,795","10,766,997"
Lana Del Rey - Say Yes To Heaven,194,7,6,"","182,992","10,737,780"
José Feliciano - Feliz Navidad,237,1,7,"","318,774","10,700,255"
Smolasty - Papito,153,"",17,"","115,038","10,674,370"
PRO8L3M - Zadzwoń do mnie,251,4,8,"","128,926","10,674,300"
Hozier - Take Me To Church,1046,146,1,(x95),"37,749","10,662,587"
Gibbs - (Po)ciąg dalszy nastąpi,225,"",18,"","99,169","10,596,110"
Justin Bieber - Mistletoe,251,"",14,"","177,742","10,595,079"
bambi - IRL,151,28,1,(x12),"258,543","10,582,174"
Otsochodzi - Nie / nie,611,86,3,(x17),"41,775","10,579,079"
Kordhell - Murder In My Mind,274,"",67,"","51,417","10,573,936"
Malik Montana - Dior,102,"",12,"","166,597","10,542,432"
młody klakson - Ostatnia nocka ale to DRILL,167,5,9,"","145,030","10,525,079"
Tymek - Anioły i Demony,160,92,3,(x9),"97,517","10,499,989"
Daria Zawiałow - Hej Hej!,467,"",24,"","50,344","10,497,023"
ReTo - Klej,192,4,8,"","142,697","10,473,339"
Mitski - My Love Mine All Mine,207,"",36,"","66,647","10,434,974"
ReTo - Sorry Dolores,473,26,6,"","53,666","10,396,529"
Frank Sinatra - Let It Snow! Let It Snow! Let It Snow!,269,8,3,(x1),"292,574","10,373,668"
SB Maffija - Droga Pani,118,26,3,(x7),"301,143","10,367,161"
Twenty One Pilots - Stressed Out,809,92,3,(x2),"40,961","10,355,399"
The Weeknd - Popular,230,"",16,"","92,288","10,341,948"
Kaz Bałagane - Kulig,177,"",17,"","117,158","10,327,207"
2115 - Więcej dymu,161,16,3,(x7),"212,740","10,313,011"
Avi - AMG,310,"",25,"","72,758","10,303,456"
Sentino - Lato,166,1,8,"","144,291","10,285,791"
Dawid Kwiatkowski - Proste,211,"",22,"","87,104","10,277,491"
Gibbs - Nigdy albo zawsze,317,"",68,"","52,457","10,271,621"
club2020 - Landlord,159,28,3,(x3),"195,880","10,263,067"
Oki - MVP,240,"",12,"","90,156","10,236,863"
chillwagon - rower,343,1,10,"","74,978","10,199,044"
VIZE - Never Let Me Down,263,16,7,"","77,809","10,176,327"
Taco Hemingway - Człowiek z dziurą zamiast krtani,288,18,2,(x1),"325,452","10,124,830"
Eldzhey - Rozovoye Vino,359,71,2,(x41),"86,465","10,119,099"
Dawid Podsiadło - W Dobra Strone,1154,"",12,"","23,071","10,098,480"
Masked Wolf - Astronaut In The Ocean,217,4,7,"","76,809","10,087,686"
Tiësto - Ritual,419,"",17,"","46,059","10,080,372"
SB Maffija - Za karę,117,21,2,(x1),"261,692","10,064,345"
Gibbs - Znikam,204,"",32,"","70,949","10,054,339"
Kartky - koszmar minionego lata,449,"",34,"","38,680","10,036,327"
Alesso - Words,224,"",26,"","97,657","10,001,801"
Taco Hemingway - Makarena Freestyle,98,14,1,(x1),"719,320","9,998,334"
David Guetta - Baby Don't Hurt Me,180,"",17,"","92,613","9,980,235"
Kizo - Co ty mi dasz ale to DRILL,70,13,2,(x5),"280,476","9,902,873"
Band Aid - Do They Know It's Christmas? - 1984 Version,193,4,8,"","278,787","9,866,384"
Jonas Brothers - Sucker,381,48,5,"","56,802","9,831,938"
Tribbs - Ostatni raz zatańczysz ze mną,240,1,9,"","76,358","9,831,694"
Mata - Mata Montana,328,8,6,"","85,261","9,823,001"
Kronkel Dom - NARCO TRAFFICANTE,225,"",34,"","81,442","9,804,604"
SB Maffija - 3 w nocy w Międzyzdrojach,69,43,2,(x1),"301,974","9,780,299"
Taco Hemingway - POLSKIE TANGO,49,49,1,(x44),"578,301","9,765,362"
Drake - IDGAF,173,"",18,"","116,773","9,752,630"
TACONAFIDE - Visa,504,42,5,"","124,103","9,737,295"
Calvin Harris - Promises,375,40,3,(x4),"62,388","9,729,120"
C0PIK - Klubowa Suka,446,"",58,"","28,897","9,688,149"
sanah - Tęsknię sobie,179,8,4,"","207,725","9,685,266"
Szpaku - UFO,450,19,1,(x1),"62,619","9,680,203"
bryska - mam kogoś lepszego - Skytech Remix,204,"",31,"","85,009","9,669,231"
Lady Gaga - Bloody Mary,155,3,7,"","128,364","9,656,593"
Avi - Mały Książę,194,19,3,(x4),"162,607","9,644,146"
Taco Hemingway - Sanatorium,348,23,5,"","274,212","9,640,019"
FRIZ - YO MAMALE,169,14,1,(x5),"314,263","9,631,113"
Daria Marx - Paranoia,229,"",13,"","134,190","9,618,276"
Yung Adisz - OSZUKAJ PRZEZNACZENIE,265,"",65,"","49,229","9,609,637"
MEDUZA - Piece Of Your Heart,369,"",11,"","52,631","9,601,463"
Robin Schulz - Sugar,987,165,1,(x20),"44,130","9,545,778"
Miley Cyrus - Prisoner,278,7,6,"","82,839","9,536,229"
Bletka - B012,56,27,5,"","260,525","9,522,800"
Otsochodzi - Worldwide,479,1,9,"","47,168","9,499,855"
Harry Styles - Adore You,328,"",11,"","78,111","9,464,162"
Favst - suma wszystkich strachów,124,12,7,"","201,062","9,460,568"
Surf Curse - Freaks,319,"",58,"","48,116","9,453,106"
Malik Montana - Glosy w Glowie,194,"",17,"","103,916","9,410,953"
Kacper Blonsky - Tylko Ty,325,"",20,"","51,376","9,405,829"
Qry - ZAKOCHANE PARY XD,198,"",38,"","74,617","9,401,858"
Tymek - Rainman,287,"",25,"","49,441","9,383,217"
chillwagon - jolka,321,13,7,"","77,180","9,379,129"
SB Maffija - Prometazyna,118,18,3,(x2),"232,861","9,372,677"
Kubi Producent - Bad Boy,433,6,8,"","43,339","9,359,989"
PRO8L3M - Interpol,399,22,3,(x5),"94,168","9,355,123"
sanah - hip hip hura!,106,1,10,"","147,663","9,353,435"
Tate McRae - you broke me first,282,"",20,"","47,371","9,347,475"
Kizo - Jeszcze pięć minut,207,"",28,"","79,761","9,331,745"
Smolasty - Oh Daddy,247,"",47,"","59,976","9,328,937"
Taylor Swift - Cruel Summer,245,"",67,"","63,180","9,308,158"
DaBaby - ROCKSTAR,301,"",16,"","55,184","9,307,012"
girl in red - we fell in love in october,217,"",12,"","109,654","9,303,589"
Rich Amiri - ONE CALL,141,"",23,"","91,834","9,293,125"
Olivia Addams - Stranger,258,"",36,"","89,054","9,292,855"
Alessandra - Queen of Kings,160,8,6,"","178,754","9,282,931"
Guzior - WIFI,538,"",21,"","29,669","9,275,111"
The Weeknd - Save Your Tears,200,61,5,"","93,518","9,271,633"
Mata - Nasza klasa ale to DRILL,176,5,6,"","304,739","9,252,101"
SZA - Kill Bill,175,"",13,"","89,092","9,231,498"
George Ezra - Shotgun,427,7,8,"","45,415","9,207,770"
Jacuś - PIĄTEK WIECZÓR,149,8,6,"","127,320","9,185,603"
Sobel - Biznes,335,"",37,"","42,651","9,162,203"
Kinny Zimmer - 200 osób w kawalerce,166,"",12,"","135,665","9,161,749"
Kizo - COLOSSEUM,147,22,6,"","169,495","9,154,629"
Loud Luxury - Body,398,30,6,"","55,603","9,151,548"
Zara Larsson - Lush Life,720,41,3,(x2),"55,381","9,127,942"
Måneskin - SUPERMODEL,165,"",29,"","80,167","9,112,089"
Waima - Sam,232,"",58,"","57,040","9,108,899"
The Chainsmokers - Closer,560,177,1,(x25),"51,186","9,101,893"
Daria Zawiałow - Za krótki sen,211,1,9,"","100,797","9,099,207"
XXXTENTACION - SAD!,475,9,2,(x1),"65,063","9,051,631"
Calvin Harris - Miracle,176,"",33,"","75,542","9,015,352"
Jaxomy - Pedro,57,20,7,"","219,529","8,986,373"
Ava Max - Kings & Queens,272,"",12,"","65,444","8,971,503"
Dawid Narożny - Ona działa na mnie jak,156,"",19,"","106,845","8,970,852"
MEDUZA - Paradise,270,"",15,"","56,741","8,963,390"
The Chainsmokers - Something Just Like This,471,94,2,(x10),"49,913","8,940,385"
Otsochodzi - RAP,133,3,2,(x1),"191,935","8,937,744"
Travis Scott - SICKO MODE,492,1,10,"","52,830","8,935,034"
Malik Montana - Samolotowy tryb,102,5,7,"","173,556","8,918,036"
Major Lazer - Light It Up,802,130,3,(x1),"31,238","8,916,746"
DJ Snake - Let Me Love You,593,161,1,(x46),"53,630","8,891,104"
Tymek - Anioły i Demony,314,"",23,"","47,954","8,850,171"
ReTo - Felga,207,"",39,"","66,106","8,830,820"
Shawn Mendes - Treat You Better,715,113,5,"","37,707","8,817,928"
Hozier - Too Sweet,72,"",12,"","164,659","8,817,653"
Måneskin - ZITTI E BUONI,137,20,3,(x1),"188,647","8,808,267"
Lady Gaga - Rain On Me,232,16,2,(x1),"94,277","8,799,771"
TACONAFIDE - Kryptowaluty,380,59,2,(x28),"167,114","8,768,755"
Ariana Grande - no tears left to cry,392,54,6,"","63,302","8,760,139"
Ava Max - Salt,291,"",15,"","61,795","8,753,641"
Rudimental - These Days,503,29,6,"","34,282","8,751,777"
Drake - One Dance,499,143,1,(x35),"41,714","8,741,270"
Trevor Daniel - Falling,232,"",11,"","58,451","8,741,136"
Post Malone - Sunflower - Spider-Man: Into the Spider-Verse,413,"",15,"","39,792","8,720,795"
Deemz - LECĘ BO CHCĘ,35,33,2,(x7),"328,367","8,717,877"
Paluch - Każdy blok,230,"",17,"","77,819","8,709,747"
SB Maffija - Do zobaczenia,251,"",56,"","64,654","8,705,966"
sanah - Hymn (J. Słowacki),140,5,3,(x3),"169,896","8,688,498"
Jawsh 685 - Savage Love (Laxed - Sired Beat),201,22,5,"","77,741","8,685,500"
Guzior - STRZELAM PETEM,46,23,2,(x1),"292,870","8,684,828"
Sarius - Wampir,396,"",13,"","53,784","8,683,624"
Surf Mesa - ily,231,"",14,"","62,359","8,667,875"
Smolasty - Boję się kochać,164,"",18,"","95,716","8,667,563"
Marshmello - Happier,388,"",12,"","43,601","8,661,401"
Tiësto - Jackie Chan,358,55,4,"","60,506","8,652,077"
Jann - Gladiator,111,24,1,(x6),"219,051","8,652,022"
bryska - odbicie - Mark Neve Remix,205,"",39,"","67,622","8,650,427"
Qry - NÓŻ,133,"",15,"","112,182","8,645,777"
Sia - Cheap Thrills,615,156,1,(x23),"35,352","8,621,357"
schafter - bigos,269,23,1,(x4),"176,210","8,617,969"
Bedoes 2115 - City Boy :*,278,"",16,"","124,196","8,585,046"
schafter - double D’s,282,25,3,(x1),"114,629","8,577,292"
Roxie Węgiel - Miasto,162,"",23,"","90,571","8,562,378"
Kanye West - Heartless,206,"",77,"","56,609","8,560,302"
Daryl Hall & John Oates - Jingle Bell Rock - Daryl's Version,218,21,5,"","146,903","8,538,463"
Skolim - TEMPERATURA,194,"",48,"","72,792","8,521,108"
Sobel - Impreza,154,86,3,(x6),"79,228","8,501,512"
"Bizarrap - Shakira: Bzrp Music Sessions, Vol. 53",120,19,6,"","182,830","8,490,901"
Żabson - Small Town Boy,356,6,10,"","63,831","8,462,984"
Guzior - KUSHKOMA,231,20,3,(x2),"130,636","8,462,983"
club2020 - No weź,108,28,2,(x2),"250,813","8,462,688"
d4vd - Romantic Homicide,226,"",62,"","45,774","8,438,754"
Gibbs - Samotność,157,"",21,"","109,084","8,433,385"
Camila Cabello - Bam Bam,198,"",47,"","65,805","8,411,963"
Imagine Dragons - Natural,332,55,3,(x1),"58,423","8,396,870"
Blacha 2115 - Kevin sam w domu,82,24,2,(x3),"212,223","8,381,926"
Clean Bandit - Symphony,460,86,3,(x1),"36,734","8,348,136"
Dawid Podsiadło - Dżins,384,41,3,(x1),"143,293","8,344,698"
Ariana Grande - we can't be friends (wait for your love),88,9,6,"","174,866","8,343,266"
Paula Biskup - Nie Szkodzi,71,2,10,"","187,667","8,327,139"
Yung Adisz - WWA NA KXKSIE,180,"",12,"","91,607","8,290,947"
Daria Zawiałow - SUPRO,163,"",15,"","169,710","8,286,841"
Bedoes 2115 - Toy Story,340,41,1,(x8),"73,610","8,282,879"
Doja Cat - Kiss Me More,206,"",24,"","65,317","8,279,197"
K Koke - Robię Yeah (prod.by FRNKIE),265,54,3,(x3),"67,553","8,267,067"
Męskie Granie Orkiestra 2019 - Sobie i Wam,256,12,5,"","70,720","8,266,368"
Cardi B - WAP,228,16,6,"","68,573","8,253,672"
Dean Lewis - Be Alright,425,2,9,"","38,124","8,248,334"
Mata - Młody Bachor (outro),169,"",19,"","187,293","8,241,904"
2115 - BRUCE,145,7,6,"","160,019","8,237,174"
Travis Scott - HIGHEST IN THE ROOM,306,20,4,"","80,858","8,236,011"
The Chainsmokers - Don't Let Me Down,586,130,3,(x1),"29,774","8,205,067"
Ed Sheeran - Perfect,544,77,3,(x1),"62,648","8,203,585"
Margaret - Tańcz głupia,142,"",19,"","98,048","8,201,098"
Conan Gray - Heather,263,"",22,"","105,408","8,188,674"
ATB - Your Love (9PM),235,"",36,"","51,811","8,157,938"
Asster - RONDO,168,"",14,"","106,054","8,157,388"
Dua Lipa - Training Season,109,"",16,"","120,564","8,156,266"
The Weeknd - In Your Eyes,236,2,7,"","57,680","8,153,205"
Kukon - Bliźniaczki,250,"",84,"","42,285","8,147,210"
Roddy Ricch - The Box,236,1,10,"","58,397","8,136,226"
Oliwka Brazil - Big Mommy,160,"",13,"","121,694","8,128,298"
21 Savage - redrum,120,"",16,"","107,450","8,111,562"
Lewis Capaldi - Before You Go,392,"",70,"","28,431","8,107,924"
Margaret - Coraz Bliżej Święta,155,1,10,"","316,647","8,079,142"
Cliff Richard - Mistletoe and Wine,174,"",13,"","220,819","8,074,986"
French Montana - Unforgettable,386,"",13,"","50,045","8,073,371"
Justin Bieber - Peaches,172,1,10,"","77,291","8,044,095"
Sobel - Nie Teraz,155,5,8,"","100,001","8,043,150"
Lil Uzi Vert - XO TOUR Llif3,567,"",20,"","24,446","8,027,939"
Tromba - ŚMIECI WYWÓZ,139,11,3,(x1),"192,961","8,002,524"
Halsey - Without Me,308,31,6,"","51,153","8,001,801"
schafter - candy.doll,390,"",16,"","46,864","7,998,964"
Twenty One Pilots - Heathens,492,127,1,(x19),"42,710","7,977,647"
White 2115 - Do zachodu słońca,330,"",11,"","79,542","7,950,109"
Fagata - Bandycka Jazda,133,"",26,"","102,300","7,935,114"
Taco Hemingway - Deszcz Na Betonie,780,7,5,"","103,125","7,931,085"
Sentino - Midas,83,12,1,(x6),"510,539","7,924,447"
Marshmello - FRIENDS,418,51,2,(x5),"50,405","7,922,807"
Quebonafide - JESIEŃ,163,26,1,(x15),"183,284","7,907,642"
DNCE - Cake By The Ocean,835,48,6,"","39,585","7,905,700"
Young Leosia - PG$,88,"",21,"","140,928","7,903,124"
Oki - I To Jest Fakt,216,"",23,"","118,445","7,898,983"
Doja Cat - Say So,236,9,7,"","56,064","7,889,868"
Perry Como - It's Beginning to Look a Lot Like Christmas,184,"",21,"","218,756","7,853,996"
SB Maffija - Doba hotelowa,106,14,6,"","207,176","7,821,087"
Britney Spears - My Only Wish (This Year),242,"",22,"","213,036","7,812,106"
Billie Eilish - everything i wanted,222,9,4,"","111,877","7,810,676"
Calvin Harris - Giant,330,12,7,"","51,557","7,806,917"
2K - MINIMINI,568,"",68,"","18,976","7,779,433"
Ed Sheeran - Beautiful People,259,"",11,"","67,060","7,758,660"
ZAYN - I Don’t Wanna Live Forever (Fifty Shades Darker),451,108,2,(x30),"55,781","7,758,115"
Artemas - if u think i'm pretty,138,"",39,"","87,577","7,724,008"
Ofenbach - Be Mine,597,1,10,"","52,412","7,665,739"
Alec Benjamin - Let Me Down Slowly,407,"",27,"","31,050","7,661,952"
Oki - ADHD,150,1,9,"","197,148","7,660,294"
Lipa - Bezprawie,254,"",50,"","42,355","7,659,202"
Quebonafide - Bogini,478,"",23,"","37,770","7,655,348"
Taco Hemingway - Chodź,464,16,2,(x1),"74,912","7,647,136"
Tyla - Water,183,"",62,"","57,557","7,644,015"
Taco Hemingway - Cichosza,72,13,1,(x4),"553,939","7,637,084"
Deemz - Rutyna,135,1,10,"","155,402","7,631,583"
Quebonafide - Candy,489,58,6,"","34,766","7,610,960"
Paweł Domagała - Weź nie pytaj,328,39,3,(x1),"53,151","7,604,409"
MEDUZA - Lose Control,303,"",30,"","43,163","7,603,984"
Peggy Gou - (It Goes Like) Nanana - Edit,140,"",27,"","89,419","7,564,217"
twocolors - Lovefool,260,"",19,"","74,106","7,533,515"
Kukon - Ostatni bal,185,"",50,"","59,034","7,526,260"
The Weeknd - Save Your Tears,193,"",15,"","83,773","7,522,708"
Imagine Dragons - Enemy,98,"",12,"","101,358","7,521,579"
vkie - DAM CI PORADY,92,5,3,(x1),"274,205","7,520,742"
Deemz - Eldorado,453,"",11,"","41,853","7,480,486"
Guzior - TRAPSTAR,191,15,3,(x2),"199,872","7,475,451"
Taco Hemingway - Nostalgia,424,28,1,(x12),"80,394","7,473,476"
XXXTENTACION - Revenge,245,"",61,"","43,425","7,461,786"
Quebonafide - ASPARTAM,206,24,2,(x1),"315,795","7,449,648"
Alan Walker - Faded,573,130,1,(x52),"37,659","7,446,808"
Ed Sheeran - Galway Girl,475,36,2,(x2),"49,541","7,436,009"
Eminem - Godzilla,216,"",17,"","89,857","7,423,160"
Selena Gomez - Back To You,329,49,4,"","56,049","7,413,425"
Kukon - HARD FLEX DRIVE,191,"",21,"","103,411","7,412,936"
Jason Derulo - Take You Dancing,221,"",14,"","55,027","7,391,918"
Ed Sheeran - Thinking out Loud,1016,137,2,(x59),"18,492","7,367,334"
Young Igi - Układanki,275,6,5,"","68,731","7,361,476"
Qry - Deszcz,152,"",18,"","81,891","7,355,893"
SB Maffija - Hotel Maffija 3,71,26,2,(x6),"252,513","7,353,499"
QueQuality - ztb,110,"",15,"","98,845","7,348,318"
Ekipa - Chill,125,15,2,(x3),"212,939","7,343,634"
Mike Posner - I Took A Pill In Ibiza - Seeb Remix,569,145,2,(x4),"30,482","7,322,032"
Maroon 5 - Girls Like You,385,"",18,"","33,946","7,310,222"
Żabson - ULALA,139,36,1,(x7),"115,282","7,276,476"
QueQuality - Sheraton,110,"",15,"","100,616","7,271,673"
A$AP Rocky - Praise The Lord (Da Shine),430,"",34,"","46,487","7,254,678"
Ofenbach - Wasted Love,224,"",39,"","54,760","7,216,074"
LEXY CHAPLIN - DOBRZE WIEM,92,9,8,"","176,332","7,211,483"
Young Leosia - Cringowy Lovesong,126,"",23,"","97,337","7,187,224"
Kuban - magister sztuki,117,19,4,"","203,108","7,147,667"
Rusina - 10 PAK,193,"",45,"","62,114","7,127,257"
Dawid Podsiadło - D I A B L E,136,4,8,"","263,669","7,117,334"
przyłu - Usta,182,"",73,"","53,375","7,114,034"
Shawn Mendes - There's Nothing Holdin' Me Back,389,95,3,(x2),"37,230","7,110,192"
Charlie Puth - Attention,356,87,2,(x4),"40,950","7,091,479"
A$AP Rocky - I Smoked Away My Brain (I'm God x Demons Mashup),141,"",61,"","61,926","7,088,989"
