Artist and Title,Days,T10,Pk,(x?),PkStreams,Total
Dreamville - Under The Sun,2,"",92,"","92,976","148,237"
Pop Smoke - More Time,1,"",51,"","148,180","148,180"
XXXTENTACION - Riot,3,"",112,"","61,017","148,130"
Tame Impala - Tomorrow's Dust,2,"",96,"","94,206","147,946"
Gavin James - Driving Home For Christmas,3,"",179,"","54,541","147,847"
Kid Cudi - Day 'N' Nite - Crookers Remix,3,"",106,"","56,826","147,778"
BICEP - Atlas,2,"",57,"","94,093","147,452"
Yxng Bane - SKRR,3,"",177,"","49,546","147,341"
David Bowie - Queen Bitch - 1999 Remastered Version,3,"",70,"","69,077","147,088"
Lil Uzi Vert - Urgency,2,"",124,"","75,944","147,033"
ALIKA - Bridges,2,"",106,"","80,644","146,970"
La Zarra - Évidemment,2,"",123,"","76,842","146,898"
The Killers - Blowback,2,"",59,"","96,506","146,865"
Migos - Higher We Go - Intro,2,"",71,"","97,924","146,816"
Justin Timberlake - My Love,3,"",147,"","50,276","146,603"
slowthai - push,2,"",66,"","91,208","146,526"
Nicki Minaj - Are You Gone Already,1,"",61,"","146,357","146,357"
THE ROOP - Discoteque,2,"",75,"","80,066","146,305"
Lorde - Team,10,"",144,"","15,840","146,296"
slowthai - i tried,2,"",63,"","93,218","146,275"
Miley Cyrus - We Can't Stop,3,"",151,"","51,912","146,068"
21 Savage - 1.5,2,"",153,"","83,659","146,049"
ABBA - Waterloo,3,"",134,"","74,200","146,039"
Baby Keem - The Hillbillies,2,"",126,"","79,384","145,975"
D-Block Europe - Thoughts,2,"",83,"","92,144","145,969"
Rick Astley - Never Gonna Give You Up,4,"",135,"","38,240","145,952"
Little Mix - Nothing Else Matters,4,"",103,"","53,866","145,800"
Gunna - TOP FLOOR,2,"",105,"","86,681","145,701"
Fredo - Pray for You,2,"",69,"","96,485","145,589"
John Legend - A Good Night,2,"",55,"","101,163","145,584"
5 Seconds of Summer - Catch Fire,5,"",58,"","52,542","145,466"
Sisqo - Thong Song,4,"",118,"","57,014","145,389"
Perry Como - It's Beginning to Look a Lot Like Christmas,4,"",81,"","68,147","145,227"
Liam Gallagher - Just Another Rainbow,1,"",30,"","145,105","145,105"
Lady A - A Holly Jolly Christmas,2,"",172,"","77,136","144,815"
Lil Uzi Vert - Secure The Bag,2,"",116,"","73,281","144,788"
Meghan Trainor - NO EXCUSES,3,"",161,"","50,987","144,598"
Axwell /\ Ingrosso - I Love You,3,"",132,"","48,393","144,357"
Phantom Planet - California - Tchad Blake Mix,4,"",113,"","46,826","144,283"
Drake - Girls Love Beyoncé,2,"",85,"","90,000","144,201"
"Pink Floyd - Side 1, Pt. 1: Things Left Unsaid",7,"",65,"","29,497","144,119"
Rufus - Ain't Nobody,3,"",130,"","53,640","144,110"
Missy Elliott - Get Ur Freak On,4,"",134,"","44,030","144,102"
Remo Forrer - Watergun,2,"",114,"","79,156","144,068"
Selena Gomez - Vulnerable,2,"",89,"","85,783","143,859"
Loyle Carner - Yesterday,2,"",92,"","77,313","143,852"
Nines - Movie Knights,2,"",84,"","91,265","143,827"
for KING & COUNTRY - Little Drummer Boy,1,"",151,"","143,773","143,773"
Tame Impala - Is It True,2,"",113,"","86,465","143,686"
Bing Crosby - God Rest Ye Merry Gentlemen,1,"",162,"","143,622","143,622"
Lewis Capaldi - Bruises - Live Orchestral Version,2,"",91,"","88,173","143,602"
Marilyn Manson - This Is Halloween,3,"",83,"","81,091","143,575"
Gerry Cinnamon - Outsiders,2,"",66,"","93,452","143,293"
The Strokes - Brooklyn Bridge To Chorus,2,"",84,"","87,424","143,236"
BLACKPINK - DDU-DU DDU-DU,3,"",158,"","49,455","143,211"
50 Cent - P.I.M.P.,3,"",106,"","53,923","142,964"
Summer Walker - Broken Promises,2,"",101,"","85,184","142,797"
Madcon - Beggin (original version),3,"",172,"","49,709","142,765"
Gunna - flooded,2,"",86,"","87,760","142,568"
Justin Bieber - Maria,2,"",169,"","72,177","142,510"
Headie One - Cold,2,"",100,"","81,899","142,379"
KSI - Creature,3,"",129,"","55,749","142,195"
Bryson Tiller - Keep Doing What You're Doing,2,"",90,"","89,276","141,958"
Faithless - Insomnia,2,"",136,"","81,918","141,918"
The Prodigy - Out Of Space (Remastered),2,"",92,"","77,509","141,887"
Loyle Carner - Nobody Knows (Ladas Road),2,"",113,"","88,212","141,717"
Gerry Cinnamon - Mayhem,2,"",69,"","91,395","141,708"
Bastille - Lethargy,5,"",169,"","33,113","141,637"
Sam Smith - Gimme,2,"",110,"","80,829","141,605"
Bryson Tiller - Timeless Interlude,2,"",88,"","89,584","141,498"
J Hus - Intro (THE GOAT),1,"",40,"","141,315","141,315"
PARTYNEXTDOOR - THE NEWS,2,"",98,"","83,894","141,266"
Kygo - Forever Yours - Avicii Tribute,2,"",122,"","87,008","141,256"
Ariana Grande - The Way,3,"",122,"","53,398","141,135"
"Keala Settle - This Is Me (The Reimagined Remix) [with Keala Settle, Kesha & Missy Elliott]",2,"",89,"","88,333","141,092"
Plan B - Love Goes Down,5,"",162,"","32,251","141,071"
Destiny - Je me casse,2,"",85,"","76,231","141,064"
Celeste - Strange,3,"",175,"","49,351","140,973"
50 Cent - Candy Shop,3,"",92,"","67,438","140,953"
The Drifters - White Christmas,2,"",82,"","96,135","140,825"
Rex Orange County - Always,2,"",81,"","91,661","140,784"
Oasis - Half the World Away,7,"",140,"","22,014","140,779"
YUNGBLUD - original me,2,"",77,"","88,039","140,730"
J. Cole - Ready ‘24,1,"",52,"","140,630","140,630"
Deee-Lite - Groove Is in the Heart,3,"",111,"","54,610","140,544"
Foals - White Onions,2,"",101,"","86,128","140,532"
Prince - Kiss,3,"",114,"","61,133","140,521"
Muse - The Handler,6,"",97,"","29,478","140,460"
D-Block Europe - Gloria,2,"",86,"","88,624","140,155"
Dreamville - Down Bad,2,"",105,"","81,546","140,093"
Men At Work - Down Under,3,"",106,"","52,199","139,883"
Abra Cadabra - Robbery Remix,3,"",132,"","59,367","139,855"
Pulp - Disco 2000,3,"",94,"","55,332","139,788"
The Police - Every Breath You Take - Remastered 2003,3,"",84,"","61,797","139,689"
Dappy - Beautiful Me,8,"",159,"","18,596","139,670"
Kay Starr - The Man with the Bag,1,"",167,"","139,612","139,612"
Soundgarden - Black Hole Sun,2,"",70,"","82,287","139,400"
She & Him - Let It Snow,2,"",168,"","69,703","139,396"
Justin Bieber - That's What Love Is,2,"",121,"","83,373","139,388"
Bryson Tiller - Next To You,2,"",96,"","84,906","139,354"
Razorlight - Golden Touch - Full Length,3,"",141,"","49,586","139,335"
Jamie xx - SeeSaw,7,"",122,"","24,775","139,321"
J. Cole - False Prophets,3,"",143,"","48,783","139,210"
Lana Del Rey - Music To Watch Boys To,7,"",140,"","22,891","139,202"
DJ Khaled - EVERY CHANCE I GET,2,"",81,"","86,605","139,196"
Leslie Odom Jr. - Wait for It,3,"",196,"","46,946","138,922"
Gunna - die alone,2,"",92,"","83,504","138,876"
Tory Lanez - Do The Most,2,"",102,"","80,461","138,686"
D-Block Europe - Top Thai,2,"",97,"","83,976","138,487"
Calvin Harris - Faith,9,"",109,"","19,504","138,346"
Drake - Wick Man,1,"",42,"","138,323","138,323"
J. Cole - Huntin’ Wabbitz,1,"",55,"","138,300","138,300"
"Shakira - Whenever, Wherever",3,"",105,"","61,418","138,157"
Fumez The Engineer - Baby Mane x Fumez The Engineer - Plugged In,3,"",191,"","47,877","138,110"
Selena Gomez - Dance Again,2,"",99,"","82,800","137,975"
Everybody Loves an Outlaw - I See Red,3,"",176,"","46,759","137,901"
Glenn Miller - In the Mood,1,"",38,"","137,858","137,858"
Kendrick Lamar - Mortal Man,5,"",77,"","34,898","137,715"
Migos - Emoji A Chain,2,"",88,"","85,407","137,638"
Headie One - Therapy,2,"",103,"","81,125","137,619"
Dillon Francis - Get Low,8,"",161,"","18,242","137,516"
Olly Alexander (Years & Years) - Palo Santo,2,"",112,"","78,180","137,455"
ZAYN - Entertainer,2,"",107,"","82,933","137,374"
Danny Kaye - White Christmas,1,"",168,"","137,263","137,263"
KSI - Night To Remember,2,"",103,"","69,852","137,226"
Adele - River Lea,4,"",179,"","57,991","137,143"
Joker Out - Carpe Diem,2,"",157,"","69,914","137,121"
Biffy Clyro - Space,2,"",75,"","86,146","137,031"
Taylor Swift - Carolina,1,"",42,"","136,944","136,944"
The Rolling Stones - Sympathy For The Devil - 50th Anniversary Edition,2,"",97,"","83,924","136,762"
Wolf Alice - The Last Man On Earth,2,"",117,"","70,114","136,735"
Florence + The Machine - Free,2,"",138,"","72,430","136,584"
Pusha T - Neck & Wrist,2,"",87,"","77,581","136,566"
Craig David - Rewind,3,"",96,"","48,384","136,541"
USHER - OMG,3,"",155,"","54,552","136,497"
Little Mix - Down & Dirty,4,"",136,"","41,525","136,408"
PARTYNEXTDOOR - TRAUMA,2,"",101,"","83,395","136,318"
slowthai - nhs,2,"",89,"","82,025","136,264"
Trippie Redd - Who Needs Love,2,"",89,"","84,577","135,650"
Liam Gallagher - C’mon You Know,2,"",105,"","73,529","135,604"
Gunna - ARGENTINA,2,"",107,"","85,346","135,491"
Becky Hill - Warm,4,"",97,"","50,672","135,470"
Beyoncé - Single Ladies (Put a Ring on It),4,"",128,"","47,438","135,395"
KEiiNO - Spirit in the Sky,2,"",102,"","71,616","135,362"
Cardi B - Money Bag,3,"",169,"","48,452","135,278"
Stormzy - Bad Blood,2,"",140,"","73,062","135,184"
Cascada - Everytime We Touch,2,"",144,"","73,125","135,130"
Lorde - Hard Feelings/Loveless,3,"",131,"","58,901","135,090"
Young Thug - Parade on Cleveland,1,"",40,"","135,050","135,050"
Agust D - Daechwita,2,"",112,"","79,074","134,911"
Nicki Minaj - Barbie Dangerous,1,"",75,"","134,670","134,670"
Linkin Park - A Place For My Head,2,"",71,"","93,833","134,586"
Noel Gallagher's High Flying Birds - It’s A Beautiful World,2,"",69,"","79,574","134,556"
Fredo - Third Avenue,2,"",99,"","85,090","134,180"
The Wanted - Gold Forever,2,"",98,"","69,164","134,084"
Julie London - Warm December - Remastered,1,"",170,"","133,989","133,989"
Rick Springfield - Jessie's Girl,3,"",168,"","49,577","133,522"
Daniel Powter - Bad Day,3,"",90,"","47,564","133,504"
blink-182 - She's Out Of Her Mind,4,"",109,"","46,306","133,483"
XXXTENTACION - love yourself (interlude),2,"",110,"","76,858","133,436"
Nat King Cole Trio - All I Want For Christmas (Is My Two Front Teeth) - Remastered,2,"",159,"","69,967","133,117"
Calvin Harris - New To You,2,"",127,"","72,427","133,109"
Mark Ronson - Feel Right,8,"",117,"","19,244","133,100"
Sigala - Living Without You,2,"",93,"","81,292","133,040"
The Kid LAROI - Forever & Again (From Barbie The Album),2,"",191,"","67,126","133,030"
Gorillaz - Charger,2,"",83,"","90,133","132,981"
Prinz - Highs & Lows,2,"",172,"","70,379","132,930"
The Game - Don't Shoot,2,"",68,"","89,085","132,893"
Robbie Williams - Love My Life,4,"",118,"","49,596","132,888"
ZAYN - BoRdErSz,5,"",143,"","36,053","132,887"
Meat Loaf - I'd Do Anything For Love (But I Won't Do That),2,"",113,"","68,746","132,847"
Beyoncé - Forward,2,"",92,"","76,900","132,784"
Juice WRLD - Let Me Know (I Wonder Why Freestyle),2,"",176,"","70,967","132,724"
Methodical Madness - his song,1,"",83,"","132,679","132,679"
Justin Bieber - At Least For Now,2,"",131,"","79,365","132,616"
"MARO - saudade, saudade",2,"",102,"","69,015","132,520"
Future - Ain't No Love,1,"",74,"","132,422","132,422"
Dr Vades - Freaky,3,"",118,"","55,182","132,360"
J. Cole - Fever,1,"",61,"","132,298","132,298"
Yeah Yeah Yeahs - Heads Will Roll,3,"",105,"","60,753","132,205"
Icona Pop - I Love It,3,"",147,"","56,659","132,197"
Krept & Konan - Goat Level,2,"",83,"","83,109","132,109"
Gerry Cinnamon - Roll the Credits,2,"",75,"","86,338","132,102"
Pop Smoke - War,2,"",129,"","67,054","132,023"
Tori Kelly - Let It Snow,1,"",163,"","132,021","132,021"
Lianne La Havas - Say a Little Prayer - Live,5,"",148,"","29,928","132,004"
Aretha Franklin - Joy to the World,2,"",150,"","82,509","131,868"
Limp Bizkit - Rollin' (Air Raid Vehicle),4,"",96,"","40,443","131,784"
The Smiths - The Queen Is Dead - 2011 Remaster,2,"",81,"","73,834","131,756"
Scissor Sisters - I Don't Feel Like Dancin',4,"",133,"","46,455","131,721"
"Maroon 5 - Moves Like Jagger - Studio Recording From ""The Voice"" Performance",3,"",157,"","58,575","131,710"
Mýa - Lady Marmalade - Moulin Rouge/Soundtrack Version,2,"",111,"","65,837","131,649"
MoStack - Teach You Gangsta,2,"",148,"","77,687","131,585"
Bring Me The Horizon - Ludens,2,"",110,"","80,035","131,496"
The 1975 - Happiness (Dance Floor Edit),2,"",102,"","76,561","131,457"
Darius - Colourblind,2,"",100,"","69,992","131,256"
Rv - Match Day,2,"",101,"","80,952","131,138"
Nat King Cole - Silent Night,1,"",172,"","130,714","130,714"
Aretha Franklin - You Send Me,2,"",113,"","66,410","130,676"
Mary J. Blige - Family Affair,2,"",139,"","87,071","130,658"
Peggy Lee - Happy Holiday,1,"",173,"","130,598","130,598"
Foo Fighters - Shame Shame,2,"",75,"","80,976","130,492"
Coldplay - Humankind,2,"",119,"","75,169","130,291"
Green Day - American Idiot,3,"",112,"","54,559","130,190"
Four Tet - Baby,2,"",160,"","70,724","130,181"
Logic - Confessions of a Dangerous Mind,2,"",139,"","70,054","130,055"
"Panic! At The Disco - The Good, The Bad And The Dirty",5,"",141,"","31,870","129,899"
Mahmood - Brividi,2,"",96,"","71,309","129,746"
MGMT - Electric Feel,3,"",153,"","45,671","129,724"
A Boogie Wit da Hoodie - Stain,2,"",145,"","75,615","129,717"
Foals - Give It All,6,"",118,"","26,146","129,607"
G-Eazy - Tumblr Girls,2,"",172,"","66,034","129,566"
XXXTENTACION - Introduction (instructions),2,"",107,"","78,290","129,476"
Muse - Pressure,2,"",132,"","67,216","129,016"
Taio Cruz - Break Your Heart,4,"",129,"","39,795","128,745"
Vera Lynn - There'll Always Be an England - 2016 Remastered Version,1,"",45,"","128,617","128,617"
Linkin Park - Breaking The Habit,2,"",80,"","86,278","128,492"
MNEK - Paradise,3,"",135,"","52,210","128,394"
XXXTENTACION - schizophrenia,2,"",118,"","71,490","128,261"
Foals - Black Bull,2,"",123,"","74,977","128,203"
D-Block Europe - Dismissive,2,"",102,"","78,814","128,163"
Nat King Cole - O Come All Ye Faithful,1,"",175,"","128,079","128,079"
Unknown T - Addicts,2,"",123,"","74,331","128,051"
Halsey - Die 4 Me,2,"",180,"","66,746","128,047"
MIST - Order It In,2,"",97,"","78,625","127,897"
Geko - Will Smith,2,"",96,"","80,602","127,863"
Alicia Keys - Fallin',3,"",136,"","54,973","127,767"
Bastille - Those Nights,2,"",131,"","69,209","127,766"
Fredo - Independence Day Freestyle,2,"",130,"","71,393","127,696"
Fifth Harmony - He Like That,3,"",142,"","51,852","127,660"
Nines - Love 2 the Game,3,"",93,"","58,927","127,552"
Polo G - GNF (OKOKOK),2,"",135,"","71,348","127,422"
NAV - Champion,2,"",107,"","78,327","127,380"
Future - Trillionaire,2,"",85,"","76,369","127,346"
The Supermen Lovers - Starlight (Radio Edit),4,"",160,"","34,324","127,198"
Biffy Clyro - Animal Style,4,"",143,"","36,330","127,152"
"Grover Washington, Jr. - Just the Two of Us",3,"",182,"","44,692","126,949"
Jung Kook - Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2,"",118,"","68,316","126,750"
Willow Sage Hart - A Million Dreams - Reprise,2,"",121,"","75,284","126,730"
Beyoncé - Crazy In Love,4,"",69,"","37,499","126,656"
The Stone Roses - Beautiful Thing,2,"",51,"","92,782","126,607"
Lil Wayne - Open Letter,2,"",103,"","77,286","126,542"
Kygo - The Truth,2,"",138,"","67,253","126,494"
"Ariana Grande - yes, and?",1,"",64,"","126,449","126,449"
Childish Gambino - Algorhythm,2,"",105,"","67,894","126,376"
dodie - In The Middle,3,"",144,"","49,415","126,363"
The Royal British Choir - God Save Our Queen (British National Anthem),2,"",109,"","66,037","126,326"
Panic! At The Disco - Old Fashioned,2,"",120,"","75,007","126,308"
5 Seconds of Summer - Broken Home,5,"",88,"","36,079","126,074"
¥$ - Talking / Once Again,1,"",59,"","125,897","125,897"
James Blunt - You're Beautiful,4,"",120,"","46,523","125,868"
Scissor Sisters - Take Your Mama,3,"",163,"","49,983","125,707"
A$AP Rocky - Lord Pretty Flacko Jodye 2 (LPFJ2),6,"",120,"","24,564","125,590"
Kano - Class of Deja,2,"",155,"","64,964","125,576"
Johnny Mathis - Blue Christmas,1,"",25,"","125,347","125,347"
Nines - Never Be Me,1,"",67,"","125,243","125,243"
Kano - Trouble,2,"",162,"","63,406","125,153"
A Boogie Wit da Hoodie - Secrets,2,"",181,"","62,640","125,137"
Vampire Weekend - Harmony Hall,2,"",143,"","63,489","125,130"
Lady Gaga - Bad Romance,2,"",169,"","67,657","125,098"
Bugzy Malone - Drama,2,"",141,"","66,281","124,943"
Justice - We Are Your Friends - Justice Vs. Simian,3,"",172,"","52,764","124,905"
Future - Drink N Dance,1,"",78,"","124,789","124,789"
Coldplay - Arabesque,2,"",136,"","66,960","124,780"
London Grammar - Strong,3,"",101,"","61,034","124,772"
Future - GTA,1,"",79,"","124,737","124,737"
Peter J. Wilhousky - Carol of the Bells - Voice,3,"",127,"","49,017","124,619"
Calvin Harris - I Need Your Love,7,"",85,"","38,813","124,607"
Tory Lanez - Still Waiting,2,"",102,"","75,010","124,519"
Lily Allen - Trigger Bang,2,"",111,"","80,175","124,445"
The Beatles - She Loves You - Mono / Remastered,4,"",133,"","56,299","124,352"
The Prodigy - O,2,"",124,"","67,568","124,054"
Whigfield - Saturday Night,4,"",124,"","39,438","124,041"
Christina Perri - merry christmas darling,3,"",139,"","60,659","123,736"
Marc Cohn - Walking in Memphis,2,"",133,"","62,866","123,692"
Robyn - Dancing On My Own,3,"",154,"","53,992","123,660"
Gyptian - Hold You - Hold Yuh,3,"",145,"","48,285","123,591"
Dropkick Murphys - I'm Shipping Up To Boston,2,"",149,"","71,604","123,587"
J. Cole - Stickz N Stonez,1,"",72,"","123,557","123,557"
Olly Alexander (Years & Years) - Foundation,6,"",125,"","23,520","123,556"
George Michael - Freedom! '90 - Remastered,2,"",125,"","72,073","123,527"
Post Malone - Don't Understand,1,"",71,"","123,524","123,524"
Tory Lanez - Yessirr,2,"",104,"","74,226","123,443"
Foals - London Thunder,6,"",100,"","30,772","123,422"
Dua Lipa - End Of An Era,1,"",89,"","123,243","123,243"
Noel Gallagher's High Flying Birds - Fort Knox,2,"",68,"","80,344","123,210"
Nicki Minaj - Starships,2,"",95,"","68,400","123,193"
Steel Banglez - Blama,2,"",107,"","73,718","123,008"
"Four Tops - I Can't Help Myself (Sugar Pie, Honey Bunch) - Album Version (Stereo)",2,"",134,"","65,412","123,000"
Ariana Grande - Touch It,4,"",161,"","33,850","122,965"
Loyle Carner - You Don't Know,2,"",122,"","74,352","122,867"
Justin Bieber - Backpack,8,"",124,"","21,168","122,488"
N-Dubz - I Swear,2,"",149,"","66,195","122,480"
Chris Brown - Pills & Automobiles,3,"",162,"","42,593","122,282"
JP Cooper - She's On My Mind,3,"",140,"","41,876","121,990"
CamelPhat - Hypercolour,2,"",98,"","72,328","121,935"
Krept & Konan - Salaam,2,"",98,"","74,733","121,934"
S10 - De Diepte,2,"",113,"","66,866","121,850"
The Killers - Caution,2,"",143,"","65,398","121,778"
Fleetwood Mac - Landslide,2,"",185,"","71,189","121,684"
DaBaby - JUMP,2,"",96,"","74,420","121,442"
MIST - Fountain,2,"",114,"","72,282","121,402"
Eiffel 65 - Blue (Da Ba Dee) - Extended Remix,3,"",88,"","47,203","121,354"
BROCKHAMPTON - BOY BYE,2,"",118,"","73,711","121,240"
Lana Del Rey - Sweet,1,"",43,"","121,147","121,147"
BTS - IDOL,2,"",88,"","75,364","121,126"
Slipknot - All Out Life,2,"",118,"","60,753","121,077"
Jason Mraz - I Won't Give Up,2,"",98,"","61,521","121,041"
Kojo Funds - PNG,2,"",110,"","73,598","120,824"
Pop Smoke - Brush Em,1,"",73,"","120,769","120,769"
Labrinth - I'm Tired,2,"",130,"","69,970","120,543"
Inner Circle - Sweat (A La La La La Long),3,"",115,"","50,679","120,530"
Bing Crosby - The Little Drummer Boy - Remastered 2006,1,"",163,"","120,522","120,522"
Pusha T - Infrared,2,"",152,"","65,418","120,488"
ABBA - When You Danced With Me,1,"",54,"","120,380","120,380"
Laura Doggett - Old Faces,8,"",136,"","17,045","120,281"
Kiesza - No Enemiesz,7,"",138,"","20,054","120,138"
21 Savage - american dream,1,"",68,"","120,136","120,136"
Sia - Unstoppable,5,"",154,"","25,648","120,098"
Haddaway - What Is Love - Single Mix,3,"",92,"","45,935","119,915"
Lemaitre - Closer,4,"",171,"","31,883","119,845"
Liam Gallagher - Doesn't Have To Be That Way,2,"",105,"","74,469","119,656"
