Artist and Title,Days,Pk,(x?),Total,Today
Justin Wellington - Iko Iko,263,4,"","1,940,991",0
Coldplay - Every Teardrop Is a Waterfall,198,1,(x5),"1,940,887",0
Loreen - Tattoo,448,2,(x3),"1,936,605","2,435"
Demi Lovato - Let It Go,246,22,"","1,931,006",64
"Zedd, Maren Morris & Grey - The Middle",257,6,"","1,929,132",0
Kiesza - Hideaway,239,13,"","1,921,650",0
Guns N' Roses - Sweet Child o' Mine,119,8,"","1,920,710",589
Gym Class Heroes - Stereo Hearts,251,8,"","1,919,776",73
Cee Lo Green - F**k You,215,6,"","1,918,995",0
Far East Movement - Like A G6,201,5,"","1,916,041",0
Vance Joy - Riptide,322,39,"","1,915,563",0
Lana Del Rey & Cedric Gervais - Summertime Sadness,207,13,"","1,902,240",0
Avicii - Waiting for Love,196,5,"","1,901,039",79
Miley Cyrus - Midnight Sky,272,1,(x5),"1,899,588",0
Usher - More,236,10,"","1,897,786",0
Justin Bieber - Peaches,204,1,(x29),"1,889,910",0
Snow Patrol - Chasing Cars,125,56,"","1,889,225",67
Zedd & Alessia Cara - Stay,215,7,"","1,886,926",0
Survivor - Eye of the Tiger,68,59,"","1,883,393",490
Lady Gaga & Ariana Grande - Rain On Me,230,1,(x14),"1,880,830",0
Lady Gaga - Million Reasons,269,4,"","1,880,329",0
Benson Boone - Beautiful Things,138,1,(x30),"1,879,843","13,371"
Julia Michaels - Issues,274,16,"","1,877,810",0
Rihanna - Love on the Brain,279,23,"","1,872,948",0
Taylor Swift - Lover,437,1,(x1),"1,870,961","1,084"
Ariana Grande - 7 rings,226,1,(x9),"1,868,802",0
Daddy Yankee - Con Calma,275,11,"","1,867,366",492
Jonas Blue - Perfect Strangers,225,11,"","1,863,063",0
Billie Eilish - What Was I Made For,328,2,(x1),"1,861,276","3,144"
Taio Cruz - Higher,229,8,"","1,858,336",0
BTS - Butter,297,1,(x20),"1,856,173",0
Alice Merton - No Roots,473,40,"","1,851,001",0
Justin Timberlake - Say Something,218,2,(x1),"1,850,542",0
OneRepublic - Love Runs Out,224,14,"","1,849,784",0
One Direction - Drag Me Down,172,1,(x13),"1,849,534",8
Kate Bush - Running Up That Hill,217,1,(x3),"1,847,086",0
The Chainsmokers - Roses,213,12,"","1,835,195",100
Feder - Goodbye,248,26,"","1,829,499",23
will.i.am - This Is Love,219,8,"","1,827,777",0
"gnash - i hate u, i love u",269,16,"","1,824,428",0
Jessie J - Domino,265,19,"","1,816,743",0
Lady GaGa - Poker Face,411,47,"","1,815,920",0
Ed Sheeran - Don't,287,4,"","1,814,905",50
Ariana Grande - One Last Time,211,3,(x1),"1,814,902",0
Indila - Dernière danse,185,44,"","1,813,389",0
Calvin Harris & Alesso - Under Control,231,16,"","1,806,863",87
Naughty Boy - Runnin',262,6,"","1,806,783",0
Lorde - Team,229,17,"","1,805,334",0
Jonas Blue - Mama,215,10,"","1,799,944",0
Silento - Watch Me,246,15,"","1,798,861",0
Katy Perry - Wide Awake,238,8,"","1,792,430",0
Selena Gomez - Come & Get It,193,13,"","1,788,242",0
Loren Allred - Never Enough,494,13,"","1,782,712",0
"Ariana Grande - thank u, next",179,1,(x13),"1,779,432",0
Justin Bieber - Boyfriend,176,1,(x3),"1,772,684",0
Dua Lipa - Houdini,208,1,(x14),"1,763,404","3,494"
Pitbull - Don't Stop the Party,210,19,"","1,762,441",263
Charlie Puth - How Long,234,9,"","1,759,415",3
DJ Khaled - I'm the One,147,1,(x2),"1,756,691",0
Flo Rida - I Cry,224,7,"","1,755,609",0
Sean Paul - Got 2 Luv U,245,12,"","1,752,858",0
Bruno Mars - Count On Me,146,48,"","1,748,874",481
Rag'n'Bone Man - Skin,268,14,"","1,747,788",0
"Emeli Sandé - Read All About It, Pt. III",393,29,"","1,745,709",0
Marshmello & Jonas Brothers - Leave Before You Love Me,320,6,"","1,742,962",0
Demi Lovato - Heart Attack,206,11,"","1,738,775",0
Dua Lipa - Be the One,221,23,"","1,736,483",0
Katy Perry - E.T.,195,6,"","1,733,925",0
Carlos Vives & Shakira - La Bicicleta,272,43,"","1,731,635",0
Olivia Rodrigo - drivers license,256,1,(x22),"1,730,046",126
Pitbull - Fireball,205,17,"","1,728,677",80
Justin Bieber & BloodPop® - Friends,215,1,(x3),"1,725,432",0
Ke$ha - We R Who We R,185,6,"","1,724,449",0
JAY Z & Kanye West - Ni**as in Paris,366,43,"","1,724,157",0
Rita Ora - Anywhere,270,11,"","1,723,236",21
Jax Jones - You Don't Know Me,213,8,"","1,722,240",0
The Weeknd & Ariana Grande - Save Your Tears,257,1,(x9),"1,717,299",0
Camila Cabello - Never Be the Same,255,9,"","1,715,570",0
Niall Horan - Slow Hands,234,1,(x2),"1,708,451",0
Nicki Minaj - Super Bass,273,22,"","1,708,179",0
Ofenbach - Be Mine,299,33,"","1,705,224",80
Armin van Buuren - This Is What It Feels Like,211,25,"","1,704,189",195
Coldplay - The Scientist,45,50,"","1,695,676",0
Imagine Dragons - It's Time,266,38,"","1,692,833",0
Queen - Don't Stop Me Now,348,26,"","1,692,745",70
P!nk - F**kin' Perfect,187,8,"","1,687,703",0
Chris Brown - Don't Wake Me Up,224,15,"","1,686,953",0
Zedd - Clarity,270,32,"","1,686,295",0
Loud Luxury - Body,350,15,"","1,685,099",0
Queen - We Will Rock You,260,15,"","1,681,141",0
Meghan Trainor - Lips Are Movin,212,9,"","1,678,280",0
Miley Cyrus - Malibu,165,2,(x1),"1,676,575",0
Kings of Leon - Use Somebody,126,50,"","1,675,259",114
Eminem - River,179,4,"","1,674,577",0
DJ Antoine & Timati - Welcome to St. Tropez,324,31,"","1,673,156",0
Sheppard - Geronimo,317,31,"","1,672,239",52
Beyoncé - Drunk In Love,159,7,"","1,669,227",132
Diddy - Dirty Money & Skylar Grey - Coming Home,203,9,"","1,668,071",0
ZAYN - PILLOWTALK,147,1,(x4),"1,666,529",26
JAY Z - Holy Grail,209,8,"","1,666,130",0
Nathan Evans - Wellerman,459,7,"","1,665,961",99
Stevie Wonder - Happy Birthday,432,33,"","1,665,415",376
Helene Fischer - Atemlos durch die Nacht,142,76,"","1,664,734",120
Pedro Capó & Farruko - Calma,338,15,"","1,664,258",86
Edward Maya - Stereo Love,226,16,"","1,654,918",155
Justin Bieber - As Long As You Love Me,279,2,(x1),"1,654,120",0
Rihanna - What's My Name,185,8,"","1,653,754",0
Rosa Linn - SNAP,328,7,"","1,652,226",0
Taylor Swift - You Need To Calm Down,305,1,(x2),"1,652,158",255
Sean Paul - She Doesn't Mind,251,20,"","1,651,257",0
Drake - In My Feelings,154,1,(x27),"1,649,494",0
Birdy - Skinny Love,259,59,"","1,648,089",96
Tove Lo - Habits,208,17,"","1,647,932",0
The Weeknd - In Your Eyes,375,6,"","1,644,586",0
Lizzo - About Damn Time,296,4,"","1,643,225",0
米津玄師 - Lemon,795,73,"","1,638,911",0
Michael Bublé - It's Beginning to Look a Lot Like Christmas,276,4,"","1,636,469",0
Mike Posner - Cooler Than Me,195,11,"","1,636,216",140
Chris Brown - Beautiful People,222,19,"","1,635,888",0
Mabel - Don't Call Me Up,308,9,"","1,634,462",0
Lady Gaga - Do What U Want,168,1,(x2),"1,633,161",0
American Authors - Best Day of My Life,241,23,"","1,629,851",0
Ed Sheeran - Overpass Graffiti,274,6,"","1,623,860",0
Ellie Goulding - Lights,318,38,"","1,618,357",0
P!nk - Walk Me Home,250,2,(x2),"1,617,734",0
Carly Rae Jepsen - I Really Like You,194,8,"","1,611,482",0
The Script - Superheroes,219,18,"","1,610,947",42
Echosmith - Cool Kids,263,20,"","1,610,270",0
Ke$ha - Die Young,195,9,"","1,609,849",0
Olly Murs - Troublemaker,209,13,"","1,609,731",120
Nicky Jam - Travesuras,--,115,"","1,604,559",0
Dvbbs & Borgeous - Tsunami,237,23,"","1,604,164",0
Avicii & Nicky Romero - I Could Be the One,242,18,"","1,603,332",0
David Guetta & Showtek - Bad,221,10,"","1,602,689",60
Justin Timberlake - Suit & Tie,148,1,(x5),"1,602,461",0
will.i.am - #thatPOWER,158,8,"","1,602,288",0
Olivia Rodrigo - good 4 u,246,1,(x5),"1,601,243",0
Wiz Khalifa - Black and Yellow,226,19,"","1,599,073",17
Major Lazer - Light It Up,250,13,"","1,598,733",0
Beyoncé - Halo,18,59,"","1,598,067",145
Iggy Azalea - Black Widow,201,14,"","1,596,143",0
One Direction - Steal My Girl,136,1,(x3),"1,595,489",63
Martin Garrix & Bebe Rexha - In the Name of Love,187,7,"","1,595,343",0
Charli XCX - Boom Clap,228,18,"","1,595,166",0
Enrique Iglesias - I Like It,178,7,"","1,594,484",0
The Chainsmokers - Paris,154,2,(x1),"1,594,047",0
Pascal Letoublon - Friendships,475,20,"","1,591,044",0
Post Malone - Better Now,337,13,"","1,588,872",0
Coldplay & Rihanna - Princess of China,199,7,"","1,587,452",0
Coldplay - Yellow,161,34,"","1,579,703",400
Ylvis - The Fox,161,7,"","1,578,637",143
Ella Henderson - Ghost,270,24,"","1,578,331",126
Swedish House Mafia - Save the World,163,15,"","1,577,544",0
Powfu - Death Bed,233,4,"","1,575,755",109
Elton John & Britney Spears - Hold Me Closer,185,1,(x10),"1,573,725",0
Luke Combs - Fast Car,438,10,"","1,570,843","1,629"
Jonas Blue - Rise,257,7,"","1,565,682",0
Purple Disco Machine & Sophie and the Giants - Hypnotized,457,16,"","1,561,301",0
"benny blanco, Halsey & Khalid - Eastside",317,11,"","1,557,283",0
Jason Derülo - Take You Dancing,291,9,"","1,557,053",0
Beyoncé - TEXAS HOLD 'EM,114,1,(x32),"1,557,040","8,592"
One Direction - Live While We're Young,183,3,(x3),"1,555,490",24
Jain - Makeba,154,1,(x6),"1,550,868",0
Rihanna - Man Down,210,17,"","1,549,638",0
"Lil Wayne, Wiz Khalifa & Imagine Dragons - Sucker For Pain",198,6,"","1,540,353",0
Sunrise Avenue - Hollywood Hills,208,32,"","1,535,160",0
Rihanna - Bitch Better Have My Money,180,3,(x7),"1,534,567",0
One Direction - Perfect,163,1,(x4),"1,533,604",91
Elle King - Ex's & Oh's,216,13,"","1,532,660",0
2 Chainz & Wiz Khalifa - We Own It,150,3,(x2),"1,527,118",0
Wisin & Yandel - Algo Me Gusta de Ti,76,65,"","1,525,768",0
Carlos Vives - Volví a Nacer,92,58,"","1,525,701",268
Lewis Capaldi - Forget Me,289,5,"","1,525,553",0
Robin Schulz - Sun Goes Down,278,28,"","1,523,831",42
Liam Payne - Strip That Down,199,1,(x1),"1,521,762",0
Jason Derülo - Don't Wanna Go Home,161,9,"","1,520,234",0
24kGoldn - Mood,248,4,"","1,517,535",0
Ariana Grande & Justin Bieber - Stuck with U,201,1,(x8),"1,513,106",59
Meduza - Piece Of Your Heart,249,9,"","1,513,077",0
Morgan Wallen - Last Night,481,14,"","1,511,320","1,784"
AC/DC - Highway to Hell,98,1,(x1),"1,509,733","1,024"
twenty one pilots - Ride,216,17,"","1,509,136",0
Flo Rida - My House,205,21,"","1,509,084",265
Mumford & Sons - I Will Wait,278,26,"","1,507,815",0
Taylor Swift - ME,187,1,(x7),"1,507,083",0
David Guetta - 2U,136,1,(x4),"1,505,377",0
Lizzo - Good as Hell,339,6,"","1,503,648",0
OneRepublic - Good Life,358,36,"","1,503,434",0
Anne-Marie - 2002,308,15,"","1,502,150",0
Rihanna - California King Bed,173,11,"","1,500,421",0
Ofenbach & Nick Waterhouse - Katchi,288,22,"","1,496,068",28
DJ Snake - Middle,242,23,"","1,494,719",0
Emeli Sandé - Next to Me,269,28,"","1,491,516",0
Iggy Azalea - Fancy,198,17,"","1,491,235",0
Ed Sheeran & Andrea Bocelli - Perfect Symphony,255,2,(x1),"1,489,187",177
Doja Cat - Say So,256,1,(x1),"1,484,919",0
Katy Perry - Hot N Cold,142,54,"","1,484,448",0
Dua Lipa - IDGAF,218,9,"","1,483,675",0
Jennifer Lopez - Ain't Your Mama,205,14,"","1,481,443",30
The Avener - Fade Out Lines,242,24,"","1,476,735",0
Olivia Rodrigo - vampire,283,3,(x1),"1,472,917",232
Meghan Trainor - NO,155,7,"","1,472,039",0
James Bay - Let It Go,275,41,"","1,470,179",0
Katy Perry - Part of Me,185,10,"","1,469,217",0
P!nk - A Million Dreams,247,7,"","1,466,184",0
Lady GaGa - Judas,119,1,(x4),"1,465,417",0
P!nk - Blow Me,178,8,"","1,464,749",0
Doja Cat - Paint The Town Red,233,1,(x15),"1,461,419",152
Dua Lipa - Break My Heart,243,1,(x1),"1,460,247",0
Eminem - Not Afraid,148,10,"","1,453,333",199
Bad Meets Evil - Lighters,169,10,"","1,452,597",0
Adam Lambert - Ghost Town,228,18,"","1,449,638",113
Shakira - Rabiosa,209,15,"","1,448,768",0
Lauv - I Like Me Better,338,34,"","1,448,731",0
Ke$ha - TiK ToK,194,32,"","1,448,661",0
Ava Max - So Am I,228,9,"","1,447,621",0
Axwell Λ Ingrosso - More Than You Know,244,16,"","1,439,448",0
Ricardo Arjona - Fuiste Tú,228,43,"","1,436,446",0
Rae Sremmurd - Black Beatles,112,1,(x10),"1,431,655",0
Dermot Kennedy - Kiss Me,355,14,"","1,428,695",0
David Guetta - Sexy Bitch,157,37,"","1,424,129",0
Dean Lewis - How Do I Say Goodbye,427,13,"","1,421,778",82
Tinie Tempah - Written In the Stars,298,22,"","1,418,530",0
Pitbull - We Are One,132,1,(x2),"1,415,868",0
Alvaro Soler - Sofia,235,26,"","1,414,199",0
P!NK - Just Like Fire,165,9,"","1,409,421",0
Martin Garrix & Dua Lipa - Scared to Be Lonely,163,3,(x1),"1,409,383",0
Billie Eilish - when the party's over,404,14,"","1,404,499",0
Birdy - People Help the People,172,50,"","1,399,033",67
Baauer - Harlem Shake,98,1,(x18),"1,397,937",9
David Guetta - Little Bad Girl,146,3,(x2),"1,397,890",0
Dennis Lloyd - Nevermind,255,10,"","1,393,176",348
Madcon - Don't Worry,275,30,"","1,392,079",56
Imany - You Will Never Know,1,91,"","1,383,657",0
Alan Walker - Alone,168,14,"","1,383,367",0
Klangkarussell - Sonnentanz,198,35,"","1,382,137",0
Selena Gomez - Good For You,147,2,(x3),"1,376,996",0
Cyril - Stumblin' In,201,5,"","1,374,563","9,468"
Chris Rea - Driving Home for Christmas,347,11,"","1,365,884",0
Rita Ora - Your Song,230,14,"","1,365,043",0
Ariana Grande & The Weeknd - Love Me Harder,173,18,"","1,363,210",0
Lukas Graham - Love Someone,279,18,"","1,362,037",0
Udo Lindenberg & Apache 207 - Komet,498,26,"","1,361,024","1,529"
Tracy Chapman - Fast Car,156,5,"","1,360,258",627
Rita Ora - Let You Love Me,202,6,"","1,360,245",0
Ariana Grande - Into You,171,11,"","1,359,740",0
Tommee Profitt - In the End,504,36,"","1,357,395",0
Matt Simons - Catch & Release,231,30,"","1,356,325",0
Usher - Scream,197,16,"","1,355,007",0
Meghan Trainor - Dear Future Husband,194,25,"","1,354,491",0
Ed Sheeran - Celestial,233,2,(x4),"1,353,906",0
"Dan + Shay & Justin Bieber - 10,000 Hours",258,2,(x2),"1,353,379",0
Flo Rida - GDFR,210,16,"","1,353,213",0
Travie McCoy - Billionaire,194,12,"","1,350,209",47
Jason Derulo & Nuka - Love Not War,267,6,"","1,348,347",0
"Meduza, Becky Hill & GOODBOYS - Lose Control",242,13,"","1,343,139",0
Alesso - Heroes,213,18,"","1,339,976",0
Justin Bieber - Intentions,219,7,"","1,338,273",0
Maroon 5 - Daylight,187,25,"","1,338,217",0
Freya Ridings - Castles,343,19,"","1,338,074",0
James Blunt - Stay the Night,188,11,"","1,337,520",0
Jess Glynne - Hold My Hand,190,18,"","1,336,330",0
Shakira - Chantaje,245,17,"","1,334,364",0
Katy Perry - The One That Got Away,179,17,"","1,332,025",0
David Guetta & Sia - Let's Love,207,1,(x1),"1,330,849",0
Bruno Mars - Versace on the Floor,222,24,"","1,329,409",65
Katy Perry - Unconditionally,167,14,"","1,323,179",0
Beyoncé - Run the World,125,3,(x1),"1,322,745",0
Years & Years - King,179,15,"","1,321,984",0
One Direction - Best Song Ever,139,1,(x3),"1,319,899",39
One Direction - Night Changes,215,1,(x3),"1,319,187",80
Paul Russell - Lil Boo Thang,287,7,"","1,315,440","1,564"
Ne-Yo - Let Me Love You,229,25,"","1,314,748",0
Kendrick Lamar - HUMBLE.,237,8,"","1,313,216",0
Little Mix - Secret Love Song,176,42,"","1,313,050",85
Nirvana - Smells Like Teen Spirit,54,32,"","1,312,834",68
Evanescence - Bring Me to Life,147,37,"","1,310,351",104
Drake - Take Care,241,17,"","1,308,306",0
Robbie Williams - Candy,180,8,"","1,307,010",0
Arctic Monkeys - Do I Wanna Know,147,7,"","1,305,770",120
Taylor Swift - ...Ready For It,200,1,(x3),"1,304,571",231
P!nk - Beautiful Trauma,220,15,"","1,304,250",0
Drake - Too Good,182,18,"","1,301,601",0
Macklemore & Ryan Lewis - Same Love,183,20,"","1,301,577",0
Alvaro Soler - La Cintura,226,15,"","1,300,450",0
Blanco Brown - The Git Up,280,14,"","1,294,622",0
Andreas Gabalier - Hulapalu,28,90,"","1,292,017",0
George Ezra - Green Green Grass,414,9,"","1,291,292",0
DaBaby - ROCKSTAR,203,8,"","1,290,612",0
U2 - Ordinary Love,158,7,"","1,287,949",0
Walker Hayes - Fancy Like,388,16,"","1,284,355",0
Post Malone - Wow.,242,11,"","1,283,952",0
Britney Spears - I Wanna Go,168,16,"","1,279,572",0
Bruno Mars - Finesse,148,2,(x1),"1,278,298",0
LSD - Thunderclouds,229,7,"","1,274,808",0
Ed Sheeran - Eyes Closed,189,2,(x1),"1,272,191",0
Robin Schulz - OK,213,23,"","1,271,520",0
Selena Gomez - Hands To Myself,187,8,"","1,269,818",0
Radiohead - Creep,65,52,"","1,269,036","1,013"
Khalid - Young Dumb & Broke,251,24,"","1,268,937",0
"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble - The Greatest Show",403,27,"","1,266,630",0
Beyoncé - CUFF IT,199,3,(x1),"1,266,558",0
Disclosure - Latch,203,56,"","1,261,488",0
Pentatonix - Hallelujah,278,11,"","1,261,295",0
Avril Lavigne - What the Hell,139,9,"","1,260,606",0
Selena Gomez - Back to You,168,1,(x3),"1,259,193",0
Shawn Mendes - Mercy,190,14,"","1,258,408",0
Billie Eilish - bury a friend,222,4,"","1,257,713",0
The Cranberries - Zombie,175,1,(x1),"1,255,997",369
Sam Smith - How Do You Sleep,199,3,(x2),"1,253,687",0
Duke Dumont - I Got U,176,24,"","1,249,720",0
Jason Derülo - Trumpets,216,32,"","1,249,170",0
Alessia Cara - Scars to Your Beautiful,204,17,"","1,247,668",0
"G-Eazy X Bebe Rexha - Me, Myself & I",156,14,"","1,245,891",0
Prince Royce - Darte un Beso,1,96,"","1,241,170",282
Gossip - Heavy Cross,59,36,"","1,240,019",92
Majestic & Boney M. - Rasputin,243,9,"","1,237,516",0
Jennifer Lopez - I'm Into You,174,16,"","1,236,880",0
YOASOBI - 夜に駆ける,474,68,"","1,235,212",89
Queen - We Are the Champions,181,19,"","1,233,208",0
George Ezra - Paradise,317,27,"","1,233,092",0
Ed Sheeran - Lego House,141,51,"","1,231,271",188
"Fergie, Q-Tip & GoonRock - A Little Party Never Killed Nobody",202,36,"","1,228,254",0
Alan Walker - Sing Me to Sleep,201,20,"","1,226,200",0
Alex Clare - Too Close,233,41,"","1,223,184",0
Ellie Goulding - Still Falling for You,165,14,"","1,222,529",0
Purple Disco Machine & Sophie and the Giants - In The Dark,299,11,"","1,222,126",95
Adele - All I Ask,94,8,"","1,222,043",35
Florence + The Machine - Dog Days Are Over,130,30,"","1,221,721",0
Selena Gomez - The Heart Wants What It Wants,134,4,"","1,220,114",0
BTS - Permission to Dance,273,1,(x8),"1,219,265",0
Selena Gomez - Lose You to Love Me,156,1,(x7),"1,216,260",0
Ellie Goulding - On My Mind,134,4,"","1,216,093",0
Calum Scott & Leona Lewis - You Are the Reason,343,13,"","1,211,933",0
Calvin Harris - Slide,148,7,"","1,210,204",0
Coldplay - Higher Power,219,1,(x7),"1,208,735",0
Shakira - Try Everything,180,20,"","1,208,525",0
The Chainsmokers - #Selfie,136,5,"","1,208,500",0
Lana Del Rey - Born to Die,130,18,"","1,203,002",0
Triggerfinger - I Follow Rivers,181,59,"","1,201,744",0
Zac Efron & Zendaya - Rewrite the Stars,335,27,"","1,199,928",0
ADELE - Make You Feel My Love,87,22,"","1,197,724",45
Zara Larsson & MNEK - Never Forget You,256,32,"","1,195,912",0
Zhu - Faded,200,31,"","1,195,209",97
Linkin Park - BURN IT DOWN,184,5,"","1,191,440",0
Nicky Jam & J Balvin - X,193,12,"","1,191,052",0
Inna - Sun Is Up,213,20,"","1,190,786",0
Måneskin - I WANNA BE YOUR SLAVE,199,4,"","1,187,475",0
Gente de Zona - La Gozadera,225,58,"","1,186,602",0
Beyoncé - Hold Up,165,3,(x1),"1,186,276",0
Florence + The Machine - Spectrum,203,30,"","1,184,198",0
Jaymes Young - Infinity,251,6,"","1,183,446",19
The White Stripes - Seven Nation Army,9,70,"","1,181,316",89
Jack Harlow - Lovin On Me,208,2,(x1),"1,181,004","1,315"
Cobra Starship - You Make Me Feel...,206,20,"","1,179,731",65
Andra Day - Rise Up,249,31,"","1,179,111",0
Deorro & Chris Brown - Five More Hours,178,20,"","1,177,210",48
Amy Macdonald - This Is the Life,41,73,"","1,175,094",0
David Guetta - This One's For You,128,6,"","1,174,595",0
The Weeknd - Take My Breath,162,2,(x2),"1,174,281",0
Galantis - Runaway,226,42,"","1,170,625",0
Metallica - Enter Sandman,61,71,"","1,165,490",306
Kygo & Imagine Dragons - Born to Be Yours,176,1,(x3),"1,163,902",0
Jonas Brothers - Only Human,252,14,"","1,163,686",0
Tate McRae - you broke me first,279,13,"","1,162,079",0
Galantis - No Money,172,15,"","1,158,883",0
Avicii - Without You,159,7,"","1,156,714",0
Avicii - SOS,154,2,(x3),"1,155,349",0
Kenya Grace - Strangers,211,4,"","1,151,841",142
David Kushner - Daylight,281,9,"","1,151,586",181
Mohombi - Bumpy Ride,188,25,"","1,151,501",0
Take That - The Flood,156,12,"","1,151,053",0
The Killers - Mr. Brightside,59,47,"","1,150,707",65
Billie Eilish - Therefore I Am,183,1,(x7),"1,149,577",0
James Blunt - Bonfire Heart,169,25,"","1,149,490",0
Mike Perry - The Ocean,168,20,"","1,149,394",0
Shawn Mendes - If I Can't Have You,161,1,(x6),"1,149,359",0
Pharrell Williams - Freedom,132,3,(x2),"1,148,497",52
Britney Spears - Work Bitch,121,4,"","1,147,803",0
The Black Eyed Peas - Don't Stop the Party,147,18,"","1,146,170",0
Selena Gomez - Same Old Love,183,4,"","1,145,677",0
Zoe Wees - Control,353,26,"","1,144,166",0
Hailee Steinfeld & Grey - Starving,170,17,"","1,142,848",0
One Direction - One Thing,294,43,"","1,141,161",0
Beyoncé - Love On Top,125,33,"","1,140,597",48
Nicky Youre & Dazy - Sunroof,296,10,"","1,140,073",0
Taylor Swift - Love Story,230,1,(x3),"1,137,546",925
Katy Perry - Swish Swish,181,6,"","1,133,732",0
Fleetwood Mac - Dreams,233,6,"","1,130,907",0
Calvin Harris & Ellie Goulding - Miracle,208,3,(x1),"1,130,634",92
"Alicia Keys - Empire State of Mind, Pt. 2",114,43,"","1,129,939",0
Post Malone - Psycho,203,8,"","1,128,567",0
"Nathan Evans, 220 KID & Billen Ted - Wellerman",241,9,"","1,124,181",0
"The Weeknd, Kendrick Lamar - Pray For Me",142,3,(x1),"1,123,093",0
Ed Sheeran - Happier,211,15,"","1,119,555",0
Beyoncé - Best Thing I Never Had,139,18,"","1,118,757",0
David Guetta - When Love Takes Over,57,59,"","1,118,623",0
The Killers - Human,2,104,"","1,115,173",0
Britney Spears - Hold It Against Me,103,2,(x9),"1,115,172",0
