Artist and Title,Wks,T10,Pk,(x?),PkStreams,Total
Kinny Zimmer - Jadę nocą na Mazurach 2,37,"",12,"","812,758","12,871,843"
Dua Lipa - New Rules,96,19,3,(x5),"252,140","12,870,571"
GAYLE - abcdefu,31,"",17,"","626,183","12,850,553"
Tymek - Ostatni (Rojst '97 | Netflix),43,"",15,"","711,949","12,832,574"
PRO8L3M - Skrable,64,3,3,(x1),"692,467","12,814,831"
Panic! At The Disco - High Hopes,79,6,2,(x2),"415,981","12,762,971"
Kizo - Lot,23,1,6,"","1,043,198","12,751,220"
Kelly Clarkson - Underneath the Tree,33,1,10,"","963,660","12,742,303"
Smolasty - Pijemy Za Lepszy Czas,47,"",63,"","354,631","12,719,014"
Ofenbach - Head Shoulders Knees & Toes,52,"",12,"","391,670","12,669,604"
Dawid Podsiadło - TAZOSy,31,1,5,"","1,246,158","12,643,177"
Imagine Dragons - Thunder,88,25,3,(x1),"293,408","12,490,445"
Kwiat Jabłoni - Od nowa,28,"",22,"","677,621","12,468,211"
Kukon - only&one,46,"",52,"","408,822","12,455,824"
Szpaku - #Hot16Challenge2,42,7,1,(x1),"704,700","12,452,245"
Eryk Moczko - ENZO,13,4,2,(x1),"1,923,842","12,385,323"
Kuban - same zmartwienia,25,4,3,(x1),"1,277,603","12,362,014"
Sentino - Rio,44,"",48,"","396,612","12,358,418"
Lil Nas X - Old Town Road - Remix,48,12,4,"","498,958","12,358,029"
sanah - najlepszy dzień w moim życiu,30,1,9,"","854,439","12,273,176"
Jan-Rapowanie - Układanka,86,"",66,"","281,866","12,271,660"
Mata - Faka,35,"",15,"","1,024,946","12,257,351"
Djo - End of Beginning,15,4,5,"","1,287,692","12,256,684"
Felix Jaehn - Call It Love,41,"",43,"","417,596","12,204,841"
Kinny Zimmer - Zegarek ze Szwajcarii,24,3,4,"","1,289,731","12,179,670"
Gunna - fukumean,34,"",38,"","486,768","12,143,059"
Eminem - The Real Slim Shady,48,"",79,"","436,496","12,139,686"
Filipek - Dementor,71,"",31,"","215,483","11,979,101"
Imanbek - Belly Dancer,35,"",27,"","491,093","11,884,364"
Waima - RING RING,11,4,4,"","1,560,058","11,872,273"
Mortal - Kinderki,19,6,4,"","1,114,695","11,863,923"
Jaymes Young - Infinity,42,"",42,"","401,692","11,835,616"
Pusher - Leje Wina,28,"",30,"","545,898","11,826,219"
Bedoes 2115 - Delfin,75,"",22,"","230,133","11,817,275"
Elley Duhé - MIDDLE OF THE NIGHT,44,"",47,"","383,326","11,804,712"
Sobel - Alien,31,5,5,"","646,826","11,788,831"
mgng - BELWEDER (omamale),36,"",24,"","563,260","11,752,823"
Young Leosia - Stonerki,32,"",12,"","862,223","11,749,566"
Przemek.pro - Akropol,22,2,8,"","768,921","11,739,824"
Zeamsone - 21 gramów,33,"",15,"","699,680","11,728,109"
Taco Hemingway - Całe Lata,20,2,2,(x1),"2,301,625","11,727,093"
Kukon - Kocham Cię,44,"",80,"","323,120","11,720,064"
Mark Ronson - Nothing Breaks Like a Heart,66,7,4,"","377,791","11,706,798"
Mata - Kurtz,26,4,3,(x1),"1,807,652","11,667,961"
Żabson - HOOD ANGEL,44,3,6,"","495,059","11,653,883"
Minelli - Rampampam,36,"",27,"","530,569","11,629,070"
Gedz - Kosmita,73,"",53,"","202,230","11,614,275"
Young Igi - Małe Krople,22,5,2,(x1),"1,153,709","11,583,661"
sanah - Sen we śnie,33,1,4,"","1,129,959","11,559,543"
Topic - Breaking Me,53,"",24,"","328,266","11,482,708"
Dawid Kwiatkowski - Bez Ciebie,41,"",38,"","377,937","11,460,535"
Sentino - Powww!,25,1,3,(x1),"1,047,444","11,410,846"
Sokół - Napad na bankiet,67,4,1,(x1),"725,210","11,408,353"
sanah - No sory,57,"",27,"","333,154","11,400,225"
Natasha Bedingfield - Unwritten,19,2,7,"","1,119,100","11,390,519"
Mata - 2 IZOTEKI,17,5,3,(x3),"1,877,489","11,381,275"
Ekipa - 3KIPA,25,7,1,(x1),"1,201,736","11,331,711"
club2020 - club2020,26,1,5,"","1,222,569","11,329,927"
sanah - Invisible dress - Maro Music x Skytech Remix / Short Edit,43,"",22,"","350,131","11,312,299"
GM2L - Ciapakwybujany,24,"",19,"","726,460","11,298,882"
Kungs - Never Going Home,33,"",20,"","610,807","11,282,446"
Aleshen - Atlanta,26,"",19,"","781,418","11,266,788"
Przemek.pro - Fatamorgana,23,6,5,"","815,409","11,247,688"
White 2115 - Booker (baw się),33,1,9,"","875,734","11,228,692"
"Billie Eilish - What Was I Made For? [From The Motion Picture ""Barbie""]",30,"",16,"","699,334","11,152,840"
Sobel - Daj Mi Znać,54,"",48,"","285,261","11,116,514"
Grubson - Na Szczycie,45,"",96,"","282,335","11,096,263"
Dawid Podsiadło - POST,24,"",11,"","1,101,959","11,051,605"
Paluch - Mam Cię,18,2,3,(x1),"1,015,714","11,046,490"
Jonas Blue - Rise,67,3,8,"","349,488","11,038,985"
The Weeknd - One Of The Girls,29,"",37,"","529,434","11,037,136"
Post Malone - Circles,47,"",20,"","324,370","11,024,664"
Taco Hemingway - Europa,38,6,1,(x1),"1,219,781","11,009,446"
Dua Lipa - IDGAF,75,12,1,(x2),"270,358","11,006,691"
Mata - 3,19,3,1,(x2),"2,125,313","11,000,312"
Adele - Easy On Me,30,1,9,"","986,011","10,993,027"
FRIZ - Awaryjne światła,19,3,6,"","1,226,846","10,953,194"
Mabel - Don't Call Me Up,71,3,9,"","289,532","10,932,818"
Gibbs - (Po)ciąg dalszy nastąpi,33,"",19,"","626,506","10,874,365"
Malik Montana - Self Made,28,"",15,"","952,121","10,871,232"
Kizo - Czempion,81,"",126,"","169,642","10,869,417"
ThxSoMch - SPIT IN MY FACE!,34,"",35,"","461,218","10,865,868"
Dua Lipa - Break My Heart,39,1,9,"","504,681","10,828,238"
Lana Del Rey - Say Yes To Heaven,28,1,10,"","823,853","10,800,205"
Otsochodzi - Nie / nie,88,13,2,(x1),"268,346","10,792,779"
Mata - SKUTE BOBO,19,1,6,"","1,396,840","10,791,584"
Justin Bieber - Mistletoe,38,"",18,"","621,562","10,768,472"
Hozier - Take Me To Church,152,21,1,(x14),"240,982","10,756,687"
PRO8L3M - Zadzwoń do mnie,36,1,10,"","523,456","10,750,293"
Smolasty - Papito,22,"",19,"","751,235","10,713,091"
José Feliciano - Feliz Navidad,35,"",15,"","1,006,886","10,697,496"
Taco Hemingway - Nametag,19,2,3,(x1),"2,243,675","10,696,246"
Chivas - Death note,20,2,5,"","1,217,934","10,693,810"
Twenty One Pilots - Stressed Out,119,14,4,"","259,700","10,566,301"
Mitski - My Love Mine All Mine,30,"",45,"","440,646","10,552,525"
Kordhell - Murder In My Mind,39,"",78,"","302,339","10,552,327"
ReTo - Sorry Dolores,68,5,8,"","354,736","10,537,565"
Sentino - Lato,25,"",17,"","718,975","10,531,214"
ReTo - Klej,28,1,9,"","823,465","10,519,104"
Kaz Bałagane - Kulig,26,"",21,"","729,685","10,506,480"
Tymek - Anioły i Demony,22,13,3,(x1),"638,364","10,501,087"
Daria Zawiałow - Hej Hej!,67,"",26,"","273,234","10,466,568"
VIZE - Never Let Me Down,40,2,8,"","501,047","10,450,903"
młody klakson - Ostatnia nocka ale to DRILL,24,"",13,"","784,773","10,447,080"
Tribbs - Ostatni raz zatańczysz ze mną,36,"",11,"","645,975","10,442,417"
2115 - Więcej dymu,23,3,3,(x1),"1,142,058","10,436,767"
Gibbs - Nigdy albo zawsze,46,"",77,"","304,446","10,427,511"
Frank Sinatra - Let It Snow! Let It Snow! Let It Snow!,43,"",16,"","789,339","10,415,808"
Disturbed - The Sound of Silence - CYRIL Remix,13,"",13,"","1,147,351","10,405,881"
Imagine Dragons - Radioactive,256,56,2,(x7),"65,332","10,401,014"
The Weeknd - Popular,33,"",48,"","503,430","10,372,208"
SB Maffija - Droga Pani,17,4,3,(x1),"1,720,882","10,367,161"
Kartky - koszmar minionego lata,65,"",38,"","261,019","10,321,876"
chillwagon - rower,48,"",13,"","461,908","10,262,695"
Taco Hemingway - Człowiek z dziurą zamiast krtani,42,3,4,"","909,089","10,251,909"
Avi - AMG,44,"",35,"","402,298","10,234,759"
Malik Montana - Dior,14,"",14,"","972,552","10,227,185"
Tiësto - Ritual,60,"",22,"","313,509","10,213,392"
Oki - MVP,34,"",14,"","567,461","10,186,624"
Eldzhey - Rozovoye Vino,51,10,2,(x6),"577,111","10,176,037"
club2020 - Landlord,22,4,3,(x1),"977,477","10,114,042"
Band Aid - Do They Know It's Christmas? - 1984 Version,31,1,10,"","938,231","10,065,189"
Masked Wolf - Astronaut In The Ocean,31,"",12,"","454,506","10,052,215"
Taco Hemingway - Makarena Freestyle,15,1,3,(x1),"1,783,015","10,051,528"
Oki - ILE LAT?,5,5,2,(x2),"2,458,323","10,038,834"
Dawid Kwiatkowski - Proste,29,"",26,"","526,882","10,034,636"
Gibbs - Znikam,29,"",38,"","437,978","10,022,362"
Kronkel Dom - NARCO TRAFFICANTE,33,"",39,"","513,921","10,008,052"
David Guetta - Baby Don't Hurt Me,26,"",29,"","529,265","9,998,425"
SB Maffija - Za karę,17,3,4,"","1,682,739","9,985,915"
Jonas Brothers - Sucker,55,6,6,"","392,142","9,973,450"
Alesso - Words,32,"",50,"","393,318","9,963,232"
Dawid Podsiadło - W Dobra Strone,162,"",16,"","130,466","9,949,831"
Mata - Mata Montana,47,1,8,"","538,339","9,936,046"
chillwagon - jolka,47,3,7,"","500,268","9,896,197"
Calvin Harris - Promises,54,6,5,"","365,318","9,854,968"
Drake - IDGAF,25,"",21,"","740,135","9,850,606"
C0PIK - Klubowa Suka,64,"",63,"","185,286","9,823,121"
sanah - Tęsknię sobie,26,1,6,"","1,028,714","9,807,284"
bambi - IRL,18,4,1,(x2),"1,624,183","9,795,230"
Avi - Mały Książę,29,3,3,(x1),"1,032,822","9,794,261"
Robin Schulz - Sugar,147,24,1,(x2),"162,814","9,793,109"
SB Maffija - 3 w nocy w Międzyzdrojach,10,6,3,(x3),"1,623,594","9,780,299"
Taco Hemingway - POLSKIE TANGO,7,7,1,(x7),"3,252,425","9,765,362"
Taco Hemingway - Sanatorium,51,4,5,"","850,494","9,765,146"
Qry - ZAKOCHANE PARY XD,30,"",41,"","484,430","9,755,205"
Szpaku - UFO,64,3,2,(x1),"391,882","9,721,005"
TACONAFIDE - Visa,71,6,6,"","680,498","9,683,341"
FRIZ - YO MAMALE,25,2,1,(x1),"1,383,442","9,648,610"
Daria Marx - Paranoia,33,"",37,"","452,039","9,634,928"
bryska - mam kogoś lepszego - Skytech Remix,29,"",37,"","482,034","9,600,075"
Lady Gaga - Bloody Mary,22,1,10,"","830,974","9,597,471"
DaBaby - ROCKSTAR,45,"",20,"","365,182","9,587,423"
MEDUZA - Piece Of Your Heart,52,"",12,"","352,064","9,548,653"
Otsochodzi - Worldwide,68,"",14,"","283,206","9,537,788"
Kizo - Co ty mi dasz ale to DRILL,10,2,2,(x1),"1,789,562","9,520,719"
Alessandra - Queen of Kings,24,1,7,"","1,023,832","9,483,932"
Malik Montana - Glosy w Glowie,28,"",22,"","589,983","9,463,655"
Smolasty - Oh Daddy,36,"",56,"","365,008","9,450,791"
Tymek - Rainman,41,"",28,"","316,924","9,447,895"
Yung Adisz - OSZUKAJ PRZEZNACZENIE,37,"",96,"","304,011","9,429,514"
Harry Styles - Adore You,46,"",14,"","417,057","9,405,678"
Kacper Blonsky - Tylko Ty,47,"",30,"","288,739","9,399,132"
Olivia Addams - Stranger,38,"",40,"","394,141","9,397,404"
Taylor Swift - Cruel Summer,36,"",87,"","319,453","9,392,773"
Kinny Zimmer - 200 osób w kawalerce,24,"",15,"","819,527","9,388,382"
Kizo - Jeszcze pięć minut,30,"",31,"","522,025","9,378,152"
Miley Cyrus - Prisoner,39,1,9,"","443,770","9,377,392"
Guzior - WIFI,77,"",22,"","192,049","9,370,510"
Favst - suma wszystkich strachów,18,2,10,"","1,145,540","9,357,451"
XXXTENTACION - SAD!,69,1,9,"","282,729","9,353,740"
Surf Curse - Freaks,45,"",62,"","321,848","9,352,900"
George Ezra - Shotgun,62,1,9,"","302,947","9,321,961"
Tate McRae - you broke me first,40,"",27,"","301,246","9,317,229"
SB Maffija - Prometazyna,17,2,5,"","1,457,619","9,263,121"
Kubi Producent - Bad Boy,60,1,10,"","278,976","9,240,152"
Mata - Nasza klasa ale to DRILL,25,1,8,"","1,273,376","9,233,696"
The Chainsmokers - Closer,81,26,1,(x3),"254,207","9,216,419"
Loud Luxury - Body,57,4,6,"","363,665","9,207,229"
Tymek - Anioły i Demony,46,"",25,"","318,717","9,185,472"
Jacuś - PIĄTEK WIECZÓR,21,1,8,"","792,696","9,183,757"
Rich Amiri - ONE CALL,20,"",28,"","590,261","9,181,516"
Sobel - Biznes,48,"",40,"","267,645","9,178,479"
The Chainsmokers - Something Just Like This,69,14,2,(x1),"318,639","9,105,127"
Major Lazer - Light It Up,117,17,4,"","183,648","9,079,664"
Ava Max - Salt,44,"",17,"","327,693","9,074,658"
Kizo - COLOSSEUM,21,3,8,"","954,734","9,071,066"
PRO8L3M - Interpol,56,4,3,(x1),"528,235","9,068,150"
Waima - Sam,33,"",64,"","340,211","9,045,253"
Måneskin - SUPERMODEL,23,"",31,"","511,194","9,044,616"
Trevor Daniel - Falling,33,"",11,"","382,993","9,013,944"
SZA - Kill Bill,24,"",17,"","549,546","9,005,817"
Ava Max - Kings & Queens,39,"",15,"","401,703","8,998,561"
MEDUZA - Paradise,39,"",23,"","342,992","8,997,923"
The Weeknd - Save Your Tears,27,9,6,"","572,441","8,986,426"
sanah - hip hip hura!,15,"",16,"","801,443","8,984,570"
girl in red - we fell in love in october,29,"",22,"","561,668","8,978,162"
Calvin Harris - Miracle,25,"",35,"","450,390","8,964,823"
DJ Snake - Let Me Love You,83,23,1,(x7),"259,444","8,936,966"
sanah - Hymn (J. Słowacki),21,1,9,"","1,030,040","8,916,140"
Ariana Grande - no tears left to cry,56,8,6,"","424,621","8,905,081"
Bletka - B012,8,3,6,"","1,545,962","8,904,981"
Shawn Mendes - Treat You Better,102,16,7,"","192,770","8,891,555"
Rudimental - These Days,73,4,9,"","226,985","8,888,682"
OneRepublic - Counting Stars,200,33,2,(x2),"265,528","8,882,520"
Sarius - Wampir,58,"",14,"","315,301","8,863,885"
TACONAFIDE - Kryptowaluty,55,9,2,(x3),"891,825","8,856,540"
Smolasty - Boję się kochać,24,"",21,"","607,494","8,853,981"
Macklemore & Ryan Lewis - Can't Hold Us,243,34,1,(x4),"122,220","8,844,733"
Daria Zawiałow - Za krótki sen,29,"",13,"","493,838","8,839,824"
Dawid Narożny - Ona działa na mnie jak,22,"",26,"","589,443","8,833,647"
Drake - One Dance,71,20,1,(x6),"239,168","8,831,715"
Sobel - Impreza,22,13,3,(x1),"544,432","8,820,658"
Måneskin - ZITTI E BUONI,20,3,6,"","1,073,283","8,798,863"
Marshmello - Happier,56,"",16,"","256,365","8,789,728"
Otsochodzi - RAP,19,"",12,"","843,796","8,785,320"
Post Malone - Sunflower - Spider-Man: Into the Spider-Verse,58,"",15,"","267,586","8,768,648"
Żabson - Small Town Boy,53,1,10,"","372,598","8,761,952"
Malik Montana - Samolotowy tryb,14,1,10,"","996,147","8,750,034"
Travis Scott - SICKO MODE,69,"",14,"","355,775","8,717,420"
schafter - bigos,38,3,1,(x1),"943,998","8,712,456"
SB Maffija - Do zobaczenia,36,"",65,"","391,257","8,711,075"
ReTo - Felga,29,"",43,"","403,727","8,705,433"
Lady Gaga - Rain On Me,32,2,3,(x2),"585,777","8,702,668"
Zara Larsson - Lush Life,100,5,6,"","321,987","8,700,736"
Paluch - Każdy blok,33,"",22,"","487,156","8,692,522"
Sia - Cheap Thrills,88,22,1,(x3),"228,292","8,686,718"
Surf Mesa - ily,33,"",17,"","399,898","8,683,641"
Skolim - TEMPERATURA,29,"",56,"","410,669","8,660,276"
schafter - double D’s,40,3,5,"","546,617","8,657,607"
Qry - NÓŻ,19,"",16,"","711,516","8,645,314"
Jann - Gladiator,16,3,1,(x1),"1,236,784","8,643,652"
Conan Gray - Heather,40,"",38,"","351,727","8,634,852"
d4vd - Romantic Homicide,33,"",75,"","305,090","8,631,681"
Ed Sheeran - Perfect,81,11,4,"","296,932","8,627,787"
Tiësto - Jackie Chan,50,9,6,"","393,748","8,601,729"
bryska - odbicie - Mark Neve Remix,29,"",45,"","395,527","8,585,662"
Gibbs - Samotność,23,"",24,"","583,540","8,562,740"
Dean Lewis - Be Alright,63,"",12,"","258,461","8,558,605"
Jawsh 685 - Savage Love (Laxed - Sired Beat),28,4,7,"","514,903","8,555,412"
Roxie Węgiel - Miasto,23,"",32,"","498,130","8,522,877"
Imagine Dragons - Natural,47,8,5,"","370,791","8,477,477"
K Koke - Robię Yeah (prod.by FRNKIE),38,8,3,(x1),"458,006","8,474,087"
Kanye West - Heartless,29,"",85,"","352,592","8,471,268"
Męskie Granie Orkiestra 2019 - Sobie i Wam,37,2,6,"","477,623","8,465,261"
Clean Bandit - Symphony,66,12,5,"","240,912","8,450,417"
"Bizarrap - Shakira: Bzrp Music Sessions, Vol. 53",17,3,6,"","1,112,612","8,446,447"
Bedoes 2115 - City Boy :*,39,"",20,"","494,579","8,442,006"
Dawid Podsiadło - Dżins,55,6,4,"","806,951","8,429,208"
Jaxomy - Pedro,8,3,9,"","1,389,291","8,415,177"
club2020 - No weź,16,4,3,(x1),"1,467,262","8,406,785"
Guzior - KUSHKOMA,33,3,7,"","621,427","8,397,319"
Daryl Hall & John Oates - Jingle Bell Rock - Daryl's Version,33,5,7,"","554,553","8,393,355"
Camila Cabello - Bam Bam,28,"",51,"","402,200","8,386,535"
Bedoes 2115 - Toy Story,48,5,1,(x1),"480,143","8,374,882"
Blacha 2115 - Kevin sam w domu,12,3,6,"","1,230,031","8,357,573"
Cliff Richard - Mistletoe and Wine,28,"",13,"","645,073","8,352,972"
Doja Cat - Kiss Me More,30,"",25,"","418,280","8,349,595"
2115 - BRUCE,22,1,8,"","905,554","8,347,392"
Quebonafide - JESIEŃ,25,5,1,(x2),"1,070,154","8,336,007"
21 Savage - redrum,18,"",23,"","689,173","8,329,544"
Margaret - Tańcz głupia,21,"",23,"","599,615","8,327,995"
Margaret - Coraz Bliżej Święta,27,"",22,"","941,525","8,323,281"
Tromba - ŚMIECI WYWÓZ,21,2,6,"","1,060,486","8,301,626"
Roddy Ricch - The Box,34,"",14,"","392,770","8,299,341"
Marshmello - FRIENDS,63,7,2,(x1),"267,937","8,286,204"
Oki - I To Jest Fakt,33,"",43,"","550,452","8,258,333"
The Chainsmokers - Don't Let Me Down,83,18,5,"","193,129","8,241,640"
Taco Hemingway - Deszcz Na Betonie,115,1,4,"","367,559","8,235,620"
Twenty One Pilots - Heathens,71,21,1,(x4),"281,838","8,216,785"
Mata - Młody Bachor (outro),24,"",21,"","842,315","8,207,957"
Daria Zawiałow - SUPRO,23,"",28,"","691,987","8,188,866"
Cardi B - WAP,32,3,8,"","443,983","8,185,736"
Fagata - Bandycka Jazda,20,"",30,"","613,758","8,164,232"
Oliwka Brazil - Big Mommy,23,"",16,"","801,575","8,158,410"
schafter - candy.doll,56,"",21,"","267,594","8,144,617"
Travis Scott - HIGHEST IN THE ROOM,42,3,5,"","528,381","8,114,581"
Paula Biskup - Nie Szkodzi,10,"",11,"","1,198,998","8,110,734"
Justin Bieber - Peaches,25,1,10,"","479,854","8,103,327"
Lil Uzi Vert - XO TOUR Llif3,80,"",23,"","156,232","8,098,189"
Hozier - Too Sweet,9,"",13,"","1,056,612","8,092,435"
Lewis Capaldi - Before You Go,55,"",78,"","191,563","8,082,856"
Halsey - Without Me,43,4,6,"","344,039","8,078,745"
The Weeknd - In Your Eyes,33,1,8,"","367,710","8,077,181"
Asster - RONDO,24,"",16,"","591,496","8,068,929"
Billie Eilish - everything i wanted,32,1,6,"","647,762","8,063,356"
Ariana Grande - we can't be friends (wait for your love),12,1,9,"","991,204","8,058,824"
ATB - Your Love (9PM),33,"",46,"","317,535","8,024,442"
Sobel - Nie Teraz,22,1,9,"","602,930","8,005,132"
DNCE - Cake By The Ocean,122,7,7,"","141,441","7,989,259"
French Montana - Unforgettable,55,"",16,"","298,747","7,970,212"
Alec Benjamin - Let Me Down Slowly,60,"",32,"","201,691","7,963,848"
Dua Lipa - Training Season,15,"",25,"","633,379","7,962,403"
Deemz - LECĘ BO CHCĘ,5,4,2,(x1),"1,980,411","7,955,850"
Guzior - STRZELAM PETEM,6,4,5,"","1,691,638","7,952,571"
Perry Como - It's Beginning to Look a Lot Like Christmas,28,"",35,"","565,373","7,935,832"
ZAYN - I Don’t Wanna Live Forever (Fifty Shades Darker),65,16,2,(x4),"374,931","7,902,127"
Doja Cat - Say So,33,1,10,"","362,989","7,882,730"
Britney Spears - My Only Wish (This Year),37,"",32,"","736,284","7,879,646"
White 2115 - Do zachodu słońca,47,"",27,"","418,144","7,855,852"
2K - MINIMINI,81,"",75,"","120,981","7,841,074"
Ofenbach - Be Mine,86,"",15,"","182,260","7,832,942"
Deemz - Rutyna,21,"",12,"","911,930","7,817,298"
Kukon - Bliźniaczki,34,"",101,"","276,175","7,808,753"
Yung Adisz - WWA NA KXKSIE,24,"",17,"","585,054","7,805,657"
Taco Hemingway - Cichosza,11,2,1,(x1),"2,583,191","7,798,831"
SB Maffija - Doba hotelowa,15,2,7,"","1,277,052","7,796,557"
Sentino - Midas,11,2,1,(x1),"2,164,658","7,748,410"
Taco Hemingway - Chodź,67,3,2,(x2),"274,377","7,739,600"
Tyla - Water,27,"",76,"","349,716","7,737,372"
Kukon - HARD FLEX DRIVE,29,"",29,"","584,223","7,728,991"
Ed Sheeran - Beautiful People,36,"",12,"","386,319","7,723,099"
Paweł Domagała - Weź nie pytaj,47,6,5,"","357,056","7,714,048"
Kukon - Ostatni bal,27,"",62,"","367,225","7,685,927"
Alan Walker - Faded,83,19,1,(x7),"237,320","7,657,742"
Quebonafide - Candy,69,9,6,"","214,326","7,650,835"
Quebonafide - ASPARTAM,31,3,4,"","1,147,915","7,635,014"
MEDUZA - Lose Control,43,"",46,"","252,548","7,620,328"
Taco Hemingway - Nostalgia,62,4,1,(x2),"319,908","7,612,520"
Lipa - Bezprawie,36,"",53,"","256,327","7,585,105"
Quebonafide - Bogini,68,"",26,"","245,570","7,582,429"
The Weeknd - Save Your Tears,28,"",23,"","438,994","7,579,614"
Oki - ADHD,21,"",13,"","1,019,128","7,565,076"
Deemz - Eldorado,64,1,10,"","238,165","7,559,148"
Ed Sheeran - Thinking out Loud,151,19,2,(x9),"116,314","7,556,051"
Jason Derulo - Take You Dancing,33,"",19,"","353,267","7,551,029"
Peggy Gou - (It Goes Like) Nanana - Edit,20,"",30,"","560,476","7,541,896"
Imagine Dragons - Enemy,14,"",15,"","641,160","7,521,579"
Artemas - if u think i'm pretty,19,"",49,"","549,722","7,507,289"
twocolors - Lovefool,37,"",34,"","309,639","7,496,526"
Ed Sheeran - Galway Girl,67,5,3,(x2),"346,661","7,496,050"
Calvin Harris - Giant,44,2,9,"","327,738","7,483,290"
Selena Gomez - Back To You,46,7,4,"","377,060","7,464,251"
Eminem - Godzilla,30,"",18,"","510,095","7,451,592"
Young Leosia - PG$,12,"",23,"","873,990","7,434,397"
Maroon 5 - Girls Like You,55,"",21,"","219,730","7,378,298"
Kygo - It Ain't Me,54,13,2,(x5),"369,458","7,353,052"
vkie - DAM CI PORADY,13,1,10,"","1,005,941","7,347,884"
Mike Posner - I Took A Pill In Ibiza - Seeb Remix,80,21,3,(x2),"195,548","7,327,416"
Ekipa - Chill,18,2,4,"","1,038,068","7,326,408"
Ofenbach - Wasted Love,33,"",45,"","269,168","7,313,821"
PRO8L3M - Crash Test,49,3,1,(x1),"605,484","7,312,005"
Young Igi - Układanki,38,"",17,"","444,942","7,302,938"
SB Maffija - Hotel Maffija 3,10,4,2,(x1),"1,548,932","7,294,111"
A$AP Rocky - Praise The Lord (Da Shine),61,"",38,"","281,244","7,272,465"
Shawn Mendes - There's Nothing Holdin' Me Back,57,13,5,"","254,425","7,268,125"
Czerwone Gitary - Dzień jeden w roku,20,"",15,"","1,181,101","7,262,841"
Żabson - ULALA,20,5,1,(x1),"765,418","7,233,970"
Charlie Puth - Attention,51,13,3,(x5),"273,854","7,214,300"
Guzior - TRAPSTAR,26,2,5,"","916,150","7,212,914"
Queen - Thank God It's Christmas - Non-Album Single,22,"",29,"","774,357","7,210,495"
Quebonafide - ROMANTICPSYCHO,20,4,1,(x1),"1,353,247","7,200,505"
Young Leosia - Cringowy Lovesong,18,"",26,"","567,073","7,190,214"
Qry - Deszcz,21,"",33,"","530,414","7,182,026"
Imagine Dragons - Demons,237,12,6,"","62,300","7,165,271"
Robin Schulz - All We Got,36,"",30,"","309,469","7,148,886"
Paul McCartney - Wonderful Christmastime - Edited Version / Remastered 2011,16,"",19,"","703,136","7,140,571"
Tymek - 80's,45,"",38,"","243,899","7,100,437"
Kuban - magister sztuki,17,3,5,"","906,793","7,089,551"
