Artist and Title,Wks,T10,Pk,(x?),PkStreams,Total
Natanael Cano - Ya Te Olvide,2,"",157,"","9,901,059","19,178,663"
Ozuna - Hasta Que Salga el Sol,4,"",167,"","4,968,395","19,176,497"
Kanye West - Junya,2,"",41,"","13,342,949","19,160,130"
Billie Eilish - Oxytocin,2,"",35,"","12,475,141","19,157,608"
Lil Nas X - SCOOP,2,"",38,"","12,520,878","19,133,841"
MERO - Hobby Hobby,3,"",55,"","9,075,914","19,130,228"
Eno - Ferrari,3,"",66,"","8,876,378","19,101,767"
Nicki Minaj - Everybody,2,"",153,"","9,590,923","19,088,843"
Kanye West - Remote Control,2,"",45,"","12,913,533","19,082,486"
Ariana Grande - Let Me Love You,7,"",87,"","3,866,165","19,075,558"
Taylor Swift - I Know Places (Taylor's Version),1,"",33,"","19,053,747","19,053,747"
Pop Smoke - Make It Rain,3,"",64,"","8,402,816","19,039,993"
The Rudeboyz - Dile la Verdad,4,"",166,"","4,960,326","19,034,981"
League of Legends - GODS,2,"",88,"","11,280,230","19,031,955"
Jason Derulo - Cheyenne,10,"",86,"","2,482,603","19,029,108"
21 Savage - all my friends,3,"",83,"","8,706,990","19,026,035"
Nicki Minaj - Barbie Dreams,3,"",48,"","8,941,896","19,020,635"
Drake - Can't Have Everything,3,"",59,"","9,555,988","19,014,525"
Future - Comin Out Strong,4,"",67,"","6,295,525","19,007,391"
N.E.R.D - Lemon,4,"",92,"","5,984,971","18,971,433"
Drake - Glow,3,"",54,"","9,996,975","18,959,360"
Juice WRLD - Fighting Demons,2,"",36,"","12,997,697","18,944,270"
Travis Scott - CIRCUS MAXIMUS,1,"",33,"","18,943,042","18,943,042"
DMX - X Gon' Give It To Ya,6,"",68,"","8,638,360","18,938,537"
J. Cole - The Cut Off,2,"",30,"","14,209,638","18,910,410"
Katy Perry - Unconditionally,12,"",22,"","1,816,294","18,864,900"
Kanye West - Ultralight Beam,5,"",49,"","6,077,545","18,853,724"
Jack Harlow - Churchill Downs,2,"",57,"","11,694,583","18,847,287"
Niack - Na Raba Toma Tapão,4,"",129,"","5,177,117","18,835,662"
Kendrick Lamar - Black Panther,3,"",47,"","9,589,477","18,815,671"
Mora - DONDE SE APRENDE A QUERER?,2,"",74,"","10,892,507","18,804,901"
TOMORROW X TOGETHER - Sugar Rush Ride,2,"",71,"","11,316,092","18,804,589"
Kanye West - 24,2,"",43,"","12,955,187","18,790,125"
"Tyler, The Creator - LUMBERJACK",2,"",43,"","11,756,283","18,733,017"
Logic - Contra,3,"",45,"","9,642,641","18,725,964"
Taylor Swift - Cornelia Street,2,"",35,"","12,625,774","18,724,625"
Taylor Swift - Call It What You Want,3,"",47,"","8,832,057","18,707,023"
MC G15 - Deu Onda,5,"",79,"","5,062,130","18,683,861"
Lady Gaga - Do What U Want,9,"",21,"","2,386,893","18,680,317"
"Tyler, The Creator - SORRY NOT SORRY",2,"",105,"","9,889,909","18,680,068"
KAROL G - UNA NOCHE EN MEDELLÍN - REMIX,2,"",90,"","10,502,469","18,651,957"
Olly Murs - Up,15,"",122,"","1,661,817","18,645,661"
Victor Cibrian - En El Radio Un Cochinero,3,"",148,"","6,329,729","18,626,277"
Don Toliver - Private Landing,2,"",94,"","9,990,112","18,565,000"
Burl Ives - Rudolph The Red-Nosed Reindeer,2,"",122,"","10,881,759","18,562,015"
MC Tairon - Baile no Morro,3,"",154,"","6,267,693","18,560,499"
Juice WRLD - Up Up And Away,2,"",43,"","12,309,360","18,538,676"
Sleepy Hallow - Deep End Freestyle,3,"",86,"","7,112,796","18,526,973"
Drake - Nothings Into Somethings,3,"",60,"","9,538,489","18,490,467"
Ezhel - Nerdesin,3,"",164,"","6,222,771","18,487,032"
J. Cole - BRACKETS,2,"",36,"","13,603,598","18,486,797"
MC Kevin o Chris - Ela É do Tipo,4,"",158,"","4,949,308","18,485,844"
SAIKO - BADGYAL,2,"",183,"","9,324,435","18,483,222"
Travis Scott - SKITZO,1,"",34,"","18,471,313","18,471,313"
Ed Sheeran - 2step,3,"",131,"","6,270,876","18,468,546"
Taylor Swift - London Boy,2,"",37,"","12,433,654","18,465,057"
BTS - Make It Right,2,"",34,"","12,389,441","18,462,064"
Selena Gomez - My Mind & Me,2,"",78,"","11,027,548","18,442,874"
Justin Timberlake - Selfish,2,"",140,"","9,454,957","18,428,680"
Taylor Swift - Wonderland (Taylor's Version),1,"",34,"","18,405,925","18,405,925"
KITSCHKRIEG - Unterwegs,4,"",172,"","4,720,699","18,393,744"
Tainy - PASIEMPRE,2,"",111,"","9,845,951","18,375,223"
Fetty Wap - RGF Island,7,"",61,"","3,596,439","18,353,073"
Lauv - Modern Loneliness,3,"",108,"","6,656,281","18,346,379"
Daddy Yankee - Con Calma - Remix,4,"",143,"","5,096,008","18,332,753"
Beyoncé - ENERGY,2,"",34,"","12,233,230","18,328,362"
Sam Hunt - House Party,9,"",97,"","2,274,619","18,311,822"
Kygo - Kids in Love,3,"",61,"","7,677,360","18,300,544"
Jowell & Randy - Anaranjado,4,"",174,"","4,575,403","18,255,025"
Ariana Grande - shut up,2,"",31,"","12,968,870","18,251,360"
Matthew Wilder - Break My Stride,3,"",120,"","6,596,199","18,233,325"
Zé Felipe - Vacilão,2,"",109,"","9,873,732","18,213,618"
Fetty Wap - Wake Up,8,"",141,"","2,581,636","18,202,756"
ROSALÍA - TUYA,2,"",100,"","10,407,512","18,198,805"
Pharrell Williams - Just A Cloud Away,3,"",115,"","6,837,424","18,196,376"
21 Savage - Immortal,3,"",62,"","7,793,151","18,191,033"
Ariana Grande - safety net,2,"",38,"","12,386,645","18,185,389"
Juice WRLD - Burn,2,"",56,"","11,890,265","18,146,256"
ITZY - Not Shy,3,"",91,"","7,006,754","18,139,327"
Lil Wayne - Can't Be Broken,2,"",29,"","13,276,963","18,132,391"
Bad Bunny - LA DROGA,2,"",43,"","12,756,673","18,132,122"
"Osmani Garcia ""La Voz"" - El Taxi",11,"",98,"","2,073,342","18,126,585"
Twenty One Pilots - Jumpsuit,3,"",59,"","7,987,373","18,125,729"
Drake - Lose You,3,"",62,"","9,476,839","18,120,117"
Travis Scott - 5% TINT,2,"",32,"","12,942,391","18,102,303"
James Arthur - Can I Be Him,5,"",154,"","3,656,065","18,091,636"
Post Malone - I Know,2,"",42,"","11,954,473","18,080,220"
Rihanna - Only Girl (In The World),2,"",99,"","9,648,403","18,052,303"
La Adictiva - JGL,3,"",173,"","6,045,725","18,026,514"
A$AP Rocky - A$AP Forever,3,"",70,"","7,384,296","18,014,274"
Morgan Wallen - Thinkin’ Bout Me,2,"",83,"","10,478,601","18,005,709"
Capital Bra - Prinzessa,3,"",84,"","7,213,616","17,997,089"
Bastille - Of The Night,12,"",36,"","1,790,196","17,975,758"
Paul Rosenberg - Paul - Skit,2,"",37,"","12,829,836","17,969,356"
Kanye West - Pure Souls,2,"",50,"","11,585,806","17,940,726"
XXXTENTACION - Guardian angel,2,"",26,"","13,124,599","17,934,415"
Soso Maness - Petrouchka,3,"",112,"","6,766,715","17,931,439"
j-hope - Arson,2,"",37,"","11,593,453","17,918,599"
Taylor Swift - hoax,2,"",47,"","12,523,531","17,899,475"
Drake - Treacherous Twins,1,"",36,"","17,860,830","17,860,830"
Drake - Amen,1,"",29,"","17,856,788","17,856,788"
Starley - Call On Me - Ryan Riback Remix,3,"",38,"","8,525,262","17,855,369"
Huncho Jack - Saint,4,"",117,"","5,591,945","17,833,851"
XXXTENTACION - going down!,3,"",55,"","8,440,971","17,832,229"
Billie Eilish - Getting Older,2,"",38,"","12,138,476","17,827,966"
ROSALÍA - BIZCOCHITO,3,"",170,"","6,270,155","17,810,961"
RAF Camora - Blaues Licht,3,"",94,"","7,084,292","17,794,468"
The Chainsmokers - Beach House,3,"",75,"","7,469,310","17,776,470"
Miley Cyrus - Heart Of Glass (Live from the iHeart Music Festival),4,"",141,"","5,555,132","17,765,710"
Ariana Grande - test drive,2,"",38,"","11,158,829","17,750,658"
DJ Khaled - EVERY CHANCE I GET,3,"",101,"","6,548,643","17,741,524"
Taylor Swift - The Story Of Us (Taylor's Version),1,"",27,"","17,734,508","17,734,508"
Nicki Minaj - Red Ruby Da Sleeze,2,"",120,"","8,948,180","17,722,969"
Timmy Trumpet - Freaks,15,"",114,"","1,643,516","17,721,351"
Ariana Grande - Bad To You,2,"",37,"","10,653,590","17,634,642"
Rihanna - Stay,2,"",95,"","9,874,803","17,632,570"
Wiz Khalifa - Fr Fr,4,"",130,"","5,112,027","17,616,586"
Sofia Karlberg - Crazy in Love,9,"",63,"","2,796,002","17,615,924"
Juice WRLD - Man Of The Year,2,"",46,"","11,390,506","17,613,507"
Michael Jackson - Billie Jean,3,"",140,"","9,006,753","17,611,788"
The Weeknd - A Lonely Night,3,"",35,"","8,814,092","17,598,960"
Lil Tecca - REPEAT IT,3,"",128,"","6,147,989","17,597,554"
Ed Sheeran - One,16,"",144,"","1,202,318","17,596,675"
Camilo - KESI - Remix,3,"",100,"","6,823,754","17,582,294"
Matheus Fernandes - Balanço da Rede,3,"",171,"","6,027,682","17,579,560"
Chris Brown - Pills & Automobiles,5,"",173,"","3,725,161","17,576,753"
BTS - HOME,2,"",37,"","11,938,652","17,574,027"
The Script - Rain,5,"",159,"","3,801,890","17,562,527"
Calum Scott - You Are The Reason,4,"",152,"","4,677,695","17,549,374"
Beyoncé - SUMMER RENAISSANCE,2,"",46,"","11,664,392","17,532,342"
Post Malone - Internet,2,"",44,"","11,850,920","17,518,360"
Taylor Swift - You Are In Love (Taylor's Version),1,"",41,"","17,510,330","17,510,330"
Ricky Martin - La Mordidita,12,"",156,"","1,664,789","17,485,473"
Fifth Harmony - That's My Girl,7,"",146,"","2,845,226","17,478,953"
Justin Bieber - 2 Much,2,"",44,"","11,680,054","17,474,637"
Ryan Gosling - City Of Stars,5,"",134,"","3,852,085","17,456,990"
Trippie Redd - 1400 / 999 Freestyle,3,"",79,"","7,393,548","17,432,733"
"Tyler, The Creator - JUGGERNAUT",2,"",40,"","12,035,752","17,428,086"
Taylor Swift - Mean (Taylor's Version),1,"",31,"","17,415,414","17,415,414"
Lorde - Tennis Court,13,"",27,"","1,571,947","17,415,084"
Eminem - Leaving Heaven,2,"",44,"","11,944,780","17,410,941"
Alesso - Heroes (we could be),5,"",48,"","4,093,426","17,405,115"
JACKBOYS - GANG GANG,2,"",36,"","11,484,613","17,383,097"
DJ Khaled - I DID IT,2,"",47,"","10,008,346","17,356,237"
ScHoolboy Q - CHopstix,3,"",99,"","6,728,297","17,355,250"
Billie Eilish - Billie Bossa Nova,2,"",43,"","11,487,192","17,352,203"
Marvin Gaye - Ain't No Mountain High Enough,2,"",162,"","8,905,077","17,341,155"
DJ Khaled - Top Off,3,"",60,"","7,898,874","17,334,496"
Little Mix - Sweet Melody,3,"",124,"","6,140,069","17,334,054"
Chris Brown - Party,6,"",179,"","3,087,525","17,320,999"
Juice WRLD - Screw Juice,2,"",44,"","11,922,995","17,317,192"
TWENTY SIX - Buscando Money,2,"",177,"","8,854,659","17,313,005"
Junior H - A Tu Manera,2,"",155,"","9,023,916","17,312,483"
Creedence Clearwater Revival - Fortunate Son,2,"",158,"","8,978,610","17,300,935"
Taylor Swift - Message In A Bottle (Taylor's Version) (From The Vault),2,"",49,"","11,757,532","17,292,523"
Teto - Fim de Semana no Rio,3,"",139,"","6,096,179","17,259,739"
Rick Ross - Gold Roses,3,"",58,"","8,489,195","17,246,564"
Little Mix - Love Me Like You,9,"",94,"","2,529,303","17,243,180"
Bing Crosby - Winter Wonderland,3,"",131,"","6,175,003","17,242,201"
Bing Crosby - Winter Wonderland - Remastered,2,"",115,"","9,357,429","17,235,741"
Justin Bieber - Deserve You,2,"",49,"","11,394,773","17,232,145"
Drake - Middle of the Ocean,1,"",41,"","17,189,488","17,189,488"
Nicki Minaj - MEGATRON,3,"",80,"","7,441,823","17,170,019"
Lola Indigo - EL TONTO,2,"",138,"","8,759,230","17,146,944"
Britney Spears - Work B**ch,13,"",27,"","1,478,405","17,122,542"
Bob Marley & The Wailers - Could You Be Loved,2,"",176,"","8,628,041","17,112,836"
Rammstein - Deutschland,3,"",86,"","7,512,393","17,112,387"
Lewis Capaldi - Wish You The Best,2,"",132,"","9,043,772","17,111,444"
Clean Bandit - Real Love,12,"",116,"","1,675,594","17,109,146"
Metro Boomin - Hummingbird (Metro Boomin & James Blake),2,"",151,"","8,999,375","17,092,265"
Ariana Grande - Last Christmas,3,"",159,"","9,666,455","17,092,088"
DJ Khaled - I Got the Keys,7,"",132,"","2,761,933","17,075,994"
Quevedo - AHORA QUÉ,2,"",86,"","10,060,027","17,057,659"
Lil Uzi Vert - Homecoming,2,"",51,"","12,068,329","17,057,168"
Drake - Ratchet Happy Birthday,2,"",46,"","12,370,043","17,051,178"
Summer Walker - Girls Need Love,3,"",106,"","6,428,530","17,035,726"
Kendrick Lamar - Purple Hearts,1,"",27,"","17,034,841","17,034,841"
Ariana Grande - nasty,2,"",42,"","11,773,769","17,023,111"
BTS - Filter,2,"",47,"","11,101,107","17,015,053"
Stephanie Beatriz - Waiting On A Miracle,3,"",153,"","5,799,526","17,011,807"
Lana Del Rey - A&W,2,"",97,"","9,466,245","16,988,948"
Drake - 7969 Santa,1,"",35,"","16,984,145","16,984,145"
Gambi - Popopop,3,"",87,"","6,796,759","16,970,642"
Gryffin - Whole Heart,7,"",148,"","2,638,404","16,931,771"
NAV - Price On My Head,3,"",93,"","6,755,123","16,930,150"
Shawn Mendes - Where Were You In The Morning?,3,"",66,"","7,393,076","16,927,463"
ROSALÍA - CANDY,2,"",44,"","9,850,251","16,923,259"
Cardi B - Ring,3,"",77,"","7,213,273","16,914,554"
Juice WRLD - Can't Die,2,"",49,"","11,121,119","16,898,978"
PinkPantheress - Just for me,3,"",145,"","5,741,226","16,897,571"
Kygo - I'll Wait,3,"",80,"","7,059,184","16,887,953"
"Nicki Nicole - Nicki Nicole: Bzrp Music Sessions, Vol. 13",3,"",98,"","6,430,495","16,886,557"
Taylor Swift - Castles Crumbling,1,"",33,"","16,886,371","16,886,371"
XXXTENTACION - infinity (888),3,"",61,"","8,039,353","16,861,462"
Future - I'M ON ONE,2,"",48,"","10,740,374","16,860,798"
Rihanna - Desperado,7,"",95,"","2,925,928","16,836,406"
Lil Durk - Stand By Me,2,"",144,"","9,127,347","16,821,874"
Gusttavo Lima - Canudinho - Ao Vivo,2,"",162,"","8,610,787","16,821,680"
Marshmello - Alone,3,"",115,"","6,169,746","16,813,735"
Bad Bunny - VOU 787,1,"",39,"","16,811,328","16,811,328"
Juice WRLD - I Want It,2,"",45,"","11,650,662","16,788,144"
Nicki Minaj - Do We Have A Problem?,2,"",48,"","10,446,446","16,787,475"
The Weeknd - All I Know,3,"",40,"","7,994,948","16,780,138"
Fedez - MILLE,3,"",138,"","5,825,571","16,761,035"
Taylor Swift - Death By A Thousand Cuts,2,"",42,"","11,318,503","16,758,451"
Astrid S - Think Before I Talk,5,"",178,"","3,434,233","16,748,893"
BLACKPINK - You Never Know,2,"",46,"","11,440,118","16,744,500"
One Direction - Love You Goodbye,5,"",36,"","6,524,574","16,716,663"
Don Toliver - Had Enough,2,"",39,"","10,967,607","16,715,617"
ScHoolboy Q - Numb Numb Juice,3,"",75,"","7,630,971","16,702,555"
P!nk - Just Give Me a Reason,16,"",40,"","1,284,202","16,692,943"
Julia Michaels - Jump,4,"",146,"","4,485,586","16,687,743"
Travis Scott - NC-17,2,"",41,"","12,034,748","16,685,659"
Eminem - Nice Guy,2,"",44,"","11,342,755","16,672,906"
Alesso - When I’m Gone,3,"",135,"","5,846,612","16,668,331"
Romeo Santos - Imitadora,5,"",154,"","3,682,558","16,665,679"
Lil Uzi Vert - I'm Sorry,2,"",52,"","11,828,199","16,646,238"
Jhené Aiko - B.S.,3,"",130,"","6,698,476","16,599,992"
XXXTENTACION - Save Me,4,"",94,"","5,817,192","16,593,522"
Taylor Swift - The Manuscript,1,"",62,"","16,581,599","16,581,599"
Melanie Martinez - DEATH,2,"",146,"","8,444,351","16,577,103"
JACKBOYS - WHAT TO DO?,2,"",38,"","10,980,949","16,567,300"
Disney Characters - This Is Halloween,2,"",119,"","9,594,193","16,566,163"
Thomas Rhett - Die A Happy Man,8,"",100,"","2,421,073","16,552,965"
Emilia - Como Si No Importara,3,"",146,"","5,751,749","16,531,764"
Nat King Cole - The Christmas Song (Merry Christmas To You) - Remastered 1999,5,"",99,"","4,540,102","16,506,727"
Fuerza Regida - CRAZYZ,2,"",187,"","8,432,290","16,476,769"
Taylor Swift - Electric Touch,1,"",35,"","16,474,250","16,474,250"
Drake - Texts Go Green,1,"",25,"","16,470,354","16,470,354"
Sabrina Carpenter - Alien,4,"",158,"","4,463,203","16,466,009"
Oasis - Wonderwall,15,"",154,"","4,902,737","16,452,494"
Post Malone - Im Gonna Be,1,"",25,"","16,445,471","16,445,471"
KHEA - Loca Remix,4,"",146,"","4,535,647","16,442,779"
Little Mix - No More Sad Songs,5,"",171,"","3,504,054","16,439,949"
Yandel - Yankee 150,2,"",164,"","8,347,893","16,426,427"
Drake - Fire & Desire,6,"",86,"","3,825,947","16,423,989"
Paul Russell - Lil Boo Thang,2,"",173,"","8,292,580","16,421,754"
Rihanna - Consideration,7,"",98,"","2,899,991","16,417,341"
Vishal-Shekhar - Jhoome Jo Pathaan,2,"",127,"","8,397,423","16,409,919"
Cardi B - Hot Shit,2,"",54,"","10,120,988","16,401,755"
BLACKPINK - Don't Know What To Do,3,"",100,"","6,862,431","16,399,412"
The Kid LAROI - ALWAYS DO,3,"",140,"","5,728,140","16,396,665"
Fetty Wap - 679,9,"",118,"","2,114,136","16,349,433"
Future - Mask Off - Remix,3,"",74,"","6,621,223","16,339,123"
El Alfa - PLEBADA,2,"",155,"","8,479,993","16,328,521"
Drake - 8am in Charlotte,1,"",38,"","16,321,208","16,321,208"
Prince Royce - El Clavo,4,"",148,"","4,485,498","16,310,943"
Lil Uzi Vert - Prices,2,"",53,"","11,412,571","16,310,738"
Twenty One Pilots - Nico And The Niners,3,"",79,"","6,899,889","16,304,306"
Taylor Swift - When Emma Falls in Love (Taylor’s Version) (From The Vault),1,"",37,"","16,282,905","16,282,905"
Jason Derulo - Lifestyle,3,"",128,"","6,127,518","16,235,994"
Roddy Ricch - Tip Toe,3,"",152,"","5,607,349","16,217,162"
BLACKPINK - DDU-DU DDU-DU,2,"",47,"","9,349,579","16,216,437"
Taylor Swift - happiness,1,"",28,"","16,213,589","16,213,589"
Nicki Minaj - No Frauds,3,"",62,"","7,656,858","16,202,010"
Post Malone - Jonestown (Interlude),2,"",49,"","11,226,977","16,196,878"
BTS - Dionysus,2,"",49,"","10,602,014","16,177,886"
Eminem - In Too Deep,2,"",52,"","11,348,893","16,172,930"
Calvin Harris - Desire,2,"",177,"","8,160,016","16,151,553"
Becky Hill - Remember,3,"",162,"","5,524,097","16,113,786"
Jhayco - Mami Chula,2,"",173,"","8,057,406","16,103,845"
Bad Bunny - LOS PITS,1,"",42,"","16,093,832","16,093,832"
Justin Bieber - Get Used To It,5,"",53,"","5,085,456","16,090,097"
Billie Eilish - I Didn't Change My Number,2,"",49,"","10,986,947","16,084,070"
mgk - maybe,2,"",72,"","8,109,801","16,080,308"
The Weeknd - Attention,3,"",49,"","7,509,420","16,073,380"
Lil Baby - Heatin Up,2,"",65,"","10,048,849","16,053,688"
Vince Staples - Opps,3,"",76,"","6,817,930","16,030,339"
Doja Cat - I Don't Do Drugs,2,"",55,"","10,082,487","15,994,780"
J. Cole - a p p l y i n g . p r e s s u r e,1,"",25,"","15,967,986","15,967,986"
J. Cole - Change,2,"",25,"","11,446,196","15,966,506"
Quavo - PASS OUT,2,"",37,"","10,881,651","15,965,165"
Drake - U With Me?,5,"",69,"","4,833,246","15,960,883"
Camila Cabello - Living Proof,3,"",101,"","6,163,667","15,958,828"
Travis Scott - WHO? WHAT!,2,"",46,"","11,340,465","15,957,134"
Justin Bieber - We Are,5,"",56,"","5,052,626","15,953,678"
Nardo Wick - Who Want Smoke??,3,"",183,"","5,402,707","15,952,423"
J. Cole - Window Pain - Outro,2,"",45,"","11,602,946","15,930,861"
Ariana Grande - my hair,2,"",49,"","11,028,985","15,925,506"
Travis Scott - SKELETONS,2,"",43,"","11,747,130","15,918,390"
Ariana Grande - Saturn Returns Interlude,1,"",48,"","15,912,093","15,912,093"
Ozuna - Fantasía,3,"",91,"","6,692,952","15,895,668"
TAEYANG - Shoong!,2,"",161,"","8,295,830","15,871,540"
Chris Brown - New Flame,13,"",94,"","1,673,577","15,857,850"
One Direction - What a Feeling,5,"",37,"","6,472,838","15,853,276"
Colbie Caillat - Try,13,"",100,"","1,480,152","15,833,078"
Young Thug - Bubbly,2,"",51,"","9,995,272","15,739,596"
Sub Urban - INFERNO,3,"",192,"","5,359,388","15,727,575"
Hozier - Almost (Sweet Music),3,"",133,"","5,567,308","15,686,930"
Bonez MC - Kokain,3,"",91,"","6,492,645","15,681,347"
Kawe - Mds,3,"",162,"","5,339,710","15,646,619"
Hugo & Guilherme - Coração Na Cama,3,"",181,"","5,251,540","15,599,730"
Anuel AA - OA,2,"",194,"","7,889,915","15,593,015"
Peso Pluma - RUBICON,2,"",180,"","7,990,225","15,584,871"
Taylor Swift - Robin,1,"",68,"","15,584,154","15,584,154"
Daddy Yankee - Sígueme Y Te Sigo,15,"",171,"","1,567,214","15,582,379"
Sam Fischer - What Other People Say,3,"",160,"","5,413,003","15,571,498"
21 Savage - Glock In My Lap,2,"",53,"","10,620,418","15,568,011"
Drake - Yebba’s Heartbreak,1,"",37,"","15,567,041","15,567,041"
"Tyler, The Creator - RUNNING OUT OF TIME",2,"",44,"","10,704,742","15,561,690"
Eminem - Em Calls Paul - Skit,2,"",45,"","11,199,609","15,551,002"
Kanye West - FML,5,"",59,"","4,604,314","15,541,491"
Ice Spice - In Ha Mood,2,"",180,"","7,806,140","15,537,632"
Billie Eilish - goodbye,2,"",52,"","10,129,260","15,530,819"
Lil Nas X - Old Town Road - Remix,2,"",68,"","8,544,359","15,525,284"
Paulo Londra - Forever Alone,3,"",149,"","5,342,813","15,523,151"
Sarah Cothran - As the World Caves In,3,"",181,"","5,217,205","15,512,316"
Justin Bieber - Die For You,2,"",57,"","10,167,809","15,491,221"
Travis Scott - ASTROTHUNDER,2,"",47,"","11,169,732","15,486,848"
Hippie Sabotage - Devil Eyes,3,"",182,"","5,238,005","15,486,045"
Lauv - Drugs & The Internet,3,"",104,"","6,157,312","15,479,474"
Mike Perry - Inside the Lines,6,"",145,"","2,857,771","15,476,953"
Drake - You Only Live Twice,1,"",40,"","15,443,086","15,443,086"
Ghost Town DJs - My Boo - Hitman's Club Mix,6,"",110,"","2,913,184","15,433,697"
Bad Bunny - ACHO PR,1,"",49,"","15,428,944","15,428,944"
Travis Scott - LOST FOREVER,1,"",44,"","15,411,422","15,411,422"
Adele - Make You Feel My Love,6,"",114,"","6,671,210","15,409,505"
Summer Walker - Playing Games,3,"",115,"","5,870,206","15,406,864"
Maite Perroni - Loca,5,"",186,"","3,100,654","15,404,365"
RedOne - Don't You Need Somebody,7,"",164,"","2,290,946","15,403,752"
