Artist and Title,Days,Pk,(x?),Total,Today
Vianney - Dumbo,13,145,"","182,965",0
Katy B - Crying for No Reason,25,70,"","182,720",0
Tom Gregory - Small Steps,40,74,"","182,680",0
Jukka Poika - Silkkii,--,462,"","182,640",134
Umberto Tozzi - Ti Amo,10,45,"","182,621",0
Pablo Alborán - Solamente Tú,--,234,"","182,597",0
3-ий Январь - Хубба Бубба,59,106,"","182,593",0
David Bisbal & Greeicy - Perdón,3,137,"","182,507",0
Tiziano Ferro - La Vita Splendida,74,43,"","182,478",0
"benny blanco, BTS & Snoop Dogg - Bad Decisions",20,1,(x2),"182,478",0
Allj - Минимал,64,69,"","182,451",0
Michael Patrick Kelly & Rea Garvey - Best Bad Friend,41,19,"","182,328",0
Elisa - Ogni Istante,19,79,"","182,260",0
Ana Moura - Desfado,--,567,"","182,162",0
Matt Simons - Open Up,51,67,"","182,005",0
Okean Elzy - Обiйми,--,204,"","181,969",0
Laleh - Goliat,--,218,"","181,947",445
picture this - Take My Hand,--,208,"","181,887",0
Rose Villain - COME UN TUONO,83,56,"","181,783","2,831"
Liam Payne - Stack It Up,45,19,"","181,680",0
Achille Lauro - Me ne frego,41,50,"","181,528",0
Kunz - Chliini Händ,--,203,"","181,506",0
Shakira - Loca,--,482,"","181,504",0
Childish Gambino - Redbone,2,87,"","181,491",0
Nil Karaibrahimgil - Kanatlarım Var Ruhumda,--,309,"","181,404",0
Finnel - Dorfkinder,37,64,"","181,385",120
The King's Son - I'm Not Rich,--,132,"","181,376",0
Julie Bergan - Arigato,--,148,"","181,364",0
Tiziano Ferro - In mezzo a questo inverno,82,75,"","181,364",0
Dan Balan - Hold on Love,--,220,"","181,353",0
Bresh & SHUNE - Guasto D'Amore,20,75,"","181,344",0
Florence + The Machine - Jenny of Oldstones,15,1,(x1),"181,340",0
Phlake - Pregnant,--,328,"","181,328",0
Wes Nelson & Hardy Caprio - See Nobody,65,59,"","181,325",0
The Black Eyed Peas - The Time,--,307,"","181,297",0
Marco Mengoni - Muhammad Ali,69,108,"","181,288",0
Ivi Adamou - La La Love,--,511,"","181,274",80
WSTRN - In2,1,92,"","181,214",0
Мот & LYRIQ - Не Бруклин,68,100,"","181,166",0
Andreas Gabalier - Hallihallo,25,66,"","181,096",0
Amine - Señorita,--,130,"","181,084",0
Duke Dumont - Won't Look Back,30,40,"","180,931",0
"Train - Hey, Soul Sister",--,289,"","180,901",0
LEA & Capital Bra - 7 Stunden,54,47,"","180,820",0
Ninho - Lettre à une femme,36,41,"","180,806",0
Malik Harris - Rockstars,48,12,"","180,663",0
Lorenzo Fragola - D'improvviso,5,109,"","180,579",0
MIKA - Live Your Life,--,162,"","180,575",0
MORGENSHTERN - Cristal & МОЁТ,59,60,"","180,547",0
Jax Jones & Au/Ra - i miss u,62,22,"","180,537",0
Et demain ? Le collectif - Et demain,56,38,"","180,507",0
дора - Втюрилась,42,87,"","180,507",0
Black M - Le prince Aladin,18,78,"","180,494",0
Imagine Dragons - Symphony,60,63,"","180,469",0
Dillon Francis & DJ Snake - Get Low,29,56,"","180,440",160
Matt Simons - Lose Control,13,67,"","180,376",0
Carla's Dreams - Imperfect,--,238,"","180,355",0
Joel Corry & Becky Hill - HISTORY,63,29,"","180,288",0
Cro - Einmal um die Welt,--,106,"","180,228",0
Quest Pistols - Санта Лючия,--,143,"","180,216",0
Stormzy - Crown,59,63,"","180,145",0
Sofi Tukker - B*****t,52,35,"","180,122",0
Halva Priset & Maria Mena - Den fineste Chevy'n,--,470,"","180,115",0
SEREBRO - Kiss,4,92,"","180,113",0
Muse - Something Human,20,10,"","180,107",0
JIN - The Astronaut,17,1,(x3),"179,991",0
Kylie Minogue - Say Something,31,4,"","179,855",0
ZAYN - Still Got Time,17,10,"","179,820",0
Opgeblazen & Wilbert Pigmans - De Toreador,6,170,"","179,600",0
Migos - Bad and Boujee,22,52,"","179,594",0
MINACELENTANO - A un passo da te,--,134,"","179,556",0
Артём Качер & Ani Lorak - Материк,56,72,"","179,482",0
"BLOODY VINYL, Slait & tha Supreme - ALTALENE",63,73,"","179,435",0
Clueso - Flugmodus,33,41,"","179,389",0
Sergey Lazarev - Так красиво,31,131,"","179,334",0
Kodaline - Brother,1,99,"","179,265",0
Bramsito - Sale mood,31,46,"","179,231",0
Halsey - New Americana,6,59,"","179,182",0
Becky G - Arranca,54,40,"","179,165",0
Sergey Lazarev - You are the only one,16,13,"","179,156",0
"Alfa & Roberto Vecchioni - Sogna, Ragazzo, Sogna",76,34,"","179,122","1,692"
"Lola Índigo, TINI & Belinda - La Niña de la Escuela",2,178,"","179,121",0
Shanguy - La Louze,44,93,"","178,891",0
Camila Cabello & Daddy Yankee - Havana,28,27,"","178,889",0
Beyoncé - Sandcastles,12,19,"","178,889",0
Evanescence - My Immortal,3,86,"","178,879",0
bbno$ - edamame,44,48,"","178,828",0
Ligabue - Il sale della terra,--,106,"","178,825",0
Annalisa - Direzione la vita,21,85,"","178,803",0
Maître Gims - Le pire,28,111,"","178,792",0
Ghali - Boogieman,67,65,"","178,790",0
Ellie Goulding - Army,11,71,"","178,768",0
Justin Bieber - Confident,8,1,(x1),"178,638",0
Katie Melua - Wonderful Life,1,140,"","178,632",176
Takagi & Ketra & Giusy Ferreri - SHIMMY SHIMMY,75,79,"","178,605",0
Claudia & Asu - Zalele 2013 New Version,--,113,"","178,536",0
KSI - Not Over Yet,60,4,"","178,437",0
"Yann Tiersen - Comptine d'un autre été, l'après-midi",1,192,"","178,387",0
Joyce Jonathan & Vianney - Les filles d'aujourd'hui,4,95,"","178,351",0
What's Up - K la Meteo,--,490,"","178,291",0
DJ Ross - La Vie,56,84,"","178,282",0
André Hazes Jr. - Wie Kan Mij Vertellen…,2,97,"","178,220",0
Jenni Vartiainen - Ihmisten Edessä,--,457,"","178,162",137
Emmy Meli - I AM WOMAN,49,13,"","178,063",0
Rihanna - S&M,--,468,"","177,972",0
Fleetwood Mac - Go Your Own Way,3,38,"","177,867",132
Sfera Ebbasta - Tran Tran,4,67,"","177,863",0
Kanye West - Fade,38,46,"","177,797",0
Keen'V - Outété,46,45,"","177,794",0
Pedro Capó - La Fiesta,1,196,"","177,792",0
Nathan Dawe x Little Mix - No Time For Tears,61,5,"","177,771",0
Melendi - Desde que Estamos Juntos,--,249,"","177,769",0
Marshmello - Alone,28,16,"","177,760",0
Leiva - La Llamada,--,193,"","177,742",0
Carla - Bim Bam toi,29,101,"","177,710",0
Calogero - 1987,1,187,"","177,700",0
Queen - Under Pressure,9,90,"","177,658",0
Anastacia - Stupid Little Things,10,69,"","177,646",0
"Calvin Harris, The Weeknd - Over Now",40,6,"","177,567",0
Kid Cudi - Pursuit of Happiness,--,104,"","177,404",0
Lana Del Rey - Chemtrails Over the Country Club,25,1,(x1),"177,344",0
Hooja - Banan Melon Kiwi & Citron,--,384,"","177,331",0
Vicky Leandros - Ich liebe das Leben,10,95,"","177,249",0
Elisa - O Forse Sei Tu,63,26,"","177,228",0
Alessandra Amoroso - Sorriso Grande,55,52,"","177,216",0
Gregory Porter - Revival,31,63,"","177,213",0
Anselmo Ralph - Única Mulher,--,495,"","177,112",0
Django Wagner - Als Jij Kon Voelen,--,225,"","177,112",0
Dimitri Vegas & Like Mike - Higher Place,--,103,"","177,101",0
Backstreet Boys - Everybody,2,146,"","177,065",0
Morten Harket - Brother,--,133,"","177,063",0
Ronnie Flex - Blijf Bij Mij,25,77,"","177,037",0
Bebe Rexha - I'm Gonna Show You Crazy,--,157,"","177,025",0
Aura Dione - Friends,--,356,"","176,994",0
Bingo Players - Get Up,32,56,"","176,971",0
"Jax Jones, Martin Solveig, RAYE & Europa - Tequila",63,54,"","176,958",0
Ermal Meta - Dall'alba al tramonto,60,131,"","176,867",0
Stormzy - Shut Up,2,97,"","176,834",0
Måns Zelmerlöw - Should've Gone Home,--,158,"","176,743",0
Gemitaiz - Davide,16,126,"","176,629",0
Apache 207 - Fame,45,36,"","176,616",0
"Kris Kross Amsterdam, SERA & Conor Maynard - Stay",49,75,"","176,567",0
Avec - Under Water,--,261,"","176,485",0
J Balvin & Ed Sheeran - Sigue,36,3,(x2),"176,420",0
Volkan Konak - Aleni Aleni,--,354,"","176,393",0
The Cinematic Orchestra - To Build a Home,10,58,"","176,368",0
Ycare & ZAZ - Animaux fragiles,24,40,"","176,347",0
"Beyond Chicago, Majestic & Alex Mills - Million Dollar Bill",72,92,"","176,330",0
Sigala - We Got Love,76,41,"","176,312",0
Korol I Shut - Лесник,7,139,"","176,290","1,316"
Gianni Morandi - L'Allegria,70,60,"","176,189",0
Alan Walker - Tired,15,36,"","176,083",0
Maître Gims - Je te pardonne,6,89,"","176,064",0
Metejoor & Emma Heesters - Rendez-Vous,6,143,"","176,064",0
Shaka Ponk - I'm Picky,60,66,"","176,026","1,902"
Little Mix - Little Me,6,87,"","176,001",0
Ed Sheeran - Bloodstream,8,1,(x1),"175,979",0
Foo Fighters - Something From Nothing,26,3,(x1),"175,804",0
Dizzee Rascal - Goin' Crazy,37,42,"","175,797",0
DJ Khaled - POPSTAR,42,17,"","175,740",0
JVG - Kran Turismo,--,460,"","175,737",0
Burns - Talamanca,64,55,"","175,621",0
Teddy Swims - Don't Stop Believin',54,10,"","175,507",281
Stan van Samang - Een Ster,--,320,"","175,465",0
Craig David & MNEK - Who You Are,78,47,"","175,438",0
Lady Gaga - 911,53,46,"","175,422",0
LEA - Wenn Du mich lässt,62,17,"","175,391",0
Emis Killa - Rollercoaster,40,80,"","175,352",0
Mike Singer - Deja Vu,25,42,"","175,339",0
Monika Linkyte - Po Dangum,--,865,"","175,220",0
Duck Sauce - It's You,--,122,"","175,142",0
Fiorella Mannoia - Che sia benedetta,8,77,"","175,002",0
Veramente Anonimi - Bella di Mamma,--,109,"","174,980",0
Diva Faune - Get Up,28,152,"","174,956",0
Ke$ha - TiK ToK,--,243,"","174,951",0
Kurt Nilsen & Kringkastingsorkestret - Himmel På Jord,--,231,"","174,880",0
Pizzera & Jaus - #janeinvielleicht,--,230,"","174,768",0
"Jawsh 685, Jason Derulo & BTS - Savage Love",17,1,(x4),"174,762",0
Paloma Faith - Crybaby,3,62,"","174,752",0
GAYAZOV$ BROTHER$ - До встречи на танцполе,23,139,"","174,734",0
Spada & Elen Levon - Cool Enough,2,90,"","174,709",0
Emma - L'Amore Non Mi Basta,--,131,"","174,651",0
Gustavo Bravetty - Babel,73,78,"","174,585",0
Slimane & Claudio Capéo - Chez toi,51,70,"","174,536",0
Almklausi & Specktakel - Mama Laudaaa,8,74,"","174,451",0
Tiësto & Oliver Heldens - The Right Song,43,48,"","174,451",0
"Mina - Ancora, ancora, ancora",62,20,"","174,375",0
Loredana - Eiskalt,52,56,"","174,318",0
Moreno - Che Confusione,--,101,"","174,247",0
Seductive Souls - Ain't Nobody,--,245,"","174,240",0
The Saturdays - What About Us,34,59,"","174,199",0
The Vamps - Somebody To You,26,46,"","174,193",0
The Blessed Madonna - Happier,67,51,"","174,099",316
Little Mix - Bounce Back,41,6,"","174,024",0
Seeb - What Do You Love,1,96,"","173,974",0
Lana Del Rey - Brooklyn Baby,15,1,(x2),"173,935",0
Nico Santos - Oh Hello,44,73,"","173,929",0
Mariah Carey - Santa Claus Is Comin' To Town,34,55,"","173,887",0
Miriam Bryant - Black Car,--,136,"","173,871",0
Meghan Trainor - Mother,59,36,"","173,758",0
Lizzo - Pink,45,15,"","173,649",0
Fedez & MIKA - Beautiful Disaster,--,107,"","173,636",0
Kaija Koo - Vapaa,--,520,"","173,628",129
Deepend & Graham Candy - Waiting for the Summer,--,115,"","173,555",0
Marco Borsato & Matt Simons - Breng Me Naar Het Water,--,112,"","173,518",0
Anise K - Walking On Air,--,203,"","173,512",0
Thalía & Natti Natasha - No Me Acuerdo,3,150,"","173,507",0
Nothing But Thieves - Impossible,29,54,"","173,476",0
Years & Years - Sanctify,52,18,"","173,460",0
Demi Lovato - Neon Lights,--,128,"","173,452",0
Medina - Jalousi,--,280,"","173,438",0
Ed Sheeran - Make It Rain,19,9,"","173,399",0
Pharrell Williams & Miley Cyrus - Doctor,27,1,(x1),"173,338",155
Kenjebek Nurdolday - Шоколад,69,71,"","173,296",0
Vigiland - UFO,--,155,"","173,252",0
Carla's Dreams - Cum Ne Noi,--,258,"","173,212",0
Placebo - Beautiful James,29,6,"","173,164",0
Adam Durica - Nelutujem,--,384,"","172,994",0
Три дня дождя & MONA - Прощание,53,96,"","172,856",0
Nemo - Ke Bock,--,295,"","172,820",0
Laura Pausini - Io sì,45,40,"","172,698",0
Eminem - Venom,34,25,"","172,631",101
Laibach - The Whistleblowers,--,880,"","172,572",127
Emma & Alessandra Amoroso - Pezzo Di Cuore,59,27,"","172,522",0
JONY & Andro - Мадам,50,59,"","172,490",0
Ghali - PARE,69,99,"","172,467",0
Trinix & One-T - The Magic Key,64,65,"","172,406",0
Tiziano Ferro - Il Regalo Più Grande,--,158,"","172,381",0
Daddy Was a Milkman - Breathe In,--,635,"","172,236",0
Jérémy Frerot - Un homme,49,97,"","172,109",0
"Nio Garcia, Casper Magico & Bad Bunny - Te Boté",59,89,"","172,071",0
"Jax Jones, D.O.D & Ina Wroldsen - Won't Forget You",73,48,"","172,054",0
David Guetta & Showtek - Sun Goes Down,28,64,"","172,006",0
Yvonne Catterfeld - Irgendwas,8,49,"","171,951",0
Kylie Minogue - Tension,41,3,(x2),"171,937",0
Madame - ARANCIATA,69,78,"","171,923",0
6ix9ine & Nicki Minaj - TROLLZ,17,1,(x2),"171,897",0
Coldplay - Ink,1,88,"","171,873",0
BLØF & Nielson - Mannenharten,--,118,"","171,803",0
TIEKS - Sunshine,6,84,"","171,630",0
Дискотека Авария - Новогодняя,55,73,"","171,620",0
Michael Andrews - Mad World,6,66,"","171,616",0
Vikki Leigh - Dance Monkey,62,41,"","171,579",0
Alessandra Amoroso - La stessa,68,58,"","171,423",0
ABBA - Gimme Gimme Gimme,5,144,"","171,357",0
Widescreen Mode - Everlasting Bomb,--,369,"","171,347",0
Sfera Ebbasta & J Balvin - Baby,59,65,"","171,279",0
Stress - Again,--,223,"","171,277",0
Cats On Trees - Keep On Dancing,38,99,"","171,265",0
LINKIN PARK - Until It's Gone,29,30,"","171,192",0
Rauw Alejandro & Camilo - Tattoo,2,188,"","171,187",0
BTS - MIC Drop,17,1,(x1),"171,173",0
Black M - Je garde le sourire,--,138,"","171,168",0
Анет Сай & NILETTO - Не люблю,61,85,"","171,152",0
Vaiko Eplik - Nelgid / Carnations,--,840,"","171,138",61
j-hope & J. Cole - on the street,17,1,(x2),"171,114",0
Mr.Rain - Ipernova,36,89,"","171,076",0
Muse & Matt Bellamy - Ghosts,64,18,"","171,061",0
JONY & HammAli & Navai - Без тебя я не я,25,65,"","170,950",0
Антиреспект - Тишины хочу,3,119,"","170,916",0
Gregor Meyle - Keine ist wie Du,16,57,"","170,905",0
Gareth Emery - Concrete Angel,--,383,"","170,896",0
Bob Sinclar - Someone Who Needs Me,--,104,"","170,840",0
Jaques Raupé & Felix Harrer - 3 Haselnüsse,43,22,"","170,799",0
Bob Sinclar - Feel the Vibe,--,181,"","170,702",0
PS1 - Fake Friends,62,98,"","170,668",0
DJ Khaled - For Free,19,23,"","170,619",0
Madrigal - Seni Dert Etmeler,--,520,"","170,603",115
Suzan & Freek & Snelle - De Overkant,47,105,"","170,554",0
Jutty Ranx - I See You,2,91,"","170,432",0
Rúzsa Magdolna - Szerelem,--,438,"","170,418",0
Bruce Springsteen - Tougher Than the Rest,--,228,"","170,317",0
BYentl - Inside Out,--,121,"","170,292",0
U2 & A. R. Rahman - Ahimsa,56,6,"","170,268",0
KC Rebell - Bist Du real,15,72,"","170,242",0
Bebe Rexha - I'm a Mess,25,70,"","170,224",0
Hoshi - Et même après je t'aimerai,50,62,"","170,217",0
Vitaa - Je n'oublie pas,45,55,"","170,214",0
Coez - Come nelle canzoni,75,67,"","170,145",0
Sia - Salted Wound,18,6,"","170,111",0
Billie Eilish - Happier Than Ever,52,21,"","170,104",0
Aya Nakamura - 40%,41,133,"","170,071",0
Soprano - Fragile,51,97,"","170,030",0
THIRTY SECONDS TO MARS - Up In the Air,12,72,"","170,006",0
Vald - Désaccordé,53,130,"","169,876",0
Jérémy Frerot - Revoir,33,89,"","169,847",0
Cash Cash - Take Me Home,17,69,"","169,837",0
Sub Urban - Cradles,--,230,"","169,824",0
Bruno Mars - Versace On The Floor,15,41,"","169,741",0
Mc Fioti - Joga O Bum Bum Tam Tam,11,133,"","169,719",0
Two Steps From Hell - Heart of Courage,--,146,"","169,666",117
Eddy de Pretto - Kid,10,47,"","169,553",0
Полина Гагарина - Смотри,26,78,"","169,483",0
Wejdene - Coco,38,73,"","169,466",0
Zivert - Сияй,4,160,"","169,373",0
Robin Schulz - Sweet Goodbye,33,87,"","169,295",0
Václav Neckář & Umakart - Pulnoční,--,324,"","169,196",0
Vekonyz - The Way I Do,--,513,"","169,188",0
Sido & Johannes Oerding - Pyramiden,57,45,"","169,178",0
Il Volo - Capolavoro,58,28,"","169,105",463
Nyusha - Nothing But,--,182,"","169,097",0
"Joel Corry, David Guetta & Bryson Tiller - What Would You Do",58,28,"","169,089",0
Normani - Motivation,50,12,"","169,009",0
Marco Mengoni - Voglio,46,45,"","168,975",0
Mura Masa - Love$ick,6,77,"","168,960",0
Random - Sono un bravo ragazzo un po' fuori di testa,59,61,"","168,936",0
EMIN - Камин,48,62,"","168,874",0
Polina Gagarina - A Million Voices,14,14,"","168,776",0
Katy Perry - Smile,57,6,"","168,731",0
Ed Sheeran - American Town,47,33,"","168,723",0
Avril Lavigne - Let Me Go,8,41,"","168,660",0
Ingebjørg Bratland - Ingen som du,--,267,"","168,613",0
Jax Jones & Ella Henderson - This Is Real,69,66,"","168,612",0
Levante - Tikibombom,62,69,"","168,598",0
Filatov & Karas & Deepest Blue - Give It Away,47,65,"","168,595",0
J-AX & Fedez - Senza pagare,--,133,"","168,546",0
BLACKPINK - Pink Venom,25,1,(x2),"168,545",0
The Weeknd - Heartless,20,7,"","168,471",0
Silbermond - Ein anderer Sommer,56,34,"","168,466",0
Coldplay - Hypnotised,18,7,"","168,400",0
Скриптонит - Положение,3,175,"","168,399",0
U2 - One,19,35,"","168,364",0
"Grafa, Mikhaela Fileva & VenZy - A Dano, Ama Nadali",--,636,"","168,347",0
One Direction - Diana,10,1,(x2),"168,328",0
Keen'V - Dis-moi oui,--,119,"","168,328",0
Polina Gagarina - Обезоружена,43,105,"","168,305",0
Taylor Swift - Welcome To New York,15,2,(x1),"168,304",0
YOUNOTUS & Julian Perretta - Your Favourite Song,55,63,"","168,289",0
Elena Temnikova - Импульсы,--,194,"","168,263",0
Giorgia - Le Tasche Piene di Sassi,62,77,"","168,195",0
Chef'Special - Amigo,--,126,"","168,174",0
Headie One - Ain't It Different,67,39,"","168,165",0
Wohnout - Svaz Ceskych Bohemu,--,632,"","168,095",0
"Geolier - I P’ ME, TU P’ TE",59,37,"","168,054",0
Selah Sue - This World,--,255,"","168,053",0
Davina Michelle - Skyward,--,226,"","168,034",0
Jazzdauren - Дарите женщинам цветы,65,50,"","168,010","2,500"
Zubi & anatu - Sugar,15,90,"","167,999",0
Miriam Bryant - Ett sista glas,--,240,"","167,974",0
Christine and the Queens - La marcheuse,36,59,"","167,935",0
Ruth B. - Lost Boy,2,85,"","167,834",0
GUMA - Стеклянная,71,98,"","167,819",0
Alfa & YANOMI - Cin Cin,19,156,"","167,804",0
Vera Brezhneva - Доброе утро,--,177,"","167,794",0
Ingebjørg Bratland - Fordi Eg Elskar Deg,--,240,"","167,790",0
DJ Snake - Magenta Riddim,24,33,"","167,657",0
Mylène Farmer & Sting - Stolen Car,15,31,"","167,609",0
Zhang Zhe Han - Moonlight,13,2,(x2),"167,601",0
John Newman - Losing Sleep,--,134,"","167,391",0
Riton - Rinse & Repeat,28,54,"","167,375",0
Serge Devant - Addicted,--,497,"","167,373",90
Tiziano Ferro - Destinazione Mare,66,37,"","167,364",0
Dua Lipa - Swan Song,42,7,"","167,341",0
Fred De Palma - Un altro ballo,70,49,"","167,327",0
Fritz Kalkbrenner - Kings & Queens,57,64,"","167,313",0
"James Hype, Miggy Dela Rosa & Lazza - Ferrari",61,66,"","167,272",0
Timati - London,--,171,"","167,191",0
Lady Gaga & Bradley Cooper - I'll Never Love Again,16,9,"","167,177",0
RAYE - Worth It.,45,46,"","167,153",0
Joya Marleen - Next to you,--,202,"","167,084",0
Mojito - Счастье в простом,34,96,"","167,062",0
Amir - États d'Amour,15,78,"","166,988",0
Martin Tungevaag & Emila - Samsara 2015,22,70,"","166,967",0
Tommaso Paradiso - Tutte le notti,80,79,"","166,961",0
Liam Payne - Bedroom Floor,14,6,"","166,920",0
RITA ORA - Poison,20,75,"","166,797",0
Calcutta - Paracetamolo,16,142,"","166,793",0
Taburete - Sirenas,--,266,"","166,770",0
Michael Jackson - They Don't Care About Us,1,171,"","166,540",0
Ray Dalton - ALL WE GOT,62,33,"","166,526",818
Olly Murs - Grow Up,24,58,"","166,503",0
The Weeknd - After Hours,32,12,"","166,492",0
Mot - Когда исчезнет Слово,20,113,"","166,488",0
Ghali - Ninna Nanna,--,113,"","166,436",0
Sheppard - Coming Home,28,162,"","166,431",0
Matias Damásio - Loucos,--,608,"","166,427",296
Gianna Nannini - Fenomenale,--,101,"","166,381",0
Bresh & Pinguini Tattici Nucleari - Nightmares,70,59,"","166,353",0
Disclosure - Holding On,27,25,"","166,277",0
Redfoo - New Thang,17,52,"","166,257",0
One Direction - Kiss You,4,92,"","166,245",0
Little Mix - Confetti,51,2,(x1),"166,244",0
Elettra Lamborghini - Musica,52,59,"","166,158",0
"Crystal Rock, Marc Kiss & Pule - Happy Ending",52,54,"","166,107",0
Mau P - Drugs from Amsterdam,45,15,"","166,095",0
Nico Santos - Number 1,35,31,"","166,068",0
Helemaal Hollands - Ik Ben Zat en Wie Ben Jij,15,177,"","166,066",0
