Artist and Title,Days,Pk,(x?),Total,Today
Ava Max - Torn,102,63,"","384,170",0
"Tainy, Anuel AA & Ozuna - Adicto",36,125,"","384,162",244
Anuel AA & Bad Bunny - Hasta Que Dios Diga,10,179,"","383,954",951
Скриптонит - Где твоя любовь,93,107,"","383,941",137
Thegiornalisti - Questa nostra stupida canzone d'amore,94,120,"","383,931",0
Kendrick Lamar - Not Like Us,31,2,(x2),"383,711","9,395"
Jess Glynne - All I Am,85,34,"","383,496",0
Becky G. & KAROL G - MAMIII,125,117,"","383,322",0
Guf & A.V.G - Спонсор твоих проблем,125,54,"","382,900","1,044"
Luciano - KIDS FROM THE BLOCK,96,33,"","382,785",0
Milky Chance - Colorado,81,89,"","382,676",0
Elvis Presley - Blue Christmas,78,11,"","382,426",0
Harry Styles - Matilda,51,4,"","382,395",0
Tommaso Paradiso - Non avere paura,120,108,"","382,059",0
"M.O, Lotto Boyzz & Mr Eazi - Bad Vibe",118,80,"","381,902",0
Jovanotti & sixpm - I love you baby,147,99,"","381,811",0
Bresh & SHUNE - Guasto D'Amore,82,97,"","381,396",215
Shindy - Nautilus,84,35,"","381,288",0
LINKIN PARK - Numb,23,16,"","381,091",327
104 - НЕ ЖАЛЬ,25,94,"","380,702",0
Alessandra - Queen of Kings,40,4,"","380,397",0
Ninho - Jamais,75,58,"","380,205",0
Kalash & Gazo - Tu le sais,87,68,"","379,850",0
"Travis Scott, Bad Bunny & The Weeknd - K-POP",59,3,(x1),"379,613",0
"Charlie Charles, Sfera Ebbasta & Ghali - Peace & Love",128,91,"","379,597",0
Apache 207 - Neunzig,90,37,"","379,562",135
Ernia & Pinguini Tattici Nucleari - Ferma A Guardare,59,122,"","379,401",0
MORGENSHTERN - Cristal & МОЁТ,89,67,"","379,154",0
AMCHI & TERNOVOY - Прочь,97,87,"","379,138",0
"ЛСП, Feduk, Егор Крид - Холостяк",116,84,"","378,951",0
T-Fest - Скандал,72,83,"","378,931",0
M-22 - First Time,107,90,"","378,735",0
Juju & Loredana - Kein Wort,78,34,"","378,714",0
Boomdabash & Annalisa - Tropicana,120,67,"","378,526",0
Lune - gebe auf.,97,43,"","378,522",0
"Męskie Granie Orkiestra 2021 - I Ciebie też, bardzo",--,482,"","378,372",296
Maître Gims & Vianney - La même,99,74,"","378,246",0
Anne-Marie - Ciao Adios,81,50,"","378,058",0
RIN & Bausa - Keine Liebe,97,36,"","377,937",0
Allj & Feduk - Розовое вино,--,311,"","377,335",0
Lomepal - 1000°C,94,71,"","377,270",0
Damso - Σ. MOROSE,63,24,"","377,209",0
Sfera Ebbasta - Ricchi x Sempre,78,95,"","377,100",545
Jonas Brothers - Only Human,38,29,"","376,998",0
Booba & SDM - Dolce Camara,117,30,"","376,219","2,390"
Fred De Palma - Extasi,151,99,"","375,980",0
Wes Nelson & Hardy Caprio - See Nobody,111,72,"","375,858",0
MERO - Hobby Hobby,83,34,"","375,440",0
Nicki Minaj - Chun-Li,68,27,"","374,832",0
Shiva - Alleluia,75,74,"","374,725",0
JONY - Love Your Voice,36,156,"","374,675",0
Billie Eilish - Lost Cause,62,9,"","374,537",0
Koba LaD - Coffre plein,111,36,"","374,513",0
Axwell Λ Ingrosso - Dreamer,106,45,"","374,504",0
Ozuna - Hey Mor,--,214,"","374,324",205
Southstar - Miss You,106,33,"","373,893",0
Apache 207 - Doch in der Nacht,84,43,"","373,807",0
Vitaa & Slimane - Avant toi,109,100,"","373,776",0
Azet - Qa bone,89,49,"","373,582",0
Adele - When We Were Young,29,30,"","373,397",30
Bonez MC & Raf Camora - Nummer unterdrückt,67,40,"","373,395",0
Benson Boone - GHOST TOWN,85,43,"","373,002",0
Aitch & Ashanti - Baby,114,58,"","372,470",0
Ezhel - Felaket,--,483,"","372,124",59
Petit Biscuit - Sunset Lover,40,104,"","371,837",0
"Regard, Troye Sivan & Tate McRae - You",85,54,"","371,329",0
Ninho & Serge Ibaka - Champion,109,66,"","371,108",0
Mora & Feid - LA INOCENTE,--,265,"","370,966",158
Aitch - Taste,95,85,"","370,962",0
Franglish - Position,104,42,"","370,896","2,805"
Jah Khalib - Джадуа,95,64,"","370,797",0
Dark Polo Gang - Cambiare Adesso,124,111,"","370,759",0
Taylor Swift - My Boy Only Breaks His Favorite Toys,47,3,(x2),"370,706","2,249"
PLK - Problèmes,112,72,"","370,673",0
J Balvin - Rojo,68,73,"","370,652",49
Mimi Webb - Good Without,114,59,"","370,472",0
Capital Bra & Loredana - Nicht verdient,75,39,"","370,274",0
Snelle - Reünie,79,134,"","370,170",0
Martin Garrix - Pressure,61,62,"","369,695",0
Normani - Motivation,70,19,"","369,649",0
Marco Mengoni - Hola,122,113,"","369,317",0
Billie Eilish - LUNCH,19,1,(x14),"369,214","17,097"
GIVĒON - HEARTBREAK ANNIVERSARY,79,20,"","369,162",0
J Balvin & Skrillex - In Da Getto,96,29,"","369,141",0
Мот - Капкан,--,270,"","369,037",314
Hozier - Take Me To Church,--,315,"","368,993",542
Aya Nakamura - Doudou,116,45,"","368,976",0
Jonas Brothers - Like It's Christmas,88,31,"","368,159",0
"Olivia Rodrigo - jealousy, jealousy",100,30,"","368,118",0
Taylor Swift - But Daddy I Love Him,47,7,"","367,927","3,307"
Sigrid - Strangers,101,56,"","367,856",0
PNL - Deux frères,63,34,"","367,359",0
"Kontra K, Sido & Leony - Follow",99,49,"","367,228",0
David Guetta & Kim Petras - When We Were Young,121,47,"","367,119",756
Niska - Méchant,73,37,"","367,106",0
Angelina Mango - La noia,117,16,"","366,970","2,066"
Guè Pequeno - 2%,47,112,"","366,849",0
Samra & TOPIC42 - Lost,92,43,"","366,647",0
Pinguini Tattici Nucleari - Ringo Starr,97,97,"","366,440",0
"Kris Kross Amsterdam, Antoon & Sigourney K - Vluchtstrook",55,151,"","366,335",0
Luciano - Meer,84,47,"","366,070",0
Drake - What’s Next,42,1,(x5),"365,923",0
Ninho - À Kinshasa,75,72,"","365,901",0
Rondodasosa - SLATT,95,121,"","365,899",0
Madrigal - Seni Dert Etmeler,--,520,"","365,790",91
Taylor Swift - Who’s Afraid of Little Old Me,47,11,"","365,666","3,908"
"Manuel Turizo, Rauw Alejandro & Myke Towers - La Nota",--,229,"","365,661",0
RAF Camora - Adriana,83,33,"","365,441",0
Miami Yacine - Bon Voyage,106,59,"","365,345",0
Lizzo - 2 Be Loved,126,46,"","365,330",0
Young T & Bugsey - Strike a Pose,76,154,"","365,238",0
Artie 5ive - ANELLI E COLLANE,66,137,"","365,018",286
Elodie & Marracash - Margarita,121,124,"","364,991",0
Shade - Irraggiungibile,125,102,"","364,927",0
Bonez MC - Roadrunner,68,36,"","364,868",0
Veysel - Kleiner Cabrón,89,68,"","364,768",0
Maes - Street,97,57,"","364,735",0
4Keus - MD,78,54,"","364,713",0
Мот - Когда исчезнет Слово,133,105,"","364,465",108
Coez - Le luci della città,68,112,"","364,292",0
Damso - Ipséité,98,53,"","364,066",0
Baby K - Da zero a cento,108,95,"","363,738",0
Milky Chance - Living In A Haze,122,54,"","363,662",0
Cardi B - Money,88,36,"","362,687",0
Post Malone - Saint-Tropez,50,7,"","362,509",0
Salmo - KUMITE,123,100,"","362,233",0
MHD - Bébé,92,47,"","362,130",0
Werenoi - Tu connais,108,73,"","361,990",628
Lena & Nico Santos - Better,110,80,"","361,850",0
Ленинград - Вояж,67,117,"","361,588",0
Mahmood - Barrio,131,113,"","361,321",0
P!nk - Never Gonna Not Dance Again,92,17,"","361,191",0
Mahmood - TUTA GOLD,119,33,"","360,977","1,682"
Taylor Swift - The Tortured Poets Department,47,2,(x3),"360,836","2,120"
Imagine Dragons - Next To Me,29,41,"","360,711",0
MHD - Bella,104,72,"","360,672",0
INSTASAMKA - Отключаю телефон,111,72,"","360,057",0
Galibri & Mavik - Федерико Феллини,86,141,"","359,996",0
Vegas Jones - Malibu,95,90,"","359,394",0
Loredana & Mozzik - BONNIE & CLYDE,71,46,"","359,314",0
"Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home",104,47,"","358,923",0
J-AX & Fedez - Senza pagare VS T-Pain,110,91,"","358,839",0
Angèle - Ta reine,73,92,"","358,458",0
George Ezra - Anyone For You,129,55,"","358,159",0
Hugh Jackman & The Greatest Showman Ensemble - From Now On,11,179,"","357,866",0
Ricchi & Poveri - Sarà perché ti amo,34,128,"","357,680",321
Mimi Webb - House On Fire,85,22,"","357,481",0
Capital Bra - Allein,100,45,"","357,173",0
RIN - Bros,79,61,"","357,109",0
Skrillex & Poo Bear - Would You Ever,53,23,"","357,074",0
Miyagi & Эндшпиль - Silhouette,102,64,"","356,754",0
INSTASAMKA - КАК MOMMY,103,64,"","356,529",0
MHD - Afro Trap Part. 11,87,43,"","356,514",0
6ix9ine - BEBE,74,42,"","356,402",0
Dadju - Ma vie,98,43,"","356,390",0
Mr.Rain - Fiori di Chernobyl,95,100,"","355,660",0
JVKE - golden hour,93,46,"","355,266",0
Bausa - Mary,105,69,"","355,264",0
Pierre Garnier - Ceux qu'on était,110,30,"","355,194","1,361"
Ski Aggu & SIRA - mietfrei,128,50,"","355,192",99
L'Algérino - Va Bene,108,70,"","355,050",0
Тима Белорусских - Окей,86,63,"","354,587",0
Sfera Ebbasta - Bottiglie Privè,85,84,"","354,398",316
MORGENSHTERN - Новый Мерин,37,153,"","354,340",0
Ицык Цыпер - Дымок,129,49,"","354,275","1,150"
Imen Es - 1ère fois,119,71,"","354,255",0
Sarah Connor - Vincent,81,79,"","354,235",0
"MACHETE, Dani Faiv & Tha Supreme - Yoshi",74,103,"","353,872",0
Ninho - Promo,80,38,"","353,679",0
Fedez - Bella Storia,121,119,"","353,655",0
J Balvin & Maria Becerra - Qué Más Pues,74,103,"","353,464",0
Pinguini Tattici Nucleari - Scooby Doo,95,108,"","353,023",0
SLAVA MARLOW & MORGENSHTERN - Быстро,108,70,"","352,876",0
Irama - Arrogante,97,144,"","352,739",0
Eminem - Fall,50,10,"","352,708",0
Tayc - D O D O,116,43,"","352,520",0
Takagi & Ketra - EVERYDAY,117,58,"","352,518",301
Lil Nas X - HOLIDAY,81,39,"","352,496",0
Би-2 - Пора возвращаться домой,76,107,"","352,490",0
"C. Tangana, Niño de Elche & La Húngara - Tú Me Dejaste De Querer",--,268,"","352,387",0
DJ Snake - Let Me Love You,81,66,"","352,295",0
Ella Henderson - Alibi,113,45,"","352,259",960
"Ernia, Bresh & Fabri Fibra - PARAFULMINI",121,127,"","352,183",0
Ezhel - Geceler,--,446,"","351,974",23
"BLOODY VINYL, Slait & tha Supreme - ALTALENE",94,108,"","351,970",0
Joé Dwèt Filé - Jolie madame,115,67,"","351,646",0
Summer Cem - Diamonds,75,28,"","351,340",0
"Taylor Swift - So Long, London",47,5,"","351,106","2,150"
Enrique Iglesias - EL BAÑO,110,78,"","351,090",0
Nimo - KARMA,79,30,"","351,001",0
Roméo Elvis - Soleil,59,96,"","350,808",0
Джаро & Ханза - Королева танцпола,94,75,"","350,801",0
Yamê - Bécane - A Colors Show,91,29,"","350,540",0
Ufo361 - Emotions,75,41,"","350,277",0
Lo & Leduc - 079,--,230,"","349,491",0
Rag'n'Bone Man - Skin,81,56,"","349,204",0
Chase & Status & Bou - Baddadan,114,83,"","349,079",188
"24kGoldn, Justin Bieber, J Balvin & iann dior - Mood",64,18,"","348,750",0
Леша Свик - Самолёты,42,160,"","348,639",0
Beyoncé - ALIEN SUPERSTAR,48,4,"","348,636",0
"The Cratez, Bausa & Maxwell - Skifahren",84,38,"","348,371",0
Joost - Europapa,95,12,"","348,183","4,031"
Anne-Marie x Aitch - PSYCHO,127,65,"","348,178",0
Skryptonite - Moskva lyubit...,--,225,"","347,682",331
VIZE & Tokio Hotel - White Lies,91,50,"","347,561",0
Cat Burns - Go,128,75,"","347,182",0
Ninho - No Life,92,38,"","346,969",0
Elodie - Bagno a mezzanotte,141,109,"","346,924",0
Alle Farben - Alright,81,62,"","346,835",0
Cali - Взять взять,97,90,"","346,713",0
Lil Kleine - Loterij,80,126,"","346,286",0
"Nio Garcia, Casper Magico & Bad Bunny - Te Boté",96,44,"","346,167",0
Gafur & JONY - Lollipop,88,74,"","346,062",0
Le classico organisé - Le classico organisé,84,32,"","346,042",0
Fred De Palma & Ana Mena - Se iluminaba,--,313,"","345,851",0
Anuel AA & Karol G - Secreto,81,98,"","345,748",70
Billie Eilish - CHIHIRO,19,2,(x12),"345,536","15,666"
Mahmood - Rapide,122,103,"","345,490",0
ЛСП - Монетка,45,140,"","345,475",0
Lost Frequencies - Rise,48,145,"","345,317",0
Leon Machère - Copacabana,50,141,"","345,235",0
James Arthur - Empty Space,103,41,"","345,058",0
Post Malone - Take What You Want,50,12,"","344,684",0
"GAYAZOV$ BROTHER$ - Я, ТЫ и МОРЕ",97,119,"","344,518",0
Jah Khalib - На своём вайбе,66,82,"","343,970",132
Don Patricio - Contando Lunares,--,246,"","342,988",0
Rita Ora - Girls,63,16,"","342,921",0
Coldplay - Adventure of a Lifetime,19,150,"","342,722",550
N.E.R.D & Rihanna - Lemon,62,15,"","342,643",0
"Kygo, Zara Larsson & Tyga - Like It Is",88,40,"","342,345",0
Ninho - Mamacita,112,90,"","342,327",0
Ozuna - Caramelo,108,79,"","342,275",0
Beret - Lo siento,--,278,"","342,062",0
ANNA ASTI - Сорри,60,83,"","341,956",104
Capital Bra & Samra - Nummer 1,70,36,"","341,841",0
Макс Корж - Горы по колено,16,139,"","341,327",0
Shakira & Rauw Alejandro - Te Felicito,48,129,"","341,116",0
Azet & Zuna - Lelele,89,38,"","341,105",0
"ROSALÍA & Ozuna - Yo x Ti, Tu x Mi",99,71,"","340,799",0
Billie Eilish - idontwannabeyouanymore,27,105,"","340,638",0
Raf Camora - Andere Liga,59,51,"","340,271",0
"Sofia Reyes - 1, 2, 3",131,76,"","340,000",0
EMIN - Камин,81,87,"","339,852",0
Ultimo - Vieni nel mio cuore,112,136,"","339,532",0
Fedez & Robert Miles - Bimbi per strada,106,117,"","339,071",0
Glockenbach - Brooklyn,116,70,"","338,988",0
Martin Garrix & Dua Lipa - Scared to Be Lonely,72,66,"","338,961",0
ELI - Change Your Mind,115,86,"","338,935",0
Beyoncé - Crazy In Love,3,75,"","338,557",0
Shakka - Man Down,63,156,"","338,364",0
MONATIK - Vitamin D,93,98,"","338,332",0
Fred De Palma - Paloma,117,110,"","338,272",0
MORGENSHTERN & Тимати - El Problema,97,107,"","338,014",0
Bebe Rexha - Meant to Be,81,36,"","337,686",0
ClockClock - Someone Else,118,77,"","337,264",0
Don Diablo - Survive,102,116,"","336,523",0
Скриптонит - Не забирай меня с пати,57,145,"","336,144",0
Rain Radio & DJ Craig Gorman - Talk About,98,85,"","336,049",0
Rauw Alejandro & Chencho Corleone - Desesperados,--,234,"","335,972",0
"VIZE, Joker Bra & Leony - Paradise",56,87,"","335,676",0
"Capital Bra, Clueso & KC Rebell - Andere Welt",92,42,"","335,232",0
Ivan Valeev - Novella,102,112,"","335,131",0
MONA & Basta - Ты так мне необходим,107,63,"","335,065",0
B Young - Jumanji,98,93,"","334,991",0
RIN - Monica Bellucci,103,70,"","334,550",0
Martin Garrix - We Are the People,86,29,"","334,349",0
The Chainsmokers - Closer,66,79,"","334,317",0
Billie Eilish - NDA,50,11,"","334,301",0
AYLIVA - In deinen Armen,80,52,"","334,179",0
Ghali - Cara Italia,92,102,"","334,116",0
Sfera Ebbasta & Rvssian - Mamma Mia,96,73,"","334,084",0
50 Cent - In da Club,17,58,"","334,035",244
FILV - BALENCIAGA,79,76,"","334,029",0
OneRepublic - West Coast,134,81,"","333,936",0
Nicki Minaj - Bed,78,18,"","333,616",0
"Sevn Alias, Lil Kleine & Boef - Patsergedrag",116,119,"","333,544",0
Леша Свик - Дым,77,167,"","333,477",0
Quevedo & Myke Towers - Playa Del Inglés,11,148,"","333,256",65
Madame & Sfera Ebbasta - TU MI HAI CAPITO,110,105,"","333,091",0
BoomDaBash & Alessandra Amoroso - Mambo Salentino,89,117,"","332,766",0
MACAN - Останься образом,76,65,"","332,742",97
Gwen Stefani - You Make It Feel Like Christmas,101,45,"","332,688",0
Nekfeu - Dans l'univers,69,41,"","332,633",0
Анет Сай - СЛЁЗЫ,105,92,"","332,421",0
Mr.Rain - Ipernova,96,120,"","332,074",0
Bresh & Pinguini Tattici Nucleari - Nightmares,123,92,"","331,813",170
Jax Jones & Years & Years - Play,96,38,"","331,772",0
Samra & Capital Bra - Huracan,63,34,"","331,177",0
Snelle & Maan - Blijven Slapen,--,216,"","331,115",0
Selena Gomez - Rare,49,7,"","331,054",0
AJ Tracey & Mabel - West Ten,110,91,"","331,020",0
Aitch & AJ Tracey - Rain,114,80,"","330,913",0
Meghan Trainor - I'll Be Home,90,39,"","330,698",0
Shaboozey - A Bar Song,46,16,"","330,613","9,961"
Trois Cafés Gourmands - À nos souvenirs,48,147,"","330,389",0
Alan Walker - Darkside,67,68,"","330,387",0
"Stormzy - Blinded By Your Grace, Pt. 2",76,105,"","329,895",0
Ghali - Happy Days,98,121,"","329,860",0
Davido - UNAVAILABLE,94,51,"","329,613",0
AJ Tracey & Not3s - Butterflies,86,98,"","328,964",0
Maître Gims - Caméléon,105,70,"","328,746",0
Topic & A7S - Kernkraft 400,102,83,"","328,718",0
Artik & Asti - Она не я,79,77,"","328,606",0
Егор Крид - Цвет настроения чёрный,105,104,"","328,333",0
Niska - Du lundi au lundi,89,51,"","328,268",0
Luis Fonsi & Stefflon Don - Calypso,101,64,"","327,815",0
Ninho - OG,91,37,"","327,741",0
Achille Lauro - Bam Bam Twist,47,166,"","327,577",0
A.V.G & MACAN - Спой,126,61,"","327,488","1,806"
6ix9ine - MALA,87,35,"","327,448",0
Gazo & Tiakola - NOTRE DAME,77,34,"","327,364",0
Dr. Dre - Still D.R.E.,49,14,"","327,346",145
Maluma - 11 PM,47,101,"","326,962",134
Макс Корж - Шантаж,76,112,"","326,516",0
Alonzo - TRAFICANTE,107,79,"","326,444",0
Jaap Reesema & Pommelien Thijs - Nu Wij Niet Meer Praten,65,123,"","326,363",0
Taylor Swift - Gorgeous,58,16,"","326,060",0
Grand Corps Malade & Camille Lellouche - Mais je t'aime,46,135,"","326,028",0
LOBODA - Родной,96,79,"","325,986",0
"Wiley, Stefflon Don & Sean Paul - Boasty",79,105,"","325,970",0
Sangiovanni & Aitana - mariposas,--,241,"","325,966",0
Konfuz - Кайф ты поймала,--,224,"","325,920",0
Dardan - Coco Mama,77,49,"","325,918",0
Rauw Alejandro & Camilo - Tattoo,--,246,"","325,796",0
Eno - Mercedes,73,54,"","325,374",0
Luude & Mattafix - Big City Life,96,86,"","325,112",0
"Rocco Hunt, Elettra Lamborghini & Lola Índigo - Caramello",124,85,"","325,097",0
Ed Sheeran - Remember The Name,49,11,"","325,022",0
Eminem - Venom,57,32,"","324,883",0
Kaaris - Diarabi,105,77,"","324,738",0
Calvin Harris - This Is What You Came For,8,165,"","324,735",0
Shirin David - Lieben wir,76,34,"","324,570",0
Tones And I - Ur So F**kInG cOoL,80,59,"","324,375",0
"Nat ""King"" Cole - The Christmas Song",78,15,"","324,296",0
Khalid - Saturday Nights,85,61,"","324,181",0
Tim Bendzko - Hoch,56,114,"","324,136",0
Travis Scott - THANK GOD,39,2,(x1),"324,105",0
Bruce Springsteen - Santa Claus Is Comin' to Town,75,25,"","324,074",0
6ix9ine & Nicki Minaj - TROLLZ,39,5,"","323,986",0
Endor - Pump It Up,78,66,"","323,492",0
P!nk - Beautiful Trauma,90,31,"","323,255",0
Kpoint - Ma 6t a craqué,86,93,"","323,077",0
Jhayco - Holanda,42,110,"","323,049",863
David Guetta & Sia - Let's Love,71,30,"","322,828",0
Kanye West - Praise God,50,6,"","322,564",0
Annalisa - Sinceramente,119,46,"","322,563","1,759"
Calin - Hannah Montana,--,437,"","322,095",183
"Sigala, Ella Eyre & Meghan Trainor - Just Got Paid",83,65,"","322,054",0
Ninho - Money,75,80,"","321,825",0
RIN - Alien,77,49,"","321,587",0
Taylor Swift - Maroon,40,6,"","321,566",0
"Kaleb Di Masi, Sfera Ebbasta & Rvfv - Hace Calor",105,93,"","321,223",0
"MK, Jonas Blue & Becky Hill - Back & Forth",69,91,"","321,191",0
Rvssian & Sfera Ebbasta - Pablo,101,87,"","321,188",0
Shakira - Perro Fiel,7,158,"","321,050",0
Craig David - I Know You,96,40,"","320,977",0
Drake & Michael Jackson - Don't Matter To Me,55,17,"","320,955",0
Post Malone - Die For Me,49,16,"","320,229",0
Nimo & Hava - KEIN SCHLAF,70,32,"","320,134",0
Becky Hill - Better Off without You,96,106,"","320,072",0
Justin Timberlake - Selfish,69,14,"","320,045",0
Little Mix - Power,85,69,"","319,915",0
Rema - Charm,106,46,"","319,707",0
AYLIVA - Scheine zählen,92,37,"","319,576",0
Strange - Зависай,92,98,"","319,479",0
Angèle - Jalousie,57,79,"","319,467",0
Robin Schulz & Piso 21 - Oh Child,84,48,"","319,254",0
Taylor Swift - exile,48,11,"","319,102",0
Olivia Rodrigo - brutal,56,15,"","319,101",0
Rauw Alejandro & Bizarrap - BABY HELLO,--,202,"","318,968",409
Miyagi & Andy Panda - Utopia,51,104,"","318,967",0
"Future, Metro Boomin, Travis Scott & Playboi Carti - Type Shit",59,6,"","318,930","3,227"
MiyaGi & Эндшпиль - Дама,56,90,"","318,529",154
Rosalía - Malamente,--,249,"","318,450",0
