Artist and Title,Days,Pk,(x?),Total,Today
A$AP Ferg - Plain Jane,123,84,"","362,204",0
Travis Scott - TELEKINESIS,70,13,"","361,499",0
Kendrick Lamar - Not Like Us,31,3,(x5),"361,440","9,791"
"Regard, Troye Sivan & Tate McRae - You",121,49,"","361,081",0
T-Fest - Улети,121,135,"","360,995",0
シャイトープ - ランデヴー,217,119,"","360,960",731
IU - Celebrity,114,57,"","360,472",0
เรนิษรา - ผู้ถูกเลือกให้ผิดหวัง,--,205,"","360,078",72
Miley Cyrus - Mother's Daughter,79,12,"","359,927",0
Ellie Goulding & Juice WRLD - Hate Me,94,39,"","359,706",0
林家謙 - 一人之境,--,575,"","359,538",290
Zoe Wees - Control,66,69,"","359,493",0
"Lauv - f**k, i'm lonely",89,29,"","359,476",0
Lil Baby - Emotionally Scarred,60,63,"","359,473",70
Bad Bunny - BOOKER T,107,59,"","359,362",0
Bing Crosby - White Christmas,107,18,"","359,308",0
Sia & David Guetta - Floating Through Space,127,78,"","359,042",0
MEAN - หมายความว่าอะไร,--,378,"","359,011",0
King Gnu - 逆夢,62,130,"","358,536",92
Jul - J'ai tout su,107,114,"","357,991",211
Jazzy - Giving Me,166,83,"","357,857",109
林俊傑 - 可惜沒如果,--,430,"","357,749",0
YOASOBI - たぶん,22,170,"","357,706",20
Zara Larsson - Ruin My Life,112,50,"","357,606",0
TWICE - Talk that Talk,96,28,"","356,687",0
Lil Baby - On Me,142,76,"","356,569",0
KAROL G & Ovy On the Drums - CAIRO,128,75,"","356,281",203
Sebastián Yatra & Mau y Ricky - Ya No Tiene Novio,113,115,"","355,960",0
Polycat - ดูดี,--,261,"","355,948",170
YoungBoy Never Broke Again - Kacey Talk,21,136,"","355,944",131
The Limba & Andro - X.O,103,123,"","355,900",0
Mustard - Ballin’,104,47,"","355,790",0
Charlie Puth & Jung Kook - Left and Right,118,18,"","355,727",0
Morgan Wallen - Everything I Love,104,46,"","355,715",0
MATRANG - Медуза,91,165,"","355,707",0
Lewis Capaldi - Grace,21,159,"","355,690",0
아이브 - After LIKE,--,209,"","355,511",173
아이브 - ELEVEN,--,226,"","355,288",0
VIZE & Tom Gregory - Never Let Me Down,131,105,"","355,193",0
Xcho & MACAN - Memories,17,171,"","354,956",165
Usher - Yeah,35,25,"","354,870",110
Kendrick Lamar - Money Trees,75,75,"","354,157",847
Jhay Cortez & Anuel AA - Ley Seca,124,79,"","353,780",0
Егор Крид - Потрачу,--,234,"","353,681",0
BLOOM VASE - Bluma to Lunch,66,177,"","353,668",0
Central Cee - Obsessed With You,116,39,"","353,601",0
Fuerza Regida & Grupo Frontera - Bebe Dame,141,67,"","352,650",74
Flipp Dinero - Leave Me Alone,92,50,"","352,332",0
ANNA ASTI & Филипп Киркоров - Хобби,--,217,"","352,298",89
Мальбэк - Гипнозы,26,188,"","352,169",0
Ezhel - Geceler,--,524,"","351,974",23
BTS - Make It Right,71,30,"","351,824",0
"Rvssian, Rauw Alejandro & Chris Brown - Nostálgico",155,94,"","351,380",12
YOASOBI - アンコール,85,137,"","351,275",102
GAULOIS - Jolie,105,97,"","351,265",0
Polo G - Flex,67,45,"","350,941",0
Fousheé - Deep End,125,48,"","350,931",0
Daddy Yankee - La Rompe Corazones,131,139,"","350,903",0
Ozuna - Quiero Repetir,--,213,"","350,708",0
Piso 21 & Christian Nodal - Pa' Olvidarme De Ella,--,221,"","350,198",0
YEW - Summertime,--,235,"","350,052",218
AC/DC - Thunderstruck,--,297,"","349,768",164
Tom Walker - Just You and I,139,72,"","349,634",0
King Gnu - 一途,67,132,"","349,335",0
데이식스 - 한 페이지가 될 수 있게,--,270,"","349,140",603
SDM - Passat,11,189,"","348,958",74
Stephen Sanchez - Until I Found You,121,99,"","348,405",0
Mahalini - Sisa Rasa,--,438,"","348,087",103
Piso 21 - Me Llamas,66,143,"","347,857",0
Pop Pongkool - ภาพจำ,--,241,"","347,175",0
Lil Durk - 3 Headed Goat,15,77,"","346,897",0
Jay Chou - 告白氣球,--,218,"","346,805",0
Dave & Fredo - Funky Friday,91,105,"","346,650",0
50 Cent - In da Club,31,39,"","346,457",260
Freya Ridings - Castles,41,104,"","346,457",0
Lewis Capaldi - Wish You The Best,109,24,"","346,324",0
Walker Hayes - Fancy Like,128,78,"","346,303",0
"Gucci Mane, Bruno Mars & Kodak Black - Wake Up in the Sky",119,58,"","346,220",0
Bella Poarch - Build a Bitch,82,31,"","345,796",0
Selena Gomez - Look At Her Now,59,9,"","344,807",0
[Alexandros] - ワタリドリ,--,367,"","344,666",0
陳奕迅 - 陀飛輪,--,735,"","344,482",244
Fuerza Regida & Natanael Cano - Ch y la Pizza,25,144,"","344,303",239
Pritam & Arijit Singh - Hawayein,--,488,"","344,289",313
Zion & Lennox - Otra Vez,37,154,"","343,711",0
陈奕迅 - 十年,--,371,"","343,526",581
Megan Thee Stallion & Dua Lipa - Sweetest Pie,78,5,"","343,513",0
Justin Timberlake - Filthy,53,14,"","343,390",0
Zentyarb & PUNYARB - ฉบับปรับปรุง,--,263,"","342,719",104
Vaundy - そんなbitterな話,90,166,"","342,594",263
DJ Robin & Schürze - Layla,132,63,"","342,590",0
Zara Larsson & David Guetta - On My Love,169,68,"","342,352",158
ヨルシカ - だから僕は音楽を辞めた,--,234,"","342,334",0
ITZY - Not Shy,78,32,"","342,175",0
Morgan Wallen - 7 Summers,87,73,"","340,946",395
Three Man Down - ฝันถึงแฟนเก่า,--,257,"","340,748",41
Enrique Iglesias - EL BAÑO,117,76,"","340,657",0
"J Balvin, KAROL G & Nicky Jam - Poblado",112,73,"","340,461",0
5 Seconds of Summer - Easier,84,23,"","340,275",0
Ofenbach - Be Mine,97,63,"","340,085",0
BOWKYLION - Longjai,--,254,"","339,920",0
PLK - Pilote,47,122,"","339,919",196
Ritviz - Udd Gaye,--,515,"","339,883",0
Aimer - 残響散歌,37,94,"","339,688",74
MAMAMOO - Hip,99,93,"","339,399",0
KAROL G - MI EX TENÍA RAZÓN,80,44,"","338,912",594
Lauren Daigle - You Say,--,243,"","338,834",0
NCT U - Make A Wish,121,41,"","338,812",0
aespa - Dreams Come True,97,40,"","338,701",0
Niska - Médicament,123,129,"","338,568",0
(G)I-DLE - TOMBOY,73,53,"","338,340",176
Lazza - CENERE,64,129,"","338,145",234
ONE OK ROCK - The Beginning,--,364,"","337,746",0
"Khalid, 6LACK & Ty Dolla $ign - OTW",97,60,"","337,665",0
Calvin Harris - By Your Side,92,20,"","337,600",0
Luciano & RAF Camora - All Night,85,66,"","337,361",245
"AP Dhillon, Gurinder Gill & Intense - Excuses",--,435,"","337,298",113
MC 張天賦 - 記憶棉,--,459,"","337,269",373
JJ Lin - If Only,--,378,"","337,124",552
BLACKPINK - 뚜두뚜두,--,245,"","336,999",0
Morat - Cuando Nadie Ve,104,119,"","336,786",0
Dadju - Reine,85,128,"","336,622",0
Riton & Oliver Heldens - Turn Me On,111,75,"","336,612",0
back number - HAPPY BIRTHDAY,--,353,"","336,602",464
ITZY - ICY,66,41,"","336,511",0
SEKAI NO OWARI - RAIN,74,162,"","336,489",0
장범준 - 흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,--,288,"","336,435",0
Luke Combs - Hurricane,--,279,"","336,339",322
平井大 - 題名のない今日,--,274,"","336,304",0
Drake - Best I Ever Had,28,171,"","336,304",821
Bonez MC - Angeklagt,73,79,"","336,282",128
林俊杰 - 她说,--,463,"","335,896",517
Palmy - ซ่อนกลิ่น,--,244,"","334,871",0
Ella Mai - Boo'd Up,126,70,"","334,570",0
Michelle Williams - Tightrope,107,80,"","334,235",0
LE SSERAFIM - EASY,97,20,"","334,208",789
J Balvin & Skrillex - In Da Getto,125,35,"","334,166",0
"David Guetta, Martin Garrix & Brooks - Like I Do",113,67,"","334,102",0
John Mayer - New Light,4,147,"","334,006",0
BTS - Black Swan,80,31,"","333,961",0
"YOVIE WIDIANTO, Tulus & Glenn Fredly - Adu Rayu",--,556,"","333,860",34
Sech & Jhay Cortez - 911,125,88,"","333,770",0
LINKIN PARK - Heavy,68,14,"","333,705",0
NMIXX - O.O,109,30,"","333,627",0
Skryptonite - Цепи,--,306,"","333,428",393
周杰倫 - 不愛我就拉倒,--,267,"","333,190",131
Shakira - Chantaje,92,84,"","333,076",0
ZICO - Any Song,110,43,"","332,767",0
"Rudimental, Charlotte Plank & Vibe Chemistry - Dancing is Healing",141,64,"","332,380",0
ZAYN & Zhavia Ward - A Whole New World,82,41,"","332,350",0
Wes Nelson & Yxng Bane - Nice To Meet Ya,117,56,"","331,682",0
Skryptonite - Танцуй сама,--,271,"","331,470",277
Taylor Swift - Question...,43,8,"","331,241",0
Taylor Swift - The Archer,59,19,"","331,217",0
NIKI - Every Summertime,127,89,"","330,962",0
張敬軒 - 俏郎君,--,599,"","330,954",194
BTS - IDOL,23,34,"","330,898",0
Skrillex & Poo Bear - Would You Ever,68,23,"","330,737",0
Ramil' - Сон,58,136,"","330,624",55
JENNIE - You & Me,107,18,"","330,547",31
Баста & Zivert - неболей,--,266,"","330,500",0
Taylor Swift - Call It What You Want,34,8,"","330,038",0
Jung Kook & Jack Harlow - 3D,88,21,"","329,985",0
Fred De Palma - Una volta ancora,--,228,"","329,918",0
Harry Styles - Daylight,48,5,"","329,877",0
CNCO & Yandel - Hey DJ,126,101,"","329,556",0
Eminem - Walk On Water,53,11,"","329,344",0
Gazo - HAINE&SEX,82,95,"","328,296",60
Camila Cabello - Don't Go Yet,104,23,"","328,178",0
"Myke Towers, Farruko & Arcángel - Si Se Da",81,105,"","328,136",0
Ariana Grande - NASA,49,5,"","328,059",0
J Balvin - Reggaeton,124,106,"","327,935",0
Amy Shark - I Said Hi,--,230,"","327,874",0
NЮ - Никто,21,174,"","327,806",77
Maes - Dybala,50,107,"","327,663",39
Ella Henderson & Tom Grennan - Let’s Go Home Together,147,71,"","327,516",0
BLACKPINK - PLAYING WITH FIRE,--,337,"","327,406",0
陳卓賢 - 鯨落,--,603,"","327,355",131
BTS - Spring Day,--,269,"","327,186",0
Ariana Grande - needy,49,4,"","326,976",0
Doja Cat - Like That,79,57,"","326,628",0
Тима Белорусских - Витаминка,74,147,"","326,389",0
Shakira & Maluma - Clandestino,141,91,"","326,368",0
Dadju - Bob Marley,65,162,"","326,037",60
The Weeknd - Out of Time,80,8,"","325,874",0
헤이즈 - 비도 오고 그래서,--,244,"","325,683",0
Naomi Scott - Speechless,95,61,"","325,666",0
林俊杰 - 关键词,--,559,"","325,429",473
SZA - The Weekend,73,145,"","325,026",0
G-イージー & Kehlani - Good Life,44,169,"","325,015",0
Bad Bunny - Me Fui de Vacaciones,119,59,"","324,939",0
周杰伦 - 烟花易冷,--,1025,"","324,936",173
Miyagi & Andy Panda - Brooklyn,1,199,"","324,550",44
Lil Wayne - Uproar,83,28,"","324,473",0
Lil Durk - Broadway Girls,133,49,"","324,409",0
Jerry Di - Mi Cuarto,102,91,"","324,217",0
J. Cole - Power Trip,--,255,"","323,945",531
KAMRAD - I Believe,75,119,"","323,869",0
Morgan Wallen - Cover Me Up,36,109,"","323,741",0
MK - 17,92,119,"","323,109",0
Billie Eilish - LUNCH,19,1,(x11),"322,752","14,518"
(여자)아이들 - TOMBOY,17,174,"","322,554",0
"AKMU - 어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",--,263,"","322,395",0
Zedd & Katy Perry - 365,57,14,"","322,312",0
Yung Bleu - You’re Mines Still,114,57,"","322,251",0
NO ONE ELSE - ต่อจากนี้เพลงรักทุกเพลงจะเป็นของเธอเท่านั้น,--,234,"","322,192",0
Drake & 21 Savage - Circo Loco,67,6,"","322,141",0
Jax Jones & Calum Scott - Whistle,136,69,"","322,133",0
Kanye West - Yikes,57,3,(x2),"321,700",0
Cris Mj - Una Noche en Medellín,122,53,"","321,392",30
Juice WRLD - Wishing Well,81,26,"","320,913",0
Леша Свик - Малиновый свет,--,235,"","320,721",0
YNW Melly - Suicidal,89,42,"","320,526",0
Nicki Minaj - Bed,85,22,"","320,491",0
Pop Smoke - Got It on Me,90,20,"","320,336",0
ZEG P - FADE UP,136,79,"","320,271",0
"Sofia Reyes - 1, 2, 3",162,85,"","320,245",0
Jasleen Royal & B. Praak - Ranjha,--,435,"","319,578",55
Summer Walker - Karma,1,197,"","319,166",287
GOT the beat - Step Back,86,34,"","318,737",0
Ninho - Putana,29,124,"","318,694",0
MC 張天賦 - 時候不早,--,523,"","318,567",239
Metro Boomin - 10 Freaky Girls,81,24,"","318,248",0
Jason Derülo - If I'm Lucky,90,37,"","318,225",0
Mahmood - Soldi,52,37,"","318,222",0
Dept - ลา ลา ลา,--,359,"","318,179",87
Lil Uzi Vert - Sanguine Paradise,78,44,"","318,102",0
茄子蛋 - 愛情你比我想的閣較偉大 -《當男人戀愛時》電影主題曲,--,518,"","317,977",0
Dan + Shay - Tequila,--,252,"","317,853",0
Billie Eilish - Lost Cause,64,8,"","317,836",0
Ink Waruntorn - ลบไม่ได้ช่วยให้ลืม,--,290,"","317,744",82
Bad Bunny - NI BIEN NI MAL,89,60,"","317,179",0
Headie One - Ain't It Different,102,62,"","317,166",0
Taylor Swift - Vigilante Shit,43,8,"","317,153",0
NAYEON - POP,95,24,"","317,152",0
鄧紫棋 - 光年之外,--,422,"","317,111",0
Summer Cem & Bausa - Casanova,121,102,"","317,011",0
Shawn Mendes - Lost in Japan,45,27,"","316,704",0
Taylor Swift - Florida,47,7,"","316,704","2,190"
Heuss L'enfoiré - Saiyan,137,100,"","316,586",88
Nico Santos - Rooftop,139,115,"","316,445",0
Geolier - CHIAGNE,--,209,"","316,008",257
BLANCO - Notti In Bianco,--,231,"","315,797",0
Myke Towers - Diosa,109,91,"","315,623",0
MEYOU - ภาวนา,--,266,"","315,448",145
Tulus - Hati-Hati di Jalan,--,452,"","315,329",126
James Arthur - Empty Space,102,58,"","314,652",0
Slade - Merry Xmas Everybody,129,68,"","314,618",0
Saucy Dog - 結,12,183,"","314,461",0
Juice WRLD - All Girls Are the Same,32,25,"","314,435",0
Soolking & Niska - Balader,157,91,"","314,275",0
梁靜茹 - 慢冷,--,617,"","314,180",244
ジャスティン・ビーバー - Sorry,1,198,"","314,065",0
CNCO - Reggaetón Lento,110,135,"","313,964",0
Bad Bunny - Aguacero,109,58,"","313,826",0
Kendrick Lamar - LOYALTY.,106,66,"","313,775",0
Loud Luxury & Bryce Vine - I'm Not Alright,112,109,"","313,666",0
Rauw Alejandro - DILUVIO,207,86,"","313,598","1,347"
Years & Years - If You're Over Me,126,64,"","313,358",0
YourMOOD - ลาก่อน,--,285,"","313,339",0
Feid - Prohibidox,41,108,"","313,179",376
Ninho - De l'autre côté,15,136,"","313,022",246
Billie Eilish - come out and play,63,15,"","312,769",0
Latto & Mariah Carey - Big Energy,121,45,"","312,605",0
"Future, Metro Boomin, Travis Scott & Playboi Carti - Type Shit",59,4,"","312,575","4,048"
Shouse & David Guetta - Love Tonight,94,49,"","312,522",0
Jax Jones & Mabel - Ring Ring,90,51,"","312,473",0
Morgan Wallen - Man Made A Bar,88,50,"","312,002",0
Tilly Birds - ถ้าเราเจอกันอีก,--,241,"","311,904",0
Coldplay - Christmas Lights,113,34,"","311,865",0
PASHANIM - Ms. Jackson,119,73,"","311,865",796
Drake - Champagne Poetry,63,12,"","311,852",0
Gradur - Ne reviens pas,105,94,"","311,821",0
Drake & 21 Savage - On BS,74,5,"","311,677",0
Ray Dalton & Alvaro Soler - Manila,120,86,"","311,655",0
Dabro - Юность,93,151,"","311,654",0
Султан Лагучев - Горький вкус,44,140,"","311,590",0
Myke Towers - Girl,35,96,"","311,550",0
Luis Miguel - Culpable O No,--,201,"","311,510",0
Rauw Alejandro - Tattoo,145,91,"","311,297",0
Lyodra - Pesan Terakhir,--,538,"","311,222",273
Vaundy - 花占い,--,267,"","311,063",100
10-FEET - 第ゼロ感,25,79,"","310,588",153
麥浚龍 & 謝安琪 - 羅生門,--,618,"","310,426",0
BTS - Lights,17,96,"","310,350",0
防彈少年團 - Dynamite,--,270,"","310,289",0
"Feid, J Balvin, Maluma, Nicky Jam, Sech & Justin Quiles - PORFA",90,73,"","310,031",0
Gazo - MAUVAIS 2X,20,88,"","309,789",0
SHERRY - เธอไม่ได้สอนให้ฉันอยู่คนเดียว,--,251,"","309,618",243
Conan Gray - Maniac,56,147,"","309,602",0
Trinidad Cardona - Dinero,72,22,"","309,298",0
Banx & Ranx & Ella Eyre - Answerphone,97,68,"","308,930",0
Kaleo - Way Down We Go,55,120,"","308,846",0
Lil Uzi Vert - The Way Life Goes,88,65,"","308,818",0
GAYAZOV$ BROTHER$ - Увезите меня на Дип-хаус,86,156,"","308,777",0
"Macklemore & Ryan Lewis, Macklemore & Ryan Lewis - Can't Hold Us",107,39,"","308,714","1,148"
"21 Savage, Offset & Metro Boomin - Ghostface Killers",60,18,"","308,574",0
Burl Ives - A Holly Jolly Christmas,93,20,"","308,475",0
"Internet Money, Gunna & Don Toliver - Lemonade",69,30,"","308,471",0
Ado - 新時代,113,110,"","308,430",246
BTS (防弾少年団) - DNA,53,155,"","308,313",0
KAROL G & Maldy - GATÚBELA,83,63,"","307,978",0
Stefflon Don & French Montana - Hurtin' Me,125,82,"","307,853",0
Lil Uzi Vert - Just Wanna Rock,128,75,"","307,783",0
Frank Sinatra - Santa Claus Is Comin' to Town,90,17,"","307,686",0
Pritam & Arijit Singh - Shayad,--,586,"","307,495",88
Eminem - Venom,71,29,"","307,404",0
Melanie Martinez - Play Date,90,70,"","307,272",0
Rauf & Faik - Детство,128,156,"","307,135",0
Jax Jones - You Don't Know Me,81,46,"","307,034",0
Mario Bautista - Baby Girl,--,212,"","306,876",0
Drake - No Friends In The Industry,67,15,"","306,705",0
Farruko - La Tóxica,85,79,"","306,693",0
Shawn Mendes - Treat You Better,20,159,"","306,618",0
21 Savage & Metro Boomin - Mr. Right Now,53,9,"","306,564",0
Quavo & Takeoff - HOTEL LOBBY,103,26,"","306,445",0
Kygo & Ava Max - Whatever,137,41,"","306,384","1,373"
Capital Bra - Melodien,87,93,"","306,302",0
Miksu / Macloud & makko - Nachts wach,135,71,"","306,285",0
Felipe Peláez & Maluma - Vivo Pensando en Ti,18,182,"","306,212",0
Wizzard - I Wish It Could Be Christmas Everyday,140,94,"","306,168",0
Peso Pluma - RUBICON,42,103,"","306,083",848
Post Malone - Motley Crew,52,8,"","305,889",0
Joey Montana & Sebastian Yatra - Suena El Dembow,100,123,"","305,804",0
Don Toliver - After Party,92,46,"","305,735",0
G.E.M. 鄧紫棋 - 光年之外,--,427,"","305,612",0
J. Cole - KOD,59,15,"","305,365",0
AYLIVA - Hässlich,132,74,"","305,242",443
MARKUL & Oxxxymiron - Fata Morgana,71,159,"","305,153",0
Eminem - Fall,52,12,"","305,051",0
Post Malone - Cooped Up,70,10,"","304,961",0
Aimer - Zankyosanka,159,124,"","304,914",0
ONE OK ROCK - We are,--,260,"","304,882",0
venbee & Goddard - messy in heaven,129,82,"","304,539",0
張敬軒 - 百年樹木,--,512,"","304,451",41
Sebastián Yatra & Guaynaa - Chica Ideal,100,106,"","304,318",0
THEMOONWILLALWAYSBEWITHME - ซูลูปาก้า ตาปาเฮ้,--,222,"","304,278",0
"Rauw Alejandro, Dalex & Lenny Tavárez - Elegí",154,88,"","304,181",0
Karol G & Bad Bunny - Ahora Me Llama,132,123,"","303,948",0
"Farruko, Bad Bunny & Ozuna - Diles",--,207,"","303,872",0
Miyagi & Эндшпиль - In Love,2,199,"","303,858",104
Dermot Kennedy - Better Days,35,133,"","303,599",0
Coldplay - Orphans,58,13,"","303,353",0
King Gnu - 傘,34,163,"","303,304",0
ONE OK ROCK - 完全感覚Dreamer,--,366,"","302,967",0
방탄소년단 - DNA,--,235,"","302,593",0
Aya Nakamura - 40%,86,134,"","302,520",0
Morat & Juanes - Besos En Guerra,28,130,"","302,507",0
Taylor Swift - You Belong With Me,47,19,"","302,442",10
Maes - Distant,77,108,"","302,430",0
欅坂46 - ガラスを割れ,38,171,"","302,247",0
Justin Bieber - Forever,55,8,"","302,172",0
Ashe - Moral of the Story,66,22,"","302,085",0
田馥甄 - 小幸运,--,487,"","301,997",0
菅田 将暉 - 虹,34,169,"","301,930",0
EXO - Ko Ko Bop,80,52,"","301,900",0
Billie Eilish - CHIHIRO,19,2,(x8),"301,718","13,630"
Lil Baby - Pure Cocaine,79,89,"","301,516",0
AYLA's - จากตรงนี้ที่(เคย)สวยงาม,--,251,"","301,440",277
YOASOBI - Monster,34,164,"","301,413",0
Liam Payne & J Balvin - Familiar,111,62,"","301,296",0
TWICE - Alcohol-Free,92,35,"","301,267",0
Bruno Mars - When I Was Your Man,2,180,"","300,998",27
Big Baby Tape & kizaru - Million,87,121,"","300,898",0
The Neighbourhood - Softcore,105,33,"","300,809",0
Taylor Swift - The Smallest Man Who Ever Lived,47,12,"","300,799","3,456"
Rauw Alejandro - Sexo Virtual,119,96,"","300,774",0
"Stephanie Beatriz, Olga Merediz & Encanto - Cast - The Family Madrigal",87,28,"","300,730",0
Shawn Mendes - It'll Be Okay,86,34,"","300,626",0
Luis Fonsi & Ozuna - Imposible,116,90,"","300,466",0
잔나비 - 주저하는 연인들을 위해,--,459,"","300,338",282
"Jay Rock, Kendrick Lamar, Future, James Blake - King's Dead",71,33,"","300,056",0
Элджей - Минимал,--,234,"","299,870",0
