Artist and Title,Days,T10,Pk,(x?),PkStreams,Total
Frank Ocean - In My Room,6,"",82,"","881,487","4,527,986"
Beyoncé - AMERICA HAS A PROBLEM,4,"",55,"","1,727,925","4,524,614"
NF - CLOUDS,5,"",62,"","1,253,513","4,517,584"
Lil Peep - Runaway,6,"",82,"","1,148,060","4,516,814"
Chris Brown - Fine By Me,17,"",127,"","340,469","4,514,035"
The Weeknd - The Hills - Remix,18,"",124,"","294,122","4,511,639"
Kanye West - Ye vs. the People (starring TI as the People),6,"",95,"","847,589","4,511,152"
Samir & Viktor - Groupie,23,"",104,"","281,506","4,509,164"
The Chainsmokers - It Won't Kill Ya,7,"",72,"","970,589","4,506,381"
Samra - Weiss,6,"",141,"","817,400","4,504,990"
Lil Baby - Errbody,5,"",116,"","1,185,798","4,503,726"
Kanye West - I Love Kanye,12,"",83,"","536,829","4,497,760"
Kanye West - No More Parties In LA,13,"",103,"","421,388","4,491,882"
Taylor Swift - Tell Me Why (Taylor’s Version),4,"",42,"","1,877,863","4,483,647"
Migos - Avalanche,4,"",44,"","1,825,571","4,480,048"
The xx - Say Something Loving,8,"",65,"","860,735","4,478,937"
"Tyler, The Creator - RISE!",4,"",54,"","1,867,554","4,475,107"
Harry Styles - Ever Since New York,7,"",69,"","1,135,944","4,472,115"
Boomdabash - Karaoke,7,"",162,"","698,704","4,467,903"
G-Eazy - Hate The Way,6,"",99,"","1,064,253","4,465,846"
Anne-Marie - Don't Play,6,"",128,"","948,441","4,462,683"
Lana Del Rey - Venice Bitch,6,"",108,"","1,009,725","4,461,033"
BTS - dimple,7,"",79,"","865,109","4,460,387"
Lil Wayne - Mess,5,"",66,"","1,464,179","4,454,553"
TOOL - Fear Inoculum,5,"",85,"","1,085,718","4,453,735"
Taylor Swift - You’re Not Sorry (Taylor’s Version),4,"",44,"","1,847,591","4,451,002"
Axel Wikner - Det draaar,20,"",106,"","308,209","4,450,955"
Khalid - New Normal,5,"",74,"","1,265,912","4,448,404"
Trippie Redd - Love Scars 3,6,"",100,"","1,077,444","4,447,831"
Matheus & Kauan - Não Vitalício (Nunca Mais) - Ao Vivo,4,"",177,"","1,161,083","4,444,902"
Douglas & Vinicius - Figurinha - Ao Vivo,6,"",125,"","865,531","4,439,902"
AC/DC - Back In Black,9,"",133,"","735,365","4,439,226"
Alonzo - TOUT VA BIEN,5,"",155,"","939,625","4,439,084"
Big One - En la Intimidad,4,"",156,"","1,216,966","4,437,098"
Pop Smoke - Coupe,4,"",49,"","1,689,502","4,436,563"
Byron Bahamonde - Fin de semana,3,"",46,"","2,031,004","4,434,309"
BERKO CHAMP - Daylight,2,"",33,"","2,310,357","4,434,294"
Junior H - $AD BOYZ II,3,"",62,"","2,178,125","4,431,688"
Lady Gaga - 1000 Doves,4,"",49,"","1,856,850","4,430,806"
Billie Eilish - my boy,7,"",186,"","652,838","4,424,727"
Future - All Bad,4,"",52,"","1,520,703","4,424,197"
The Cranberries - Linger,5,"",48,"","1,320,331","4,423,237"
2 Chainz - Whip,5,"",72,"","1,230,980","4,421,950"
Miley Cyrus - Rockin' Around The Christmas Tree - Recorded at Spotify Studios NYC,4,"",82,"","1,436,173","4,416,778"
XXXTENTACION - love yourself (interlude),6,"",85,"","1,051,803","4,409,147"
Norlie & KKV - Ingen annan rör mig som du,23,"",122,"","249,149","4,408,558"
P!nk - Revenge,7,"",79,"","953,001","4,405,934"
Khalid - Intro,5,"",70,"","1,409,345","4,399,664"
MC Rogerinho - Tchuco Nela,5,"",128,"","989,053","4,396,970"
BTS - A Brand New Day (BTS World Original Soundtrack) [Pt. 2],5,"",52,"","1,451,505","4,383,131"
21 Savage - Snitches & Rats,4,"",50,"","1,846,712","4,381,373"
21 Savage - My Dawg,4,"",52,"","1,819,092","4,380,823"
sangiovanni - farfalle,5,"",119,"","913,391","4,376,187"
M.O - Who Do You Think Of?,13,"",105,"","518,756","4,375,229"
My Chemical Romance - The Foundations of Decay,3,"",46,"","2,415,534","4,371,874"
Vince Guaraldi Trio - Linus And Lucy,3,"",113,"","1,540,510","4,371,196"
Carpenters - Merry Christmas Darling - Album Version/Remix,7,"",111,"","1,005,214","4,369,755"
Tyga - MAMACITA,6,"",138,"","817,537","4,365,754"
Twenty One Pilots - Levitate,6,"",91,"","1,063,270","4,355,885"
"Trey Songz - Touchin, Lovin",27,"",115,"","187,255","4,348,661"
João Gomes - Dengo,5,"",163,"","905,352","4,346,471"
A$AP Rocky - Fukk Sleep,5,"",44,"","1,509,193","4,342,652"
Joji - Tick Tock,5,"",81,"","1,203,530","4,341,241"
Eladio Carrion - Mbappe,4,"",98,"","1,348,944","4,340,466"
Gunna - Speed It Up,6,"",135,"","888,679","4,340,420"
Quevedo - LA ÚLTIMA,3,"",101,"","1,604,896","4,339,226"
Calvin Harris - Cash Out,7,"",58,"","1,108,289","4,337,307"
Imagine Dragons - It's Time,32,"",165,"","144,340","4,336,014"
Future - LOVE YOU BETTER,4,"",51,"","1,660,808","4,334,627"
Kid Ink - Body Language,31,"",163,"","179,099","4,331,124"
Nicki Minaj - Last Time I Saw You,3,"",52,"","1,951,176","4,326,316"
Stray Kids - MEGAVERSE,3,"",47,"","1,972,858","4,325,327"
Luísa Sonza - penhasco.,5,"",113,"","1,000,673","4,313,628"
The Chainsmokers - Young,7,"",88,"","855,160","4,312,280"
Bad Bunny - Dime Si Te Acuerdas,7,"",144,"","683,313","4,311,972"
Kanye West - Freestyle 4,12,"",99,"","459,580","4,307,920"
Lil Wayne - Used 2,5,"",72,"","1,419,862","4,304,865"
Migos - Emoji A Chain,5,"",59,"","1,441,288","4,304,652"
Future - Jumpin on a Jet,5,"",75,"","1,168,663","4,303,359"
Sigala - Say You Do,14,"",128,"","389,640","4,301,919"
Lil Baby - Voice of the Heroes,4,"",51,"","1,647,307","4,296,558"
Radiohead - Burn the Witch,10,"",64,"","711,115","4,288,236"
KC Rebell - valla nein!,6,"",81,"","1,047,843","4,285,852"
BTS - Your eyes tell,5,"",89,"","1,149,240","4,285,162"
Young Thug - Hop Off A Jet,5,"",124,"","1,005,068","4,280,881"
Samra - Marlboro Rot,6,"",104,"","983,459","4,270,766"
Summer Walker - Come Thru,6,"",109,"","933,274","4,266,434"
Bruno Mars - 777,4,"",87,"","1,531,461","4,255,421"
BTS - Heartbeat (BTS World Original Soundtrack),6,"",143,"","807,015","4,251,361"
21 Savage - Brand New Draco,4,"",60,"","1,698,056","4,236,967"
Sfera Ebbasta - Sciroppo,7,"",153,"","676,740","4,234,732"
Taylor Swift - That’s When,4,"",60,"","1,630,024","4,232,498"
Luny Tunes - Mayor Que Yo 3,17,"",153,"","276,391","4,211,340"
Dalex - Mejor,6,"",180,"","752,213","4,207,406"
alyona alyona - Teresa & Maria,3,"",116,"","1,443,699","4,206,626"
David Bowie - Space Oddity - 2009 Remastered Version,7,"",30,"","1,091,030","4,206,413"
Pop Smoke - Manslaughter,4,"",43,"","1,820,373","4,205,266"
Bushido - Ronin,5,"",57,"","1,326,935","4,204,017"
Chance the Rapper - 65th & Ingleside,6,"",85,"","983,305","4,203,314"
Aretha Franklin - Respect,4,"",47,"","1,460,845","4,194,550"
J Balvin - ODIO,5,"",72,"","1,298,559","4,192,699"
"Nina Nesbitt - Oh Holy Night - Recorded at Metropolis Studios, London",4,"",112,"","1,182,345","4,192,325"
Wiz Khalifa - Go Hard or Go Home,22,"",137,"","223,557","4,192,145"
G-Eazy - I Wanna Rock,5,"",59,"","1,239,188","4,185,875"
Kendrick Lamar - These Walls,7,"",19,"","821,982","4,185,613"
Rex Orange County - AMAZING,5,"",173,"","859,197","4,184,609"
j-hope - Chicken Noodle Soup,5,"",92,"","1,063,286","4,184,306"
Bas - The Jackie,5,"",78,"","1,202,684","4,182,508"
Don Toliver - What You Need,5,"",97,"","1,073,181","4,182,378"
Zara Larsson - All the Time,6,"",112,"","949,469","4,180,245"
The Weeknd - As You Are,14,"",82,"","393,860","4,180,017"
Sfera Ebbasta - Bottiglie Privè,4,"",52,"","1,398,364","4,179,730"
Noah Cyrus - Again,8,"",143,"","626,095","4,178,163"
Jeremih - Planez,17,"",171,"","275,458","4,177,696"
Post Malone - When I’m Alone,4,"",84,"","1,471,415","4,173,938"
Justin Timberlake - SoulMate,6,"",68,"","1,137,637","4,168,025"
Doja Cat - Freak,6,"",136,"","874,103","4,165,049"
Wale - MY PYT,14,"",183,"","319,326","4,159,633"
Lil Skies - Bad Girls,5,"",100,"","1,007,391","4,158,628"
H.E.R. - Come Through,5,"",73,"","1,131,356","4,157,610"
Martin Garrix - Love Runs Out,5,"",81,"","1,173,305","4,150,793"
KYLE - Hey Julie!,7,"",192,"","621,746","4,146,065"
Lana Del Rey - 13 Beaches,7,"",89,"","959,084","4,145,702"
Calvin Harris - Prayers Up,7,"",63,"","1,017,459","4,142,899"
Ariana Grande - Just Look Up (From Don’t Look Up),4,"",67,"","1,535,256","4,139,760"
Khalid - Paradise,5,"",91,"","1,215,917","4,138,874"
Jack & Jack - Like That,19,"",104,"","268,613","4,134,345"
Felipe Amorim - Putariazinha,5,"",109,"","911,990","4,130,647"
ROSALÍA - Milionària,6,"",128,"","877,269","4,129,988"
Juice WRLD - HeMotions,5,"",63,"","1,340,524","4,129,125"
J Balvin - COMO UN BEBÉ,5,"",81,"","1,224,369","4,122,190"
Mac Miller - Hands,4,"",81,"","1,578,108","4,117,806"
Rvssian - Pablo,6,"",98,"","918,194","4,111,227"
Kendrick Lamar - The Blacker The Berry,10,"",38,"","621,083","4,107,735"
Danny Saucedo - Dör för dig,19,"",166,"","248,887","4,107,183"
Duke Dumont - Ocean Drive,17,"",162,"","266,948","4,098,747"
Sfera Ebbasta - Mademoiselle,5,"",66,"","1,204,840","4,095,442"
Kendrick Lamar - Institutionalized,7,"",24,"","763,991","4,091,759"
Eminem - Revival (Interlude),5,"",61,"","1,255,490","4,091,611"
Fifth Harmony - The Life,13,"",112,"","413,476","4,091,469"
TINI - Oye,6,"",148,"","721,760","4,090,970"
Eminem - Framed,5,"",62,"","1,211,404","4,089,415"
Linkin Park - Crawling,6,"",57,"","1,362,895","4,089,287"
Avicii - You Make Me,4,"",50,"","1,688,974","4,082,212"
Katy Perry - Cry About It Later,5,"",63,"","1,324,575","4,082,102"
Rihanna - Don't Stop The Music,3,"",73,"","1,698,544","4,077,494"
P!nk - Beautiful Trauma,7,"",106,"","772,634","4,077,294"
TWICE - SCIENTIST,5,"",177,"","894,300","4,075,774"
Francesca Michielin - CHIAMAMI PER NOME,5,"",91,"","958,710","4,075,563"
Dua Lipa - Levitating,5,"",58,"","1,363,329","4,075,187"
USHER - Hey Daddy (Daddy's Home),3,"",107,"","1,465,429","4,074,374"
Gunna - 25k jacket,4,"",66,"","1,516,697","4,072,161"
Jeremih - Tonight Belongs To U!,19,"",105,"","265,943","4,050,496"
DJ Jonathan - El Farsante,9,"",165,"","496,465","4,049,143"
Luan Pereira - FALTA DE QUÊ?,3,"",145,"","1,451,036","4,047,233"
Pop Smoke - Genius,4,"",52,"","1,646,444","4,045,589"
Capital Bra - Komm Komm,5,"",81,"","1,125,408","4,036,513"
Big Sean - Pull Up N Wreck (With Metro Boomin),8,"",165,"","573,350","4,017,925"
Aloe Blacc - The Man,29,"",129,"","270,915","4,014,195"
Justin Bieber - Take It Out On Me,4,"",65,"","1,559,829","4,012,879"
Lana Del Rey - White Dress,4,"",62,"","1,565,593","4,012,863"
Oscar Maydon - Los Collares,4,"",189,"","1,126,288","4,007,896"
Future - FOR A NUT,3,"",36,"","2,046,293","4,006,256"
Julia Michaels - What A Time,6,"",170,"","700,862","4,005,690"
DJ Snake - Enzo,6,"",107,"","944,490","4,003,930"
Chance the Rapper - Do You Remember,5,"",71,"","1,073,277","3,997,046"
Panic! At The Disco - Death Of A Bachelor,14,"",120,"","319,434","3,991,028"
A$AP Rocky - Cocky,7,"",131,"","766,193","3,981,514"
Migos - Need It,6,"",153,"","794,938","3,973,413"
Eminem - In Your Head,5,"",72,"","1,106,963","3,960,598"
Zé Neto & Cristiano - Deu Moral - Ao Vivo,3,"",149,"","1,484,879","3,959,007"
187 Strassenbande - Extasy,5,"",101,"","1,048,231","3,956,700"
Mora - MEDIA LUNA,2,"",22,"","2,567,207","3,953,289"
Feid - FERXXO 151,3,"",121,"","1,430,915","3,951,688"
Feid - BUBALU,3,"",102,"","1,440,686","3,948,454"
Bonez MC - Risiko,6,"",97,"","906,043","3,945,482"
Eminem - Offended,5,"",66,"","1,147,773","3,941,487"
DJ Khaled - Shining,8,"",122,"","666,003","3,937,206"
Lynyrd Skynyrd - Sweet Home Alabama,7,"",125,"","814,081","3,935,832"
Lana Del Rey - Love song,5,"",87,"","1,103,727","3,935,251"
The Kid LAROI - TRAGIC,5,"",100,"","1,046,836","3,929,046"
Avicii - Heart Upon My Sleeve,5,"",73,"","1,187,998","3,925,187"
T.I. - No Mediocre,26,"",109,"","190,364","3,923,032"
Michael Jackson - Thriller - 2003 Edit,3,"",63,"","1,769,662","3,922,387"
Meek Mill - Litty,12,"",182,"","353,902","3,913,037"
Lil Baby - Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),5,"",56,"","1,412,363","3,912,954"
Juice WRLD - Flaws And Sins,5,"",86,"","1,122,992","3,910,021"
Khalid - Twenty One,5,"",107,"","1,074,542","3,905,293"
Shawn Mendes - Particular Taste,5,"",72,"","1,160,057","3,902,532"
The Beatles - Yesterday - Remastered,12,"",88,"","645,049","3,899,676"
Big Sean - All Your Fault,16,"",65,"","397,170","3,895,544"
Taylor Swift - Carolina,3,"",27,"","2,081,884","3,895,542"
Emil Berg - Du swipa höger,19,"",159,"","223,158","3,891,647"
Lil Nas X - LIFE AFTER SALEM,4,"",71,"","1,433,812","3,888,910"
G-Eazy - Drifting,13,"",97,"","350,209","3,888,764"
Lil Uzi Vert - Lotus,3,"",41,"","1,982,696","3,886,780"
Lil Peep - Awful Things,7,"",129,"","704,441","3,883,813"
Måneskin - HONEY (ARE U COMING?),3,"",78,"","1,645,565","3,883,558"
"Belly - Belly, The Weeknd - Die For It (ft. Nas)",4,"",60,"","1,400,991","3,881,821"
Eminem - Need Me,5,"",73,"","1,105,857","3,881,237"
Sfera Ebbasta - Happy Birthday,5,"",118,"","975,516","3,880,843"
Lil Uzi Vert - UnFazed,6,"",74,"","1,008,252","3,879,951"
Eminem - Castle,5,"",80,"","1,074,150","3,878,349"
Sfera Ebbasta - Tik Tok,4,"",58,"","1,602,128","3,877,006"
Cobra Starship - Never Been In Love,23,"",114,"","182,650","3,874,225"
Cordae - RNP,6,"",152,"","788,976","3,868,891"
A Boogie Wit da Hoodie - Bleed,5,"",93,"","1,003,287","3,867,026"
Shawn Mendes - Because I Had You,5,"",76,"","1,124,703","3,866,914"
blink-182 - EDGING,3,"",42,"","1,928,421","3,864,226"
Maroon 5 - Feelings,17,"",148,"","262,581","3,860,874"
Drake - Evil Ways,2,"",35,"","2,369,673","3,859,127"
Lil Baby - Out The Mud,6,"",164,"","704,253","3,858,373"
Offset - Danger (Spider) (Offset & JID),3,"",114,"","1,507,182","3,851,220"
Morgan Wallen - Sunrise,3,"",99,"","1,536,113","3,844,061"
Migos - Higher We Go - Intro,4,"",37,"","1,729,103","3,842,559"
Twenty One Pilots - The Hype,5,"",89,"","1,082,188","3,840,769"
Mac Miller - What's the Use?,5,"",64,"","1,156,556","3,832,045"
Arctic Monkeys - American Sports,4,"",36,"","1,707,017","3,831,387"
DMX - Ruff Ryders' Anthem,3,"",41,"","1,663,677","3,830,310"
A$AP Rocky - Canal St.,12,"",54,"","515,111","3,830,077"
Drake - You & The 6,14,"",85,"","365,461","3,826,243"
Doja Cat - Naked,4,"",77,"","1,432,803","3,825,842"
Matt Maltese - As the World Caves In,5,"",154,"","789,013","3,822,529"
Christina Perri - A Thousand Years,6,"",131,"","791,354","3,820,258"
Lil Uzi Vert - Leaders,4,"",68,"","1,386,485","3,818,911"
Missy Elliott - WTF (Where They From),13,"",86,"","530,410","3,814,862"
Eminem - Heat,5,"",71,"","1,108,596","3,814,797"
Carpenters - Silent Night,6,"",140,"","1,154,169","3,814,572"
JACKBOYS - JACKBOYS,3,"",28,"","2,071,196","3,811,100"
Gorillaz - Humility,5,"",87,"","1,036,098","3,809,632"
Lil Uzi Vert - Crush Em,2,"",27,"","2,597,082","3,806,303"
BTS - Intro: Serendipity,6,"",88,"","807,159","3,804,945"
Mac Miller - Dang!,10,"",116,"","592,144","3,803,702"
Shawn Mendes - Mutual,5,"",87,"","1,054,867","3,802,695"
David Guetta - Shot me Down,27,"",173,"","199,182","3,801,194"
Shawn Mendes - Why,5,"",75,"","1,133,076","3,798,856"
Anitta - Girl From Rio,4,"",58,"","1,371,070","3,794,332"
Tina Turner - The Best,2,"",32,"","2,380,637","3,790,092"
Khalid - Motion,5,"",83,"","1,138,264","3,784,641"
Rihanna - Pour It Up,3,"",113,"","1,360,970","3,784,290"
Drake - Pop Style,4,"",31,"","1,372,045","3,782,631"
Anitta - NO CHÃO NOVINHA,4,"",97,"","972,451","3,773,913"
Nat King Cole - O Come All Ye Faithful,3,"",164,"","1,319,391","3,772,751"
Anne-Marie - Kiss My (Uh Oh),5,"",131,"","956,390","3,770,941"
Kanye West - Facts (Charlie Heat Version),11,"",115,"","399,445","3,770,571"
Wesley Safadão - Só Pra Castigar,6,"",136,"","669,788","3,769,903"
Jason Aldean - Try That In A Small Town,3,"",121,"","1,377,333","3,766,892"
Guilherme & Benuto - Manda um Oi - Ao Vivo,3,"",126,"","1,381,213","3,762,718"
Lil Wayne - Start This Shit Off Right,4,"",62,"","1,530,685","3,758,080"
Nicki Minaj - Ganja Burn,6,"",109,"","814,190","3,755,596"
Miley Cyrus - Unholy,5,"",82,"","1,136,217","3,750,611"
Gjon's Tears - Tout l'univers,4,"",73,"","1,160,344","3,748,162"
Taylor Swift - I Did Something Bad,6,"",130,"","679,727","3,745,168"
J. Cole - Ready ‘24,2,"",43,"","2,486,502","3,740,425"
Big Sean - Owe Me,7,"",112,"","671,008","3,733,874"
RAF Camora - Adriana,5,"",78,"","1,070,011","3,731,790"
21 Savage - american dream,2,"",40,"","2,454,934","3,723,173"
Lil Wayne - Demon,4,"",64,"","1,489,428","3,721,574"
Big Sean - Pull Up N Wreck (& Metro Boomin),6,"",126,"","765,067","3,718,845"
Doja Cat - Payday,4,"",86,"","1,368,245","3,715,628"
Jimin - Promise,3,"",102,"","1,538,647","3,713,707"
Kanye West - Gold Digger,15,"",163,"","302,598","3,709,780"
Joji - BLAHBLAHBLAH DEMO,3,"",98,"","1,585,972","3,703,125"
BTS - So What,5,"",92,"","945,888","3,698,515"
KAROL G - MAÑANA SERÁ BONITO,3,"",110,"","1,429,831","3,698,292"
Michael Bublé - Mis Deseos / Feliz Navidad (duet with Thalia),8,"",75,"","868,878","3,698,277"
Ed Sheeran - Love In Slow Motion,4,"",76,"","1,250,131","3,694,505"
Future - Ain't No Love,2,"",60,"","2,252,327","3,684,984"
NLE Choppa - Narrow Road,5,"",136,"","920,639","3,683,256"
thasup - s!r!,4,"",96,"","1,204,928","3,679,822"
Logic - Icy,4,"",60,"","1,306,367","3,677,994"
Sarah Connor - Ring Out The Bells,2,"",120,"","2,043,097","3,674,972"
Matuê - Máquina do Tempo,5,"",114,"","920,159","3,674,294"
Glades - Do Right,7,"",194,"","535,056","3,669,956"
Bonez MC - Shotz Fired,5,"",90,"","928,921","3,668,947"
Luciano - Ya Salame,5,"",102,"","999,259","3,667,155"
Street Rappers - Estamos Bien,4,"",86,"","976,253","3,666,124"
David Bowie - Blackstar,6,"",20,"","1,225,339","3,663,945"
"Yohani - Manike (From ""Thank God"")",4,"",151,"","988,402","3,662,733"
MACHETE - MARYLEAN,5,"",102,"","1,010,866","3,661,786"
Chance the Rapper - GRoCERIES,5,"",122,"","965,711","3,653,323"
Ski Aggu - Friesenjung,3,"",149,"","1,353,780","3,649,445"
Daniel Marcy -,1,1,5,"","3,648,307","3,648,307"
Daði Freyr - 10 Years,4,"",87,"","1,086,420","3,642,732"
Lil Wayne - I Love You Dwayne,2,"",18,"","2,672,853","3,640,218"
Shawn Mendes - Perfectly Wrong,5,"",92,"","1,027,004","3,639,700"
Martin Garrix - Forbidden Voices,16,"",99,"","308,867","3,639,235"
Taylor Swift - Cruel Summer - Live from TS | The Eras Tour,2,"",36,"","2,250,532","3,638,890"
AJR - Bang!,5,"",184,"","825,373","3,637,859"
K CAMP - Lottery,5,"",146,"","806,721","3,636,187"
Kid Cudi - The Void,3,"",83,"","1,625,704","3,633,320"
Lil Uzi Vert - x2,2,"",37,"","2,406,188","3,630,318"
Ufo361 - Next,5,"",101,"","987,010","3,630,181"
TOMORROW X TOGETHER - CROWN,5,"",125,"","814,613","3,628,798"
Carnage - i Shyne,6,"",153,"","646,683","3,623,112"
Kendrick Lamar - untitled 05 | 09.21.2014.,7,"",47,"","991,228","3,622,059"
Little Mix - Bounce Back,5,"",99,"","1,018,174","3,621,985"
A Boogie Wit da Hoodie - Might Not Give Up,4,"",91,"","1,216,032","3,620,198"
Juice WRLD - 734,4,"",91,"","1,163,066","3,616,113"
The Chainsmokers - Last Day Alive,6,"",93,"","826,821","3,615,924"
21 Savage - break da law,3,"",48,"","1,626,256","3,614,156"
Dave - UK Rap,3,"",156,"","1,255,675","3,613,628"
Kid Cudi - Beautiful Trip,2,"",41,"","2,411,912","3,611,231"
Tropijazz - Síguelo Bailando,5,"",115,"","767,788","3,604,621"
Loïc Nottet - Rhythm Inside,12,"",59,"","404,666","3,603,086"
Lizzo - Pink (From Barbie The Album),3,"",137,"","1,258,507","3,602,830"
Takeoff - Casper,5,"",105,"","938,630","3,598,203"
Kygo - Undeniable,4,"",70,"","1,300,815","3,593,062"
Beyoncé - DESERT EAGLE,2,"",70,"","2,072,639","3,590,576"
Future - GTA,2,"",68,"","2,160,225","3,590,556"
21 Savage - see the real,2,"",58,"","2,123,574","3,587,611"
Arctic Monkeys - Body Paint,3,"",86,"","1,518,517","3,585,619"
Beyoncé - OH LOUISIANA,2,"",68,"","2,078,158","3,581,690"
Camila Cabello - Something's Gotta Give,5,"",85,"","1,030,308","3,580,507"
Eminem - Arose,5,"",91,"","989,204","3,576,811"
21 Savage - Disrespectful,5,"",88,"","837,924","3,574,777"
Beyoncé - MOVE,2,"",38,"","2,123,692","3,569,716"
Arctic Monkeys - Golden Trunks,4,"",45,"","1,586,394","3,568,174"
One Direction - Ready to Run,16,"",69,"","337,406","3,563,689"
Juliette - Tengo,3,"",155,"","1,234,395","3,560,499"
5 Seconds of Summer - Jet Black Heart,12,"",66,"","510,779","3,560,128"
Doja Cat - Been Like This,4,"",105,"","1,181,779","3,560,106"
A$AP Rocky - Lord Pretty Flacko Jodye 2 (LPFJ2),11,"",60,"","483,135","3,555,640"
21 Savage - 1.5,3,"",59,"","1,492,670","3,555,036"
Stray Kids - Back Door,5,"",140,"","754,306","3,552,076"
Sam Smith - Palace,6,"",134,"","685,450","3,551,925"
Natanael Cano - Eres,2,"",42,"","2,311,561","3,551,718"
Freddy Kalas - Hey Ho,11,"",106,"","443,707","3,551,217"
NF - Leave Me Alone,5,"",103,"","968,154","3,550,506"
Lil Pump - Boss,7,"",133,"","652,158","3,540,653"
Camila Cabello - Inside Out,5,"",72,"","1,092,410","3,539,264"
Sigma - Changing,26,"",143,"","158,405","3,536,966"
Harry Styles - Only Angel,5,"",72,"","1,127,982","3,535,119"
MKTO - American Dream,23,"",124,"","174,552","3,530,620"
Allyawan - Jag hade en gång en båt,20,"",146,"","220,242","3,528,074"
XXXTENTACION - Riot,5,"",91,"","934,079","3,526,829"
