Artist and Title,Days,Pk,(x?),Total,Today
Stromae - Multitude,243,5,"","1,102,774",0
Red Hot Chili Peppers - Unlimited Love,133,1,(x7),"1,102,233",0
Mariah Carey - Merry Christmas,234,4,"","1,099,695",0
Thunderstorms - Thunderstorm Sounds,304,87,"","1,097,405","1,947"
The Strokes - The New Abnormal,121,3,(x7),"1,095,477",51
Chris Brown - Breezy,185,3,(x4),"1,095,302",0
LINKIN PARK - Meteora,76,7,"","1,094,564",596
Ella Mai - Ella Mai,241,12,"","1,092,237",0
blink-182 - ONE MORE TIME...,192,3,(x1),"1,092,042",230
Marracash - Persona,23,126,"","1,092,019",452
검정치마 - TEAM BABY,--,254,"","1,091,787",478
Zach Bryan - Zach Bryan,285,19,"","1,089,866","2,611"
Various Artists - Mamma Mia,289,22,"","1,088,021",0
Apache 207 - Platte,321,67,"","1,086,740",294
5 Seconds of Summer - Youngblood,168,6,"","1,083,641",0
Zoé - MTV Unplugged: Música de Fondo,--,205,"","1,081,433",272
Roddy Ricch - Feed Tha Streets ll,458,45,"","1,081,313",18
U2 - Songs of Experience,176,2,(x6),"1,080,813",0
Скриптонит - Дом с нормальными явлениями,--,258,"","1,078,106",0
周杰伦 - 叶惠美,--,389,"","1,071,607",542
Luke Combs - What You See Is What You Get,407,29,"","1,064,491",0
Sam Smith - In the Lonely Hour,209,20,"","1,063,594",0
Varios Artistas - The Greatest Showman,434,65,"","1,063,388",0
Big Baby Tape & kizaru - BANDANA I,429,67,"","1,060,917",751
Gerry Cinnamon - Erratic Cinematic,202,131,"","1,059,434",0
"SIX, Toby Marlow & Lucy Moss - Six: The Musical",200,120,"","1,055,979",743
Damso - Lithopédion,248,51,"","1,055,200",39
동요 - 유치원에서 인기있는 빅히트 동물동요,--,299,"","1,054,438",282
Drake - If You're Reading This It's Too Late,279,64,"","1,054,122",32
Lil Baby - Street Gossip,182,8,"","1,050,022",0
Burna Boy - I Told Them...,229,6,"","1,049,520",377
The Kid LAROI - F*CK LOVE 3+: OVER YOU,185,4,"","1,047,637",0
周杰伦 - 八度空间,--,362,"","1,047,223",555
Shindy - Drama,396,73,"","1,044,732",0
Little Mix - Confetti,171,2,(x6),"1,044,415",0
Dave & Central Cee - Split Decision - EP,129,4,"","1,043,767",51
DJ Khaled - Father of Asahd,117,1,(x1),"1,041,874",0
周杰伦 - 七里香,--,378,"","1,040,401",543
NF - Perception,234,40,"","1,038,039",0
Bo Burnham - Inside,179,14,"","1,037,165",0
Mora - Microdosis,382,45,"","1,034,960",325
Angèle - Brol,425,78,"","1,034,637",0
Maroon 5 - JORDI,102,3,(x11),"1,028,808",239
Dadju - Poison ou antidote,235,41,"","1,025,872",75
DJ Khaled - Grateful,104,2,(x4),"1,025,386",0
Avicii - AVĪCI,124,2,(x7),"1,018,989",0
Avicii - TIM,113,1,(x3),"1,017,114",0
Luke Combs - Growin' Up,290,18,"","1,016,231",70
Offset - FATHER OF 4,126,2,(x2),"1,015,510",0
RADWIMPS - Your Name.,52,114,"","1,013,073",274
BLACKPINK - SQUARE TWO - EP,276,74,"","1,010,988",0
자장가 - 숙면을 위한 감성 피아노 연주곡 베스트,--,298,"","1,010,575",373
Madonna - Madame X,131,2,(x6),"1,009,072",0
米津玄師 - STRAY SHEEP,266,67,"","1,007,665",400
"Varios Artistas - Los 50 vallenatos más recordados, dedicados, vendidos y sonados",--,362,"","1,006,347",445
Macklemore - GEMINI,207,2,(x4),"1,005,933",0
Rain Sounds - Soothing Rain Sounds,93,128,"","1,005,119","1,368"
Lil Durk - The Voice,169,6,"","1,004,790",7
Future - High Off Life,135,1,(x5),"1,004,654",16
Maes - Les derniers salopards,247,36,"","1,004,302",81
Bonez MC & Raf Camora - Palmen aus Plastik 2,327,58,"","1,003,574",0
Tiakola - Mélo,502,47,"","1,002,804",362
"Sachet-Parampara, Vishal Mishra, Mithoon, Akhil Sachdeva & Amaal Mallik - Kabir Singh",87,56,"","998,389",326
Daniel Caesar - NEVER ENOUGH,304,2,(x2),"998,256",399
Alan Walker - Different World,239,18,"","995,635",0
Mumford & Sons - Delta,220,8,"","993,876",0
Sonido de Lluvia de IMG Library - Lluvia Con Truenos,4,196,"","993,662",934
Dr. Dre - 2001,84,16,"","993,215",166
Don Toliver - Life Of A Don,141,1,(x4),"992,799",0
J Balvin - Vibras,273,20,"","990,219",0
Zach Bryan - American Heartbreak,411,47,"","989,825",657
Gunna - Drip or Drown 2,184,6,"","987,576",0
Melanie Martinez - PORTALS,135,2,(x3),"987,381",209
Shakira - El Dorado,330,33,"","984,834",0
Various Artists - The Greatest Showman: Reimagined,194,14,"","984,307",0
Rauw Alejandro - Afrodisíaco,283,37,"","982,545",165
Sam Fender - Hypersonic Missiles,140,31,"","981,092",0
Lana Del Rey - Blue Banisters,166,10,"","979,167",37
Mrs. GREEN APPLE - Attitude,258,112,"","977,101",473
Halsey - hopeless fountain kingdom,288,11,"","975,486",0
Beyoncé - Lemonade,120,2,(x1),"974,429",230
BIGBANG - MADE,114,66,"","972,948",215
RELAX WORLD - 眠れるジブリ・オルゴール,1,196,"","972,768",904
Sleep Music Lullabies - Sleep Music - 101 Sleep Songs,104,114,"","972,576",0
twenty one pilots - Scaled And Icy,128,3,(x5),"971,135",0
Dua Lipa - Radical Optimism,54,1,(x1),"968,523","16,768"
Varios Artistas - Coco,353,64,"","966,136",0
Taylor Swift - THE TORTURED POETS DEPARTMENT,47,1,(x1),"961,523","16,528"
Capital Bra - Berlin lebt,393,82,"","958,287",0
Little Mix - LM5,133,1,(x6),"958,065",0
AC/DC - Back In Black,29,47,"","953,989",829
Booba - Trône,199,32,"","952,002",51
Rauw Alejandro - SATURNO,285,26,"","951,540",699
Lil Nas X - 7 - EP,121,2,(x6),"948,045",0
Maître Gims - Ceinture noire,251,33,"","947,070",0
Norah Jones - Come Away With Me,69,37,"","946,647",108
자장가 앤 피아노 - 숙면을 위한 잔잔한 감성 피아노 연주곡 베스트,--,245,"","946,483",0
Russ - There's Really A Wolf,315,50,"","945,075",0
Stray Kids - 5-STAR,163,2,(x6),"943,345",97
Luis Miguel - ¡MÉXICO Por Siempre,82,81,"","943,211",38
Feid - FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,348,41,"","939,976",486
Feid - INTER SHIBUYA - LA MAFIA,374,70,"","939,051",404
YoungBoy Never Broke Again - Top,124,8,"","934,822",92
Various Artists - Christmas Hits,296,21,"","934,806",0
50 Cent - Get Rich or Die Tryin',46,47,"","934,777",713
Brent Faiyaz - WASTELAND,165,3,(x5),"934,654",71
Imagine Dragons - Mercury - Act 1,201,7,"","932,042",0
Jhené Aiko - Chilombo,172,9,"","930,121",0
The Black Eyed Peas - Translation,208,2,(x1),"930,019",0
Sam Smith - Gloria,122,1,(x9),"929,657",0
"Selena Gomez, OneRepublic & YUNGBLUD - 13 Reasons Why: Season 2",104,3,(x2),"928,166",0
6LACK - FREE 6LACK,290,49,"","925,965",0
Kacey Musgraves - Golden Hour,193,3,(x2),"925,541",15
Bring Me the Horizon - amo,171,1,(x1),"925,358",23
Luis Miguel - Romance,28,136,"","925,270",353
SDM - OCHO,279,58,"","925,082",118
Florence + the Machine - Dance Fever,145,2,(x6),"924,955",0
KAROL G - KG0516,234,19,"","923,759",0
Paulo Londra - Homerun,239,66,"","923,576",39
Drake - For All The Dogs,45,1,(x20),"921,595",0
Soda Stereo - Me Verás Volver,14,151,"","921,493",20
Gunna - Drip Season 3,305,30,"","920,633",0
Sam Fender - Seventeen Going Under,372,25,"","918,888",0
Bring Me The Horizon - POST HUMAN: SURVIVAL HORROR,151,3,(x7),"917,679",153
Ava Max - Heaven & Hell,218,2,(x5),"916,044",0
Various Artists - Christmas Album,246,21,"","912,118",0
"Madison Reyes, Charlie Gillespie, Cheyenne Jackson & Savannah Lee May - Julie and The Phantoms: Season 1",167,9,"","911,133",0
Various Artists - Begin Again - Music From and Inspired By the Original Motion Picture,117,116,"","910,241",0
NF - HOPE,206,3,(x1),"908,956",66
Jimin - FACE - EP,185,1,(x1),"908,278","2,349"
Niska - Commando,311,47,"","907,471",0
A Boogie wit da Hoodie - Artist 2.0,186,6,"","906,800",0
Kehlani - It Was Good Until It Wasn't,146,2,(x3),"906,124",0
Pharaoh - Pink Phloyd,100,112,"","905,344",90
Steve Lacy - Gemini Rights,142,4,"","902,290",14
Luis Miguel - Grandes Éxitos,71,119,"","900,930",64
NCT - NCT 2018 EMPATHY,146,7,"","900,488",0
Kanye West - The College Dropout,105,9,"","898,871",0
Verschiedene Interpreten - The Greatest Showman,371,93,"","898,486",0
Relax α Wave - Deep Sleep Music - The Best of Studio Ghibli: Relaxing Piano Covers,--,264,"","896,936",136
"Young Stoner Life, Young Thug & Gunna - Slime Language 2",125,2,(x13),"896,033",0
Christian Nodal - Me Dejé Llevar,14,150,"","894,906",0
Damso - QALF infinity,212,28,"","894,434",290
Orelsan - Civilisation,369,59,"","893,931",131
"Relax α Wave - Sweet Baby Lullabies: Disney / Studio Ghibli and Children Songs - Good Sleep Music for Babies By Music Box Covers,, Vol. 2",--,209,"","893,166",115
周杰伦 - 杰伦,--,448,"","889,539",469
Sech - Sueños,294,63,"","889,495",0
Oxxxymiron - Красота и Уродство,316,49,"","889,274",452
Peso Pluma - GÉNESIS,347,45,"","888,971","1,312"
Ariana Grande - My Everything,123,80,"","882,933",128
Jack Harlow - Thats What They All Say,204,8,"","882,324",0
Djadja & Dinaz - Spleen,240,83,"","881,673",112
Tyla - TYLA,87,4,"","881,403","5,730"
Rich The Kid - The World Is Yours,152,5,"","881,124",0
Ultimo - Peter Pan,1,200,"","874,996",93
"Justin Hurwitz, Benj Pasek & Justin Paul - La La Land",110,71,"","874,498",0
Maluma - F.A.M.E.,196,21,"","873,963",0
Demi Lovato - Tell Me You Love Me,186,3,(x7),"873,337",0
YoungBoy Never Broke Again - AI YoungBoy 2,158,11,"","872,307",59
BTS - The Most Beautiful Moment in Life: Young Forever,38,116,"","872,061",0
Rod Wave - Ghetto Gospel,167,72,"","871,281",91
Ezhel - Müptezhel,--,447,"","870,035",158
Artik & Asti - 7,157,65,"","867,378",96
Capital Bra - BLYAT,375,87,"","866,491",0
Anuel AA - Emmanuel,222,17,"","866,298",0
Rihanna & Tems - Black Panther: Wakanda Forever - Music From and Inspired By,101,3,(x19),"864,785",0
Gazo - KMT,334,37,"","863,787",313
"Lil Peep - Come Over When You're Sober, Pt. 2",123,4,"","863,294",53
187 Strassenbande - Sampler 4,346,75,"","862,280",0
Kygo - Golden Hour,111,2,(x10),"861,851",0
Burna Boy - Twice As Tall,107,6,"","860,783",81
The Chainsmokers - Sick Boy,153,9,"","858,813",0
Joji - SMITHEREENS,120,3,(x8),"858,683",17
Sabrina Carpenter - emails i can't send,211,5,"","857,887",0
J Hus - Common Sense,293,86,"","853,781",0
RADWIMPS - RADWIMPSのはじまりはじまりのまとめ,8,176,"","853,025",0
周杰伦 - 魔杰座,--,483,"","852,993",290
Morat - Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más,174,142,"","850,811",0
YOASOBI - THE BOOK 2,223,44,"","849,742",118
ONE OK ROCK - Luxury Disease,356,31,"","848,922",539
周杰伦 - 我很忙,--,487,"","848,831",319
Guns N' Roses - Greatest Hits,355,48,"","845,913",0
Capo Plaza - 20,74,118,"","845,133",243
LE SSERAFIM - FEARLESS - EP,284,11,"","842,864",0
Apache 207 - Treppenhaus,280,70,"","842,846",210
Bryson Tiller - T R A P S O U L,83,19,"","842,295",157
周杰伦 - 依然范特西,--,499,"","840,669",301
Christian Nodal - Ahora,141,117,"","840,511",0
"Schlafmusik, Entspannungsmusik Oase & Regengeräusche - Regengeräusche",174,111,"","840,509","1,363"
Anuel AA - Las Leyendas Nunca Mueren,174,24,"","840,065",291
Bob Marley & The Wailers - Legend – The Best Of Bob Marley & The Wailers,277,23,"","839,988","1,802"
Melanie Martinez - Cry Baby,112,47,"","838,572",195
Various Artists - Crash Landing on You,320,64,"","838,066",0
백예린 - Every letter I sent you.,--,229,"","838,057",199
BTS - Proof,185,3,(x5),"836,491",0
蔡依林 - Ugly Beauty,135,136,"","835,365",0
Various Artists - Sing,126,56,"","834,163",145
NCT - NCT RESONANCE Pt. 2 - The 2nd Album,206,16,"","830,610",0
Rod Wave - Pray 4 Love,211,26,"","829,025",89
Geolier - Emanuele,--,207,"","828,984",282
BTS - MAP OF THE SOUL : 7 ~ THE JOURNEY ~,192,4,"","828,913",0
Feid - FERXXO,85,75,"","828,150",316
Tom Misch - Geography,165,22,"","828,015",0
J Hus - Big Conspiracy,173,13,"","827,776",26
Stray Kids - NOEASY,98,3,(x1),"827,208",0
Don Toliver - Love Sick,130,2,(x2),"826,375",17
Niska - Le monde est méchant,288,49,"","824,683",43
Camilo - Por Primera Vez,316,57,"","824,081",0
Niall Horan - Heartbreak Weather,144,4,"","821,797",0
Juice WRLD - Fighting Demons,95,2,(x7),"820,577",0
Sidhu Moose Wala - Moosetape,153,46,"","819,913",222
Muse - Simulation Theory,191,7,"","818,495",0
H.E.R. - H.E.R.,129,31,"","816,934",0
Trippie Redd - A Love Letter to You 4,119,2,(x1),"816,281",0
RIN - EROS,288,82,"","815,963",0
Music for Dreaming - Music for Dreaming,--,289,"","814,981",0
Rag'n'Bone Man - Human,283,36,"","812,980",0
Sfera Ebbasta - Famoso,69,35,"","810,376",94
NAV & Metro Boomin - Perfect Timing,182,14,"","809,599",0
The Wiggles - The Best of The Wiggles,380,145,"","809,432",0
Lizzo - Cuz I Love You,247,16,"","809,169",0
DJ Khaled - KHALED KHALED,104,2,(x12),"808,805",0
LANY - mama's boy,202,10,"","808,033",0
"MiyaGi & Эндшпиль - Hajime, Pt. 3",83,106,"","807,445",100
The Weeknd - Trilogy,17,85,"","805,168",108
Romeo Santos - Golden,315,44,"","804,434",0
Måneskin - Il ballo della vita,121,25,"","803,353",13
Asake - Mr. Money With The Vibe,179,9,"","800,046",173
周杰倫 - 范特西,--,275,"","798,363",0
Slipknot - We Are Not Your Kind,105,2,(x1),"797,590",0
Jaden Smith - SYRE,128,3,(x4),"796,492",0
Various Artists - My Favourite Nursery Rhymes,33,174,"","796,364",464
Rammstein - Mutter,38,138,"","795,632","1,075"
J. Cole - 4 Your Eyez Only,221,48,"","795,116",23
Ultimo - Pianeti,--,262,"","790,991",199
Eminem - Curtain Call,348,45,"","790,034",0
Hillsong Worship - There Is More,183,18,"","789,202",0
BTS - FACE YOURSELF,87,5,"","788,322",0
aespa - MY WORLD - The 3rd Mini Album - EP,164,2,(x1),"787,776",462
LE SSERAFIM - ANTIFRAGILE - EP,197,5,"","786,182",0
Logic - Bobby Tarantino II,108,2,(x2),"782,930",0
BTS - You Never Walk Alone,27,135,"","781,960",0
Central Cee - Wild West,151,15,"","781,471",0
Måneskin - Chosen,122,23,"","779,526",0
Miley Cyrus - SHE IS COMING,87,2,(x7),"778,734",0
Trippie Redd - LIFE'S A TRIP,102,6,"","778,665",0
Luke Combs - This One's for You,160,99,"","776,490",0
John Mayer - The Search for Everything,183,52,"","775,197",0
Sido - Ich & keine Maske,259,79,"","774,304",0
Various Artists - TROLLS Band Together,206,17,"","773,116","1,580"
藤井 風 - HELP EVER HURT NEVER,215,149,"","772,669",0
ABBA - Voyage,142,2,(x3),"771,260",0
Ski Mask the Slump God - STOKELEY,138,9,"","770,993",0
Florence + The Machine - High As Hope,110,4,"","769,619",0
SCH - JVLIVS II,233,35,"","769,300",195
Future - Future Hndrxx Presents: The WIZRD,109,1,(x5),"768,572",0
ヨルシカ - 負け犬にアンコールはいらない,1,194,"","767,646",0
ЛСП - Tragic City,44,150,"","766,620",206
Big Baby Tape - Dragonborn,102,105,"","764,768",0
Megan Thee Stallion - Good News,161,3,(x6),"763,723",0
GIVĒON - Give Or Take,126,7,"","762,432",94
белый шум для детей - Белые шумы для сна детей - EP,134,173,"","761,962",0
Various Artists - TROLLS World Tour,234,40,"","761,722",0
Quavo - QUAVO HUNCHO,102,1,(x4),"758,741",0
RAYE - My 21st Century Blues,172,6,"","758,622",987
Lil Tjay - True 2 Myself,161,11,"","757,894",9
YOUNGOHM - BANGKOK LEGACY,--,237,"","757,624",353
"Romeo Santos - Fórmula, Vol. 2",--,231,"","757,419",137
Fujii Kaze - LOVE ALL SERVE ALL,400,49,"","756,864",639
Polo G - Hall of Fame,161,5,"","756,738",0
King Gnu - Tokyo Rendez-Vous,94,161,"","755,363",0
Çocuk şarkıları Superstar - Çocuk Şarkıları (Çoçukşarkıları),--,528,"","754,036",366
Dan + Shay - Dan + Shay,243,60,"","750,945",0
Maluma - Papi Juancho,188,14,"","750,212",0
Fujii Kaze - HELP EVER HURT NEVER,359,96,"","748,218",447
Machine Gun Kelly - Hotel Diablo,121,7,"","747,919",0
Chris Brown & Young Thug - Slime & B,110,4,"","747,469",0
Various Artists - The Lion King,108,8,"","746,463",0
Capital Bra & Samra - Berlin lebt 2,282,58,"","745,795",0
Muse - Will Of The People,116,4,"","745,365",0
Lady Gaga - The Fame Monster,35,74,"","745,071",811
Anne-Marie - Speak Your Mind,155,9,"","745,015",0
Meek Mill - Wins & Losses,162,17,"","743,772",0
Lauren Daigle - Look Up Child,138,25,"","743,684",0
Skepta - Ignorance is Bliss,159,6,"","743,474",0
Gorillaz - Cracker Island,114,1,(x7),"742,256",9
あいみょん - 瞬間的シックスセンス,175,146,"","740,250",0
周杰伦 - 跨时代,--,484,"","738,778",338
Azet - Fast Life,265,73,"","736,928",0
Tems - For Broken Ears,146,64,"","735,842",166
LE SSERAFIM - UNFORGIVEN,166,1,(x1),"734,800",0
Stray Kids - ODDINARY,104,1,(x4),"732,470",0
Bryson Tiller - A N N I V E R S A R Y,131,2,(x1),"732,164",0
Central Cee - 23,129,6,"","731,051",0
Capo - Alles auf Rot,270,72,"","731,044",0
Relaxing Piano - 鋼琴純音樂~宮崎駿精選全集,--,273,"","730,606",0
AC/DC - POWER UP,105,2,(x6),"730,475",0
Katy Perry - Smile,100,1,(x8),"729,278",0
Lil Baby - Harder Than Ever,167,20,"","728,627",0
Wizkid - Made In Lagos: Deluxe Edition,180,18,"","728,317",112
XXXTENTACION - SKINS,77,1,(x8),"727,356",0
Eladio Carrión - Sauce Boyz 2,141,44,"","726,101",113
群星 - 寶寶睡眠音樂-幫助入眠的搖籃曲,--,542,"","725,914",194
Alexandra Stréliski - INSCAPE,--,338,"","725,847",262
Mora - PARAÍSO,321,40,"","725,581",257
V - Layover - EP,132,3,(x6),"724,866",72
Silly Fools - Best of Silly Fools,--,326,"","722,352",107
Tainy - DATA,330,23,"","718,143","1,215"
Sofia Carson - Purple Hearts,87,4,"","715,902",0
Asake - Work Of Art,150,10,"","715,538",375
Jul - My World,--,281,"","715,291",478
Charli XCX - CRASH,119,1,(x3),"715,191",24
Liam Gallagher - As You Were,182,3,(x5),"714,508",0
Future & Young Thug - SUPER SLIMEY,120,4,"","714,181",0
핑크퐁 - 신나는 핑크퐁 인기동요 베스트 100분,--,323,"","712,674",0
Benson Boone - Fireworks & Rollerblades,75,5,"","712,652","6,079"
Salmo - Playlist,32,130,"","710,796",39
Tory Lanez - Chixtape 5,155,6,"","708,801",0
Tones and I - The Kids Are Coming - EP,200,27,"","706,555",0
La superstar des comptines rondes et berceuses - Comptines et chansons pour enfants,1,195,"","705,398",712
Nekfeu - Cyborg,1,196,"","705,076",54
Sebastián Yatra - Fantasía,304,53,"","703,153",0
French Montana - Jungle Rules,98,6,"","702,615",0
검정치마 - Thirsty,--,227,"","702,502",315
EXO - THE WAR - The 4th Album,125,6,"","700,931",0
Arctic Monkeys - Favourite Worst Nightmare,14,124,"","698,675",86
Arcade Fire - Everything Now,121,5,"","696,153",0
Bruno Mars - Unorthodox Jukebox,71,90,"","695,636",74
Lazza - SIRIO,106,132,"","695,522",469
Varios Artistas - Barbie The Album,84,2,(x1),"695,277",0
Morat - Sobre El Amor Y Sus Efectos Secundarios,247,104,"","694,924",0
Bonez MC & Raf Camora - Palmen aus Plastik - Winteredition,362,105,"","694,736",0
Agust D - D-DAY,122,1,(x7),"693,973",147
Alejandro Fernández - Hecho en México,95,74,"","693,808",0
Kylie Minogue - DISCO,114,4,"","692,860",0
Tulus - Monokrom,--,510,"","692,805",91
Depeche Mode - Memento Mori,141,5,"","692,492",60
Calum Scott - Only Human,163,16,"","692,330",0
Gazo - DRILL FR,157,76,"","691,967",38
"Halsey - If I Can’t Have Love, I Want Power",81,2,(x1),"691,954",0
"Djadja & Dinaz - Drôle de mentalité, Pt. 1 & 2",76,95,"","688,952",0
"Hozier - Wasteland, Baby",82,11,"","688,222",0
iKON - Return,275,23,"","686,707",0
Camila Cabello - Familia,78,1,(x8),"686,059",0
Tedua - Orange County California,--,259,"","685,984",185
Dreamville & J. Cole - Revenge of the Dreamers III,122,3,(x2),"684,477",0
Conan Gray - Kid Krow,138,10,"","683,749",39
"Marracash - NOI, LORO, GLI ALTRI",35,117,"","683,404",435
Hozier - Unreal Unearth,194,6,"","683,100",0
Niall Horan - Flicker,86,2,(x7),"682,955",0
Ariana Grande - k bye for now,103,4,"","682,657",0
Sleep Token - Take Me Back To Eden,219,16,"","681,518","1,524"
Various Artists - Hotel Del Luna,264,78,"","679,988",0
ScHoolboy Q - CrasH Talk,91,3,(x1),"679,942",0
Teddy Swims - I've Tried Everything But Therapy,192,31,"","678,842","1,685"
One Direction - Made In The A.M.,82,10,"","677,580",27
Gzuz - Wolke 7,225,67,"","675,819",0
Coez - Faccio un casino,--,217,"","675,564",0
群星 - The Greatest Showman,160,136,"","675,343",0
Various Artists - Birds of Prey: The Album,127,16,"","673,687",0
Future & Metro Boomin - WE STILL DON'T TRUST YOU,54,1,(x6),"673,467","5,385"
Jhené Aiko - Trip,207,18,"","673,386",0
Tory Lanez - LoVE me NOw,149,8,"","671,187",0
Booba - ULTRA,223,25,"","670,861",40
ONE OK ROCK - 残響リファレンス,--,223,"","667,817",0
Ed Maverick - Mix pa llorar en tu cuarto,--,223,"","667,495",50
Tory Lanez - MEMORIES DON'T DIE,127,7,"","667,320",0
Bruce Springsteen - Letter To You,117,3,(x1),"667,175",0
"LSD - LABRINTH, SIA & DIPLO PRESENT... LSD",105,6,"","666,500",0
"Joby Talbot, Neil Hannon & The Cast of Wonka - Wonka",134,13,"","664,320",206
Atom Chanakan - Cyantist,--,211,"","664,221",304
Verschiedene Interpreten - Die Eiskönigin 2,150,98,"","663,518",0
MARKUL - Great Depression,109,104,"","663,153",0
"Rae Sremmurd, Swae Lee & Slim Jxmmi - SR3MM",101,4,"","661,417",0
Pritam - Yeh Jawaani Hai Deewani,--,535,"","661,098",235
Apache 207 - Gartenstadt,323,85,"","660,183","1,179"
Morat - ¿A Dónde Vamos,214,73,"","659,275",0
"Lin-Manuel Miranda, Germaine Franco & Elenco de Encanto - Encanto",263,49,"","658,928",0
Ed Sheeran - Autumn Variations,76,1,(x4),"658,821",0
